country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	13_17	13-17	1991	779	7591138	2762980	27681	1246
IT	Italy	18_24	18-24	14262	4292	72766562	27527420	299508	30996
IT	Italy	25_34	25-34	16554	4816	80744504	30041505	378286	44009
IT	Italy	35_44	35-44	16812	4798	66843574	24250007	359724	40494
IT	Italy	45_54	45-54	16429	4673	79698528	28509625	447329	48727
IT	Italy	55_64	55-64	15143	4428	75419762	26828473	431180	44780
IT	Italy	65_	65+	13312	3920	54631012	19202761	324988	32404
