advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m	male	BG	Bulgaria	43	1	2198859	996408	4336	1102
Kialo		729627343834501	Facebook	m	male	BG	Bulgaria	255	1	1963748	762190	11083	2657
Демократична България	Демократична България	995342840629890	Facebook	m	male	BG	Bulgaria	27	1	887421	291300	1971	198
Приоритети	БЗНС	1163987410423594	Facebook	m	male	BG	Bulgaria	52	1	648745	230769	2241	65
Крум Дончев/Krum Donchev		155516354469476	Facebook	m	male	BG	Bulgaria	8	1	624492	298585	505	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m	male	BG	Bulgaria	31	1	421787	196985	882	271
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m	male	BG	Bulgaria	49	1	402588	163844	1623	328
ПП ГЕРБ - София		336639303182606	Facebook	m	male	BG	Bulgaria	1	1	267003	106801	237	47
European Commission		107898832590939	Facebook	m	male	BG	Bulgaria	3	1	240826	120413	675	169
Движение ВОЛЯ		289082018098560	Facebook	m	male	BG	Bulgaria	1	1	214819	85927	214	42
informo.bg	informo.bg	262524054082832	Facebook	m	male	BG	Bulgaria	4	1	185977	92989	381	60
България на Труда и Разума - БТР		709384432421964	Facebook	m	male	BG	Bulgaria	7	1	170899	35883	341	0
European Greens		141366725876424	Facebook	m	male	BG	Bulgaria	5	1	157804	73761	495	113
Стефан Тафров	Stefan Tafrov	233810563693016	Facebook	m	male	BG	Bulgaria	14	1	155923	35674	640	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	m	male	BG	Bulgaria	9	1	150722	46182	441	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	m	male	BG	Bulgaria	10	1	143269	35721	500	0
EU Environment		305608429284	Facebook	m	male	BG	Bulgaria	2	1	137813	66239	662	128
Европейски парламент в България		163350039852	Facebook	m	male	BG	Bulgaria	1	1	128595	51438	1285	257
Arte		656089814494677	Facebook	m	male	BG	Bulgaria	6	1	119362	51099	287	45
Greens/EFA in the European Parliament		150527751674751	Facebook	m	male	BG	Bulgaria	9	1	115084	48990	178	33
Евро Ферт АД		271746059949890	Facebook	m	male	BG	Bulgaria	1	1	103066	51533	228	45
Път на младите	Път на младите	2051476654950711	Facebook	m	male	BG	Bulgaria	9	1	81223	19849	295	0
DESIGNitsa - Дизайница		676082905766490	Facebook	m	male	BG	Bulgaria	10	1	78631	16847	506	0
Партия На Зелените		1438204226503681	Facebook	m	male	BG	Bulgaria	5	1	78477	15696	257	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	m	male	BG	Bulgaria	3	1	65882	13176	116	0
