advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d089	2019-03-30	RO	Romania	17	1	538260	252975	2782	574
European Commission		107898832590939	Facebook	d089	2019-03-30	RO	Romania	6	1	124993	62496	374	93
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d089	2019-03-30	RO	Romania	2	1	68991	28798	50	7
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d089	2019-03-30	RO	Romania	11	1	64062	29547	87	40
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d089	2019-03-30	RO	Romania	1	1	50642	25321	50	25
Consiliul Județean Neamț		277175176075548	Facebook	d089	2019-03-30	RO	Romania	1	1	49999	25000	262	52
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	d089	2019-03-30	RO	Romania	4	1	39998	11750	75	13
Ionel Dancă		227578001357165	Facebook	d089	2019-03-30	RO	Romania	2	1	26666	5333	11	0
Rares Bogdan		204397909629079	Facebook	d089	2019-03-30	RO	Romania	1	1	24999	5000	52	10
Falca Gheorghe		215405775174990	Facebook	d089	2019-03-30	RO	Romania	1	1	24999	5000	10	0
EU Environment		305608429284	Facebook	d089	2019-03-30	RO	Romania	2	1	19507	9652	96	19
Maria Mădălina Turza Independent		2263337330658870	Facebook	d089	2019-03-30	RO	Romania	1	1	16666	3333	34	7
Stefan Radu Oprea		425051144215846	Facebook	d089	2019-03-30	RO	Romania	1	1	16666	3333	34	7
Calin Buzgau		220261894740674	Facebook	d089	2019-03-30	RO	Romania	2	1	16249	3250	6	0
Florin Remeţan		137259469989828	Facebook	d089	2019-03-30	RO	Romania	1	1	12499	2500	26	5
Radio Europa Liberă România		2111208649120991	Facebook	d089	2019-03-30	RO	Romania	1	1	12499	6249	11	0
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	d089	2019-03-30	RO	Romania	2	1	9090	1818	3	0
Mr.Gift		135152549917758	Facebook	d089	2019-03-30	RO	Romania	1	1	9090	4545	9	1
Cristian Bușoi		112332998808842	Facebook	d089	2019-03-30	RO	Romania	1	1	7142	1428	14	3
Produse Unghii Patry Cosmetica		624242021037730	Facebook	d089	2019-03-30	RO	Romania	1	1	6249	1249	13	2
Climate-KIC		403370709744295	Facebook	d089	2019-03-30	RO	Romania	1	1	5875	2350	13	6
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	d089	2019-03-30	RO	Romania	4	1	5666	1119	54	0
Europeana.eu		10261403667	Facebook	d089	2019-03-30	RO	Romania	2	1	5447	2449	4	0
Új Mezőgazdasági Magazin		116239185208469	Facebook	d089	2019-03-30	RO	Romania	2	1	5413	1082	0	0
PNL Cluj		252950101538687	Facebook	d089	2019-03-30	RO	Romania	1	1	4999	2500	10	0
Radu Silaghi-Dumitrescu		1040816649350929	Facebook	d089	2019-03-30	RO	Romania	2	1	4998	999	88	0
Andrei - George Tanase		1690960651002330	Facebook	d089	2019-03-30	RO	Romania	1	1	4545	909	9	1
ALDE Iasi		1447073538898175	Facebook	d089	2019-03-30	RO	Romania	1	1	4545	909	9	1
Nicoleta Ploscaru		2198387057107816	Facebook	d089	2019-03-30	RO	Romania	1	1	4545	909	9	1
Maricel Popa		1081443441969434	Facebook	d089	2019-03-30	RO	Romania	1	1	4544	908	9	1
Cornel Samartinean		398660653535821	Facebook	d089	2019-03-30	RO	Romania	1	1	3333	1666	34	7
Partidul Mișcarea Populară Timiș		1412594878832282	Facebook	d089	2019-03-30	RO	Romania	1	1	3333	1666	34	7
ALDE Vrancea		1258483947511599	Facebook	d089	2019-03-30	RO	Romania	1	1	3333	1666	6	0
PNL Livada		547029149152880	Facebook	d089	2019-03-30	RO	Romania	2	1	3332	666	13	0
Dan Lungu		90324141831	Facebook	d089	2019-03-30	RO	Romania	1	1	3332	666	6	1
Victor Moraru Official		1632266380355345	Facebook	d089	2019-03-30	RO	Romania	1	1	3124	625	1	0
Dreapta Liberală - DL		2575123425876766	Facebook	d089	2019-03-30	RO	Romania	1	1	3124	624	6	1
PNL Timişoara		872727552790073	Facebook	d089	2019-03-30	RO	Romania	1	1	2499	500	10	0
PNL DOLJ		735350019910389	Facebook	d089	2019-03-30	RO	Romania	1	1	2499	500	10	0
USR Kolozsvár		2092264717485770	Facebook	d089	2019-03-30	RO	Romania	1	1	2499	1250	5	0
Calea Europeană		153754291326316	Facebook	d089	2019-03-30	RO	Romania	1	1	2489	497	10	0
Cristian Haidau - NILS		302428090439729	Facebook	d089	2019-03-30	RO	Romania	2	1	1882	805	23	0
Paul Gheorghe		1751352201635496	Facebook	d089	2019-03-30	RO	Romania	3	1	1874	374	7	0
Erasmus Student Network		25226723130	Facebook	d089	2019-03-30	RO	Romania	2	1	1841	920	1	0
Cristina Prună		281341562263123	Facebook	d089	2019-03-30	RO	Romania	10	1	1709	521	6	0
ALDE  Prahova		1598333033752067	Facebook	d089	2019-03-30	RO	Romania	1	1	1666	333	6	0
WWF-Romania		189728367297	Facebook	d089	2019-03-30	RO	Romania	1	1	1666	333	0	0
Gaz De Romania		163950740830769	Facebook	d089	2019-03-30	RO	Romania	2	1	1582	249	12	0
Norica Nicolai		121265151226126	Facebook	d089	2019-03-30	RO	Romania	1	1	1562	312	3	0
Solar Impulse		187539851277198	Facebook	d089	2019-03-30	RO	Romania	1	1	1507	602	1	0
