advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	w017	Week 17	BE	Belgium	133	1	10646640	4489702	47567	11618
European Parliament		178362315106	Facebook	w017	Week 17	BE	Belgium	9	1	3974990	1754999	34493	6899
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	w017	Week 17	BE	Belgium	26	1	3962624	1655367	40740	9582
Vlaams Belang	Vlaams Belang	56605856504	Facebook	w017	Week 17	BE	Belgium	12	1	3835795	1799903	24818	5675
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	w017	Week 17	BE	Belgium	55	1	3654215	1499710	12499	3755
Groen	Groen	84920854319	Facebook	w017	Week 17	BE	Belgium	74	1	1264223	438031	6454	932
Peter Mertens	PVDA	236485149843971	Facebook	w017	Week 17	BE	Belgium	479	1	1224477	308641	18048	1497
John Crombez	sp.a	264131406977201	Facebook	w017	Week 17	BE	Belgium	17	1	781772	248857	6462	1511
Open Vld	Open Vld	53668151866	Facebook	w017	Week 17	BE	Belgium	95	1	717242	223199	7840	1322
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	w017	Week 17	BE	Belgium	13	1	616102	253683	2985	745
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	w017	Week 17	BE	Belgium	42	1	601297	245513	1520	77
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	w017	Week 17	BE	Belgium	73	1	549361	159664	3937	194
European Youth Forum		80161254850	Facebook	w017	Week 17	BE	Belgium	1	1	498808	249404	2493	498
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w017	Week 17	BE	Belgium	10	1	491053	191199	8614	2310
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	w017	Week 17	BE	Belgium	2	1	437499	174999	4374	874
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w017	Week 17	BE	Belgium	5	1	382041	176021	640	177
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	w017	Week 17	BE	Belgium	28	1	360845	116633	3995	851
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	w017	Week 17	BE	Belgium	8	1	349948	133990	1527	233
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	w017	Week 17	BE	Belgium	69	1	335457	99083	3811	50
Kialo		729627343834501	Facebook	w017	Week 17	BE	Belgium	109	1	325035	126748	1525	345
CD&V	CD&V	52997544531	Facebook	w017	Week 17	BE	Belgium	25	1	320269	85988	1597	108
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	w017	Week 17	BE	Belgium	23	1	319623	104494	2847	284
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	w017	Week 17	BE	Belgium	43	1	290915	57991	4256	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	w017	Week 17	BE	Belgium	5	1	259767	84905	6986	1398
DéFI	DéFI	173518112695794	Facebook	w017	Week 17	BE	Belgium	23	1	253692	53844	2009	266
