spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	HR	Croatia	2270	671	20056825	5710176	74107	3
50_100	50 - 100	HR	Croatia	2477	659	3800714	1534705	9845	1542
100_1k	100 - 1k	HR	Croatia	773	229	13552879	5989847	37182	9388
1k_5k	1k - 5k	HR	Croatia	87	31	3473296	1675774	18893	3939
5k_10k	5k - 10k	HR	Croatia	7	5	12083	5933	299	81
10k_50k	10k - 50k	HR	Croatia	1	1	7153	3576	318	63
