advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	w020	Week 20	DE	Germany	5567	1	12156669	2655099	384209	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	w020	Week 20	DE	Germany	874	1	2423202	535233	48468	1033
FDP	FDP	21289227249	Facebook	w020	Week 20	DE	Germany	1274	1	2184457	692797	25526	707
SPD	SPD	47930567748	Facebook	w020	Week 20	DE	Germany	938	1	1167062	68999	92862	0
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	w020	Week 20	DE	Germany	33	1	958976	325999	4611	713
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	DE	Germany	1	1	500000	250000	2499	500
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	DE	Germany	37	1	384261	164027	3011	689
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	w020	Week 20	DE	Germany	2	1	374999	175000	2499	499
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	w020	Week 20	DE	Germany	3	1	249997	95000	1747	575
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	w020	Week 20	DE	Germany	10	1	241995	88833	729	67
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	w020	Week 20	DE	Germany	2	1	233332	99999	3332	666
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	w020	Week 20	DE	Germany	4	1	191427	88571	3713	742
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	w020	Week 20	DE	Germany	6	1	176661	40333	1861	383
Bayernpartei	Bayernpartei	78309442751	Facebook	w020	Week 20	DE	Germany	7	1	172163	61055	2194	963
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	w020	Week 20	DE	Germany	157	1	171673	43466	6008	66
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	w020	Week 20	DE	Germany	2	1	171427	78571	1213	242
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	w020	Week 20	DE	Germany	8	1	166991	32999	791	0
Party of the European Left	Franziska Laskowski	160598290012	Facebook	w020	Week 20	DE	Germany	1	1	149999	59999	299	149
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	w020	Week 20	DE	Germany	1	1	142857	71428	714	142
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	w020	Week 20	DE	Germany	9	1	140990	33999	1290	99
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	w020	Week 20	DE	Germany	4	1	133570	60535	1763	480
European Free Alliance	European Free Alliance	46708306425	Facebook	w020	Week 20	DE	Germany	2	1	125249	49999	1274	249
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	w020	Week 20	DE	Germany	22	1	123984	37874	2034	137
Peter Gillo	Peter Gillo	578310722649724	Facebook	w020	Week 20	DE	Germany	3	1	116664	23333	1164	233
DIE LINKE	DIE LINKE	47694585682	Facebook	w020	Week 20	DE	Germany	10	1	111702	38090	436	45
