day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d136	2019-05-16	PL	Poland	1308	238	6590787	2299972	24361	4258
d135	2019-05-15	PL	Poland	1492	257	8012955	2734867	29902	5126
d134	2019-05-14	PL	Poland	1297	248	8012182	2854254	30416	5891
d133	2019-05-13	PL	Poland	1023	245	6704407	2421015	22988	4771
d132	2019-05-12	PL	Poland	966	241	5884053	2176091	17329	3699
d131	2019-05-11	PL	Poland	989	244	6247211	2365469	16841	3471
d130	2019-05-10	PL	Poland	1356	242	5782698	1836278	16235	3273
d129	2019-05-09	PL	Poland	1219	227	4222907	1467938	11853	2349
d128	2019-05-08	PL	Poland	1122	200	3766318	1289261	10512	2077
d127	2019-05-07	PL	Poland	1082	181	3523895	1270710	9328	1953
d126	2019-05-06	PL	Poland	1125	184	4304053	1510357	11290	1805
d125	2019-05-05	PL	Poland	1019	190	2891670	1034465	7020	1343
d124	2019-05-04	PL	Poland	1019	200	4430428	1738393	9839	2223
d123	2019-05-03	PL	Poland	1055	204	4640015	1791943	10266	2325
d122	2019-05-02	PL	Poland	1068	197	4244902	1692334	10306	2203
d121	2019-05-01	PL	Poland	1006	195	3720458	1505190	8373	1771
d120	2019-04-30	PL	Poland	1061	208	3594710	1493022	8123	1758
d119	2019-04-29	PL	Poland	1026	210	1902990	720200	6365	1170
d118	2019-04-28	PL	Poland	996	203	1836267	687967	6324	1264
d117	2019-04-27	PL	Poland	993	206	1812927	721990	6867	1311
d116	2019-04-26	PL	Poland	997	206	1509008	548841	6634	1353
d115	2019-04-25	PL	Poland	967	203	1126968	375819	3893	638
d114	2019-04-24	PL	Poland	944	204	1169349	399973	3684	665
d113	2019-04-23	PL	Poland	960	209	1192091	418285	4160	797
d112	2019-04-22	PL	Poland	737	211	579717	183272	1650	249
d111	2019-04-21	PL	Poland	774	209	734765	245528	2413	380
d110	2019-04-20	PL	Poland	792	227	866712	293339	2989	531
d109	2019-04-19	PL	Poland	848	253	940447	330614	3165	615
d108	2019-04-18	PL	Poland	655	267	1014881	356074	3264	604
d107	2019-04-17	PL	Poland	669	276	1207111	402037	4090	725
d106	2019-04-16	PL	Poland	715	302	1102979	396783	4021	631
d105	2019-04-15	PL	Poland	825	334	1787493	669720	5349	824
d104	2019-04-14	PL	Poland	812	336	2933967	1252053	5850	1008
d103	2019-04-13	PL	Poland	822	343	2083362	736704	4960	796
d102	2019-04-12	PL	Poland	916	357	2078303	722692	5447	844
d101	2019-04-11	PL	Poland	856	364	1989495	696713	4713	724
d100	2019-04-10	PL	Poland	805	344	1948725	677435	5197	860
d099	2019-04-09	PL	Poland	797	348	2292447	830665	6260	1315
d098	2019-04-08	PL	Poland	774	342	1981830	735405	4662	903
d097	2019-04-07	PL	Poland	730	319	1753534	691355	3861	700
d096	2019-04-06	PL	Poland	724	319	1777994	728993	3828	778
d095	2019-04-05	PL	Poland	786	332	2007861	724021	5172	857
d094	2019-04-04	PL	Poland	695	302	1450960	504860	4213	675
d093	2019-04-03	PL	Poland	614	288	1155760	385569	3055	500
d092	2019-04-02	PL	Poland	572	265	2073829	760473	6175	1077
d091	2019-04-01	PL	Poland	503	249	748631	251931	2267	304
d090	2019-03-31	PL	Poland	569	272	1192220	411173	3266	462
d089	2019-03-30	PL	Poland	544	263	717498	240622	2580	353
d088	2019-03-29	PL	Poland	566	275	1085796	363953	3911	723
d087	2019-03-28	PL	Poland	548	264	953968	337167	3741	753
d086	2019-03-27	PL	Poland	553	268	3268787	1272772	5760	1275
d085	2019-03-26	PL	Poland	510	237	2600082	1093597	7983	1722
d084	2019-03-25	PL	Poland	479	238	1208302	456292	2772	514
d083	2019-03-24	PL	Poland	477	239	1225733	449526	2845	478
d082	2019-03-23	PL	Poland	515	253	1316028	480305	3320	519
d081	2019-03-22	PL	Poland	543	265	1354386	484943	3250	522
d080	2019-03-21	PL	Poland	509	253	1775131	633765	3907	614
d079	2019-03-20	PL	Poland	506	243	1950080	765301	4320	810
d078	2019-03-19	PL	Poland	472	231	812245	244001	2306	283
d077	2019-03-18	PL	Poland	469	231	783186	248481	2230	275
d076	2019-03-17	PL	Poland	412	210	1322417	457474	2104	314
d075	2019-03-16	PL	Poland	419	212	917255	285175	2314	328
d074	2019-03-15	PL	Poland	424	211	928272	286369	2529	377
d073	2019-03-14	PL	Poland	363	190	981502	318026	2711	522
d072	2019-03-13	PL	Poland	342	179	871418	305625	3255	502
d071	2019-03-12	PL	Poland	336	182	942449	326788	2612	419
d070	2019-03-11	PL	Poland	327	182	749787	257749	2229	329
d069	2019-03-10	PL	Poland	300	169	769609	266760	2506	615
d068	2019-03-09	PL	Poland	311	171	1011548	371879	2299	359
d067	2019-03-08	PL	Poland	322	170	1266889	507541	2544	386
d066	2019-03-07	PL	Poland	267	150	1236302	507358	2064	290
d065	2019-03-06	PL	Poland	271	143	745734	284897	1719	204
d064	2019-03-05	PL	Poland	274	131	627915	252493	1361	169
d063	2019-03-04	PL	Poland	216	124	428219	134288	1576	143
d062	2019-03-03	PL	Poland	170	97	230981	73061	739	106
d061	2019-03-02	PL	Poland	170	98	227913	74460	763	92
d060	2019-03-01	PL	Poland	162	98	188157	58143	660	72
d059	2019-02-28	PL	Poland	146	81	136131	38940	626	53
d058	2019-02-27	PL	Poland	134	64	93279	28585	326	50
d057	2019-02-26	PL	Poland	123	62	101635	32333	378	93
d056	2019-02-25	PL	Poland	115	59	92982	29128	244	34
d055	2019-02-24	PL	Poland	103	51	55623	20167	142	16
d054	2019-02-23	PL	Poland	111	52	91635	28480	330	42
d053	2019-02-22	PL	Poland	117	57	159628	60574	642	105
d052	2019-02-21	PL	Poland	112	49	160448	55826	393	83
d051	2019-02-20	PL	Poland	110	47	143904	48969	357	69
d050	2019-02-19	PL	Poland	119	52	169899	45373	355	64
d049	2019-02-18	PL	Poland	116	52	260326	79157	555	115
d048	2019-02-17	PL	Poland	109	45	132149	46333	251	57
d047	2019-02-16	PL	Poland	107	45	142206	47615	254	56
d046	2019-02-15	PL	Poland	112	45	250438	80419	620	118
d045	2019-02-14	PL	Poland	100	44	273611	87952	676	127
d044	2019-02-13	PL	Poland	76	39	117609	41490	248	52
d043	2019-02-12	PL	Poland	81	42	107576	34014	440	40
d042	2019-02-11	PL	Poland	76	38	335342	151119	780	310
d041	2019-02-10	PL	Poland	72	38	344108	156105	772	313
d040	2019-02-09	PL	Poland	76	42	454278	207060	1300	414
d039	2019-02-08	PL	Poland	72	41	347318	154562	796	314
d038	2019-02-07	PL	Poland	73	40	153064	57416	964	170
d037	2019-02-06	PL	Poland	73	39	72474	26022	200	29
d036	2019-02-05	PL	Poland	59	33	59755	19667	155	23
d035	2019-02-04	PL	Poland	61	34	164923	43638	434	23
d034	2019-02-03	PL	Poland	52	28	43465	16191	109	18
d033	2019-02-02	PL	Poland	53	28	43444	16331	105	18
d032	2019-02-01	PL	Poland	65	31	54693	18582	134	23
d031	2019-01-31	PL	Poland	71	31	30396	7227	107	9
d030	2019-01-30	PL	Poland	64	31	32592	9278	70	10
d029	2019-01-29	PL	Poland	66	30	40722	11539	129	16
d028	2019-01-28	PL	Poland	73	29	28120	6977	67	10
d027	2019-01-27	PL	Poland	60	30	37043	12365	86	7
d026	2019-01-26	PL	Poland	58	28	31661	11289	62	7
d025	2019-01-25	PL	Poland	64	30	92520	26460	250	41
d024	2019-01-24	PL	Poland	62	29	87881	24888	238	38
d023	2019-01-23	PL	Poland	57	27	27359	9855	47	4
d022	2019-01-22	PL	Poland	60	28	28769	10500	56	5
d021	2019-01-21	PL	Poland	59	28	528098	260658	633	121
d020	2019-01-20	PL	Poland	53	24	522718	258644	612	120
d019	2019-01-19	PL	Poland	53	24	11164	2770	35	2
d018	2019-01-18	PL	Poland	57	26	278726	131285	1018	199
d017	2019-01-17	PL	Poland	64	26	19358	4959	40	1
d016	2019-01-16	PL	Poland	54	23	11392	3630	24	2
d015	2019-01-15	PL	Poland	53	23	81020	31939	731	186
d014	2019-01-14	PL	Poland	51	21	9181	3203	22	2
d013	2019-01-13	PL	Poland	50	24	19172	7588	63	12
d012	2019-01-12	PL	Poland	54	27	28298	9391	96	15
d011	2019-01-11	PL	Poland	54	28	27897	9383	84	15
d010	2019-01-10	PL	Poland	55	28	28960	9742	77	16
d009	2019-01-09	PL	Poland	50	27	25628	8205	59	14
d008	2019-01-08	PL	Poland	49	25	25010	8278	67	15
d007	2019-01-07	PL	Poland	46	22	28045	9065	65	15
d006	2019-01-06	PL	Poland	43	19	40178	11310	95	23
d005	2019-01-05	PL	Poland	44	19	50693	13378	124	28
d004	2019-01-04	PL	Poland	45	20	24909	8235	62	17
d003	2019-01-03	PL	Poland	46	20	24901	8235	62	17
d002	2019-01-02	PL	Poland	43	18	29574	11101	77	20
d001	2019-01-01	PL	Poland	42	17	72299	16167	180	30
