recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-15	2019-05-15	HR	Croatia	277	87	1267524	408263	4510	171
rd2	Last 2 days	2019-05-14	2019-05-15	HR	Croatia	334	93	3287735	1116586	11730	782
rd3	Last 3 days	2019-05-13	2019-05-15	HR	Croatia	364	99	5506187	1864259	18507	1426
rd4	Last 4 days	2019-05-12	2019-05-15	HR	Croatia	418	105	7851025	2652349	25002	1898
rd5	Last 5 days	2019-05-11	2019-05-15	HR	Croatia	465	112	9846294	3331655	30507	2305
rd6	Last 6 days	2019-05-10	2019-05-15	HR	Croatia	534	115	12015130	4097354	36692	2796
rw1	Last week	2019-05-09	2019-05-15	HR	Croatia	568	121	13859879	4722830	41230	3090
rw2	Last 2 weeks	2019-05-02	2019-05-15	HR	Croatia	763	161	24062474	8487942	66938	6026
rw3	Last 3 weeks	2019-04-25	2019-05-15	HR	Croatia	1010	203	33666496	12390746	102221	11557
rw4	Last 4 weeks	2019-04-18	2019-05-15	HR	Croatia	1166	250	34630387	12687968	106410	11779
rm1	Last month	2019-04-16	2019-05-15	HR	Croatia	1213	267	34999074	12798028	108004	11856
rm2	Last 2 months	2019-03-17	2019-05-15	HR	Croatia	2183	575	42670652	15673091	133555	14399
rm3	Last 3 months	2019-02-15	2019-05-15	HR	Croatia	2496	651	45356992	16665717	145195	15726
rm6	Last 6 months	2019-01-01	2019-05-15	HR	Croatia	2648	683	45879617	16848858	148695	15949
