advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	50_100	50 - 100	DK	Denmark	41	1	512271	105970	1318	534
Enhedslisten	Enhedslisten	223040066022	Facebook	50_100	50 - 100	DK	Denmark	23	1	242076	55714	937	424
Pia Olsen Dyhr	SF	49348971479	Facebook	50_100	50 - 100	DK	Denmark	25	1	178964	39819	813	331
SF	SF	74796954245	Facebook	50_100	50 - 100	DK	Denmark	23	1	178513	41469	740	300
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	50_100	50 - 100	DK	Denmark	30	1	177436	41494	738	249
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	50_100	50 - 100	DK	Denmark	22	1	155835	35943	684	272
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	50_100	50 - 100	DK	Denmark	16	1	137369	36033	662	301
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	50_100	50 - 100	DK	Denmark	19	1	135254	33089	633	262
Mona Juul	Mona Juul	2079067062409423	Facebook	50_100	50 - 100	DK	Denmark	28	1	134145	34640	784	292
Ældre Sagen	Ældre Sagen	126543540781090	Facebook	50_100	50 - 100	DK	Denmark	16	1	127546	28033	504	202
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	50_100	50 - 100	DK	Denmark	27	1	126741	32137	728	264
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	50_100	50 - 100	DK	Denmark	13	1	124141	28582	375	142
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	50_100	50 - 100	DK	Denmark	20	1	96739	25575	611	240
Zetland	Zetland	341299649231023	Facebook	50_100	50 - 100	DK	Denmark	15	1	95606	22875	369	124
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	50_100	50 - 100	DK	Denmark	19	1	92849	21794	515	187
Margrete Auken	SF	36730930417	Facebook	50_100	50 - 100	DK	Denmark	11	1	86102	23497	421	185
Jacob Mark	SF	69985338410	Facebook	50_100	50 - 100	DK	Denmark	7	1	83097	18871	235	97
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	50_100	50 - 100	DK	Denmark	9	1	79447	19675	387	178
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	50_100	50 - 100	DK	Denmark	22	1	79434	27419	486	148
Mia Tang	Mia Tang	358828094665364	Facebook	50_100	50 - 100	DK	Denmark	15	1	79341	16619	369	124
FOA	FOA	132344416862423	Facebook	50_100	50 - 100	DK	Denmark	10	1	78334	17919	246	83
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	50_100	50 - 100	DK	Denmark	8	1	76493	18573	331	150
IDA	IDA	154415494575789	Facebook	50_100	50 - 100	DK	Denmark	6	1	75694	18924	337	168
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	50_100	50 - 100	DK	Denmark	7	1	71287	16220	275	122
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	50_100	50 - 100	DK	Denmark	19	1	69476	17120	475	162
Danmarks Socialdemokratiske Ungdom (DSU)	DSU	126084211821	Facebook	50_100	50 - 100	DK	Denmark	8	1	67525	17019	252	101
Henrik Sass Larsen	Socialdemokratiet	530069377053107	Facebook	50_100	50 - 100	DK	Denmark	13	1	66176	18472	415	167
Alternativet	Alternativet	676061179094769	Facebook	50_100	50 - 100	DK	Denmark	6	1	65476	16369	258	119
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	50_100	50 - 100	DK	Denmark	6	1	64225	15368	258	119
Gitte Willumsen - Folketingskandidat for Venstre	Willumsen Gitte	1751959911736210	Facebook	50_100	50 - 100	DK	Denmark	14	1	60268	14016	352	121
SF Ungdom	SF Ungdom	113555862534	Facebook	50_100	50 - 100	DK	Denmark	5	1	58315	24279	123	41
Konservativ Ungdom	Konservativ Ungdom	119769598101853	Facebook	50_100	50 - 100	DK	Denmark	7	1	56960	13915	235	97
Zenia Stampe	Zenia Stampe	127344360615074	Facebook	50_100	50 - 100	DK	Denmark	12	1	55004	20072	477	213
Frederik Bloch Münster	Det Konservative Folkeparti	161801967707312	Facebook	50_100	50 - 100	DK	Denmark	6	1	54216	14117	258	119
Casper Pedersen	Pedersen Casper	2252326791657399	Facebook	50_100	50 - 100	DK	Denmark	12	1	53988	15062	279	89
Søren Valgreen Knudsen - Folketingskandidat	Knudsen Soren Valgreen	1727075740642843	Facebook	50_100	50 - 100	DK	Denmark	8	1	52060	11914	212	76
Anne Honoré Østergaard	Ostergaard Anne Honore	1719764131664489	Facebook	50_100	50 - 100	DK	Denmark	9	1	50809	10162	229	79
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	50_100	50 - 100	DK	Denmark	10	1	50008	17061	483	231
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	50_100	50 - 100	DK	Denmark	4	1	47509	10763	185	87
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	50_100	50 - 100	DK	Denmark	12	1	46579	14362	398	164
Our Europe - Vores Europa	Vores Europa	255229414620957	Facebook	50_100	50 - 100	DK	Denmark	5	1	45805	9161	162	66
Folketingskandidat Anders G. Christensen	Christensen Anders Georg	1394304720620628	Facebook	50_100	50 - 100	DK	Denmark	3	1	44555	9661	129	59
Danske Bank	Danske Bank	130388840342741	Facebook	50_100	50 - 100	DK	Denmark	3	1	44555	9661	129	59
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	50_100	50 - 100	DK	Denmark	12	1	42345	11983	319	114
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	50_100	50 - 100	DK	Denmark	2	1	42053	8410	112	56
Dansk Sygeplejeråd	Dansk Sygeplejeråd	141531689719	Facebook	50_100	50 - 100	DK	Denmark	2	1	42053	8410	112	56
Niels Fuglsang	Fuglsang Niels Peder Rindum	264009771074617	Facebook	50_100	50 - 100	DK	Denmark	34	1	41435	9050	884	312
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	50_100	50 - 100	DK	Denmark	7	1	41043	8959	156	48
Anders Burlund - Liberal Alliance	Burlund Andres Preben	256725284456505	Facebook	50_100	50 - 100	DK	Denmark	7	1	41043	8959	156	48
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	50_100	50 - 100	DK	Denmark	10	1	38987	11311	246	83
Kunsthal Charlottenborg	Kunsthal Charlottenborg	210190795661724	Facebook	50_100	50 - 100	DK	Denmark	7	1	38775	7705	156	48
Henrik Jørgensen - Folketingskandidat for Venstre Brønderslevkredsen	Ladefoged Martin Aggerholm	523900267627364	Facebook	50_100	50 - 100	DK	Denmark	3	1	37742	8810	129	59
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	50_100	50 - 100	DK	Denmark	9	1	37341	10231	269	104
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	50_100	50 - 100	DK	Denmark	7	1	35691	10412	235	97
Ulla Tørnæs	Ulla Tørnæs	1442400742660069	Facebook	50_100	50 - 100	DK	Denmark	2	1	33537	6707	72	31
