spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	DK	Denmark	2802	365	9225037	2040916	77132	10732
50_100	50 - 100	DK	Denmark	1607	328	6874276	1769272	41112	15209
100_1k	100 - 1k	DK	Denmark	1002	230	35865290	10625228	382910	98557
1k_5k	1k - 5k	DK	Denmark	109	36	14075643	6261750	235807	62046
5k_10k	5k - 10k	DK	Denmark	35	16	3138542	1382295	62386	14169
10k_50k	10k - 50k	DK	Denmark	1	1	578833	289417	7750	3875
