advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm1	Last month	HU	Hungary	46	1	21495955	10082000	46784	20713
Fidesz	Fidesz	9844779306	Facebook	rm1	Last month	HU	Hungary	66	1	12849932	6079999	41166	20273
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rm1	Last month	HU	Hungary	43	1	9760671	4181358	7533	2545
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rm1	Last month	HU	Hungary	194	1	8739888	3169582	16570	5546
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rm1	Last month	HU	Hungary	87	1	8536913	3596000	21624	8553
European Parliament		178362315106	Facebook	rm1	Last month	HU	Hungary	44	1	6648156	3119003	18252	7925
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rm1	Last month	HU	Hungary	58	1	6123355	2464481	11868	4173
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rm1	Last month	HU	Hungary	72	1	5727987	2382352	6855	1975
MSZP	MSZP	115388925185513	Facebook	rm1	Last month	HU	Hungary	62	1	5463617	2279334	9375	3974
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	rm1	Last month	HU	Hungary	20	1	3765980	1573000	6856	3082
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	rm1	Last month	HU	Hungary	28	1	2103192	870618	3940	1085
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	rm1	Last month	HU	Hungary	22	1	1996504	818905	3639	1158
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	rm1	Last month	HU	Hungary	27	1	1987430	660491	3670	845
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	rm1	Last month	HU	Hungary	28	1	1953698	664743	3648	841
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	rm1	Last month	HU	Hungary	37	1	1795601	616920	5461	2002
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	rm1	Last month	HU	Hungary	13	1	1719720	633946	2877	1049
Ujhelyi István dr.	MSZP	734217673259088	Facebook	rm1	Last month	HU	Hungary	30	1	1595074	648176	3894	1449
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	rm1	Last month	HU	Hungary	9	1	1481063	632427	3316	1401
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	rm1	Last month	HU	Hungary	26	1	1409974	345000	4054	913
Dúró Dóra	Sipos 	191946490841225	Facebook	rm1	Last month	HU	Hungary	15	1	1359781	574958	3435	1253
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	rm1	Last month	HU	Hungary	23	1	1300974	476998	1612	676
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	rm1	Last month	HU	Hungary	13	1	1248314	549304	3863	1793
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	rm1	Last month	HU	Hungary	16	1	1129954	388994	2104	606
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	rm1	Last month	HU	Hungary	24	1	1025976	271200	2470	535
Kialo		729627343834501	Facebook	rm1	Last month	HU	Hungary	190	1	920235	356503	3981	883
