week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	BG	Bulgaria	436	96	10704500	3929352	28821	2488
w019	Week 19	2019-05-06	2019-05-12	BG	Bulgaria	440	110	6282557	2230852	20084	1343
w018	Week 18	2019-04-29	2019-05-05	BG	Bulgaria	445	128	4015655	1514771	12267	1071
w017	Week 17	2019-04-22	2019-04-28	BG	Bulgaria	379	119	2568823	1043427	7132	1643
w016	Week 16	2019-04-15	2019-04-21	BG	Bulgaria	439	152	1951944	779737	10835	1571
w015	Week 15	2019-04-08	2019-04-14	BG	Bulgaria	614	224	3624521	1500132	11040	2153
w014	Week 14	2019-04-01	2019-04-07	BG	Bulgaria	543	233	4145722	1710070	9309	1550
w013	Week 13	2019-03-25	2019-03-31	BG	Bulgaria	431	199	2305409	982501	5472	968
w012	Week 12	2019-03-18	2019-03-24	BG	Bulgaria	373	177	1309144	472886	8323	1101
w011	Week 11	2019-03-11	2019-03-17	BG	Bulgaria	216	98	717073	274239	2400	533
w010	Week 10	2019-03-04	2019-03-10	BG	Bulgaria	216	85	589125	266426	1641	238
w009	Week 9	2019-02-25	2019-03-03	BG	Bulgaria	117	56	100093	25362	683	44
w008	Week 8	2019-02-18	2019-02-24	BG	Bulgaria	88	47	193490	87501	1084	199
w007	Week 7	2019-02-11	2019-02-17	BG	Bulgaria	57	36	27401	9575	159	35
w006	Week 6	2019-02-04	2019-02-10	BG	Bulgaria	47	25	57031	24332	301	49
w005	Week 5	2019-01-28	2019-02-03	BG	Bulgaria	64	23	54912	14777	139	14
w004	Week 4	2019-01-21	2019-01-27	BG	Bulgaria	54	27	209046	98592	339	13
w003	Week 3	2019-01-14	2019-01-20	BG	Bulgaria	52	21	65177	14988	262	1
w002	Week 2	2019-01-07	2019-01-13	BG	Bulgaria	38	18	16226	6770	65	2
w001	Week 1	2019-01-01	2019-01-06	BG	Bulgaria	32	14	38145	15226	298	25
