advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Social Democrats	Social Democrats	1012851375393300	Facebook	0_1k	0 - 1k	IE	Ireland	4	1	3995	0	395	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	0_1k	0 - 1k	IE	Ireland	4	1	3995	0	396	0
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	0_1k	0 - 1k	IE	Ireland	3	1	2997	0	297	0
Orla Kelly	Orla Kelly	284729489119670	Facebook	0_1k	0 - 1k	IE	Ireland	3	1	2996	0	296	0
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	0_1k	0 - 1k	IE	Ireland	3	1	2996	0	296	0
Sam O'Connor - Balbriggan & Skerries	O'Connor Samuel Simon	1002067016657679	Facebook	0_1k	0 - 1k	IE	Ireland	3	1	2996	0	296	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	0_1k	0 - 1k	IE	Ireland	2	1	1998	0	197	0
Cormac MacGowan	Mac Gowan Cormac	2224427621206563	Facebook	0_1k	0 - 1k	IE	Ireland	2	1	1998	0	198	0
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	0_1k	0 - 1k	IE	Ireland	2	1	1998	0	197	0
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	0_1k	0 - 1k	IE	Ireland	2	1	1998	0	197	0
Patricia O' Dwyer	Selormey Kodzo Effui	1790264301045335	Facebook	0_1k	0 - 1k	IE	Ireland	2	1	1998	0	197	0
Malachy Hand - FF Local Election Candidate for South Roscommon	Hand Malachy	949185501928800	Facebook	0_1k	0 - 1k	IE	Ireland	2	1	1997	0	197	0
Louis O'Hara - Sinn Féin	O'HARA LOUIS JOSEPH	290382001169403	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Luke Crowley-Holland	CROWLEY-HOLLAND LUKE	404745130303486	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Mairéad Farrell - Sinn Féin	Farrell Mairead	213927028776676	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Buncrana & South Inishowen Sinn Féin	Ni Bhroin Sinead	620153045086951	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Declan Burke - Fianna Fáil - Tallaght Central	Burke Declan	666587086733858	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Cllr. Seamus Hanafin	Fogarty Gerard	78105981167	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Beckha Doyle - Social Democrat for Scarriff & Killaloe	Beckha Doyle For Scarriff Killaloe	286051255266972	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Aidan Farrelly Social Democrats	Farrelly Aidan	1907649435989003	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Dublin  Bay South Greens	Dublin Bay South Green Party	474701085946722	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
West Cork People Before Profit Alliance	O'Sullivan Vanessa	174190439384938	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	98	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	98	0
Julie O'Leary	O'Leary Julie	1395595887405642	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Kate O'Connell TD	O'Connell Kate	203442726495682	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	999	0	99	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	0_1k	0 - 1k	IE	Ireland	1	1	998	0	99	0
