week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w015	Week 15	BG	Bulgaria	Kialo		729627343834501	Facebook	30	1	458564	162485	3129	840
w015	Week 15	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	32	1	428524	204024	1012	272
w015	Week 15	BG	Bulgaria	European Parliament		178362315106	Facebook	11	1	344811	154649	612	56
w015	Week 15	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	4	1	130660	26132	230	0
w015	Week 15	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	5	1	112233	46174	145	29
w015	Week 15	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	2	1	100302	46341	387	100
w015	Week 15	BG	Bulgaria	EU Environment		305608429284	Facebook	2	1	65138	31378	313	61
w015	Week 15	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	4	1	55876	26158	250	84
w015	Week 15	BG	Bulgaria	BRITA Bulgaria		1471240093191880	Facebook	1	1	55468	27734	27	0
w015	Week 15	BG	Bulgaria	Viasat Explore		552952714727440	Facebook	2	1	46627	9325	39	0
w015	Week 15	BG	Bulgaria	Евро Ферт АД		271746059949890	Facebook	1	1	38599	19299	85	17
w015	Week 15	BG	Bulgaria	Arte		656089814494677	Facebook	6	1	36555	15692	88	13
w015	Week 15	BG	Bulgaria	Венета Маджистрели - раз/ЛИЧНИЯТ избор за Европейски парламент 2019		436121407128896	Facebook	1	1	31817	6363	63	0
w015	Week 15	BG	Bulgaria	JobRadar.BG		1753665731363354	Facebook	1	1	31817	6363	62	0
w015	Week 15	BG	Bulgaria	Give A Vote		2186129244970085	Facebook	1	1	31592	12636	31	6
w015	Week 15	BG	Bulgaria	Борба за съществуване / Extinction Rebellion Bulgaria		2258761914367373	Facebook	1	1	30144	6029	69	0
w015	Week 15	BG	Bulgaria	European Youth Event		919232861444360	Facebook	3	1	22990	9476	49	21
w015	Week 15	BG	Bulgaria	Avanta Care Ltd.		577732148956414	Facebook	3	1	20044	4059	63	0
w015	Week 15	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	2	1	19481	8399	92	0
w015	Week 15	BG	Bulgaria	Center for European Integration Studies (ZEI)		144159745724379	Facebook	1	1	19016	9508	18	9
w015	Week 15	BG	Bulgaria	Фондация Българска Памет		540948509258655	Facebook	1	1	18004	9002	17	0
w015	Week 15	BG	Bulgaria	GEYA   /  ГЕЯ  /		125015671491693	Facebook	1	1	16666	3333	29	0
w015	Week 15	BG	Bulgaria	Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	3	1	15997	6000	264	0
w015	Week 15	BG	Bulgaria	Guardian Weekly		64525551258	Facebook	4	1	12693	5127	19	5
w015	Week 15	BG	Bulgaria	Huawei Europe		1709278142683543	Facebook	1	1	12359	6180	6	1
