audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	FR	France	Greenpeace France		39435457457	Facebook	127	1	6296446	2874718	33008	7517
f18_24	female (18-24)	FR	France	European Parliament		178362315106	Facebook	69	1	3119405	1465476	14241	3354
f18_24	female (18-24)	FR	France	Parlement européen en France	Parlement européen en France	279757933824	Facebook	18	1	1646746	627550	6208	1611
f18_24	female (18-24)	FR	France	Always France		183045748427091	Facebook	1	1	999890	499945	4998	999
f18_24	female (18-24)	FR	France	Médecins du Monde France		265420476920	Facebook	189	1	977722	316510	11951	677
f18_24	female (18-24)	FR	France	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	92	1	885770	305473	2527	56
f18_24	female (18-24)	FR	France	Make.org	Make.org	122037308191612	Facebook	50	1	634226	282048	3703	623
f18_24	female (18-24)	FR	France	Ministère de l'Intérieur		103146727990	Facebook	29	1	523964	233272	2447	482
f18_24	female (18-24)	FR	France	TOMS		751135974919667	Facebook	4	1	523765	197711	5235	1041
f18_24	female (18-24)	FR	France	The Body Shop		120693511308364	Facebook	3	1	426724	189663	1084	359
f18_24	female (18-24)	FR	France	Unis pour les Droits Humains		1642871805813802	Facebook	20	1	426166	188508	334	23
f18_24	female (18-24)	FR	France	Primes écologique		152399322377561	Facebook	19	1	397708	162320	4458	930
f18_24	female (18-24)	FR	France	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	57	1	389855	153608	2380	420
f18_24	female (18-24)	FR	France	350.org		12185972707	Facebook	60	1	299240	69882	1363	160
f18_24	female (18-24)	FR	France	America mag	America mag	1907091326193407	Facebook	2	1	289300	117664	366	73
f18_24	female (18-24)	FR	France	VeganbottleGo		320828511985253	Facebook	2	1	275185	110074	549	275
f18_24	female (18-24)	FR	France	Aides énergétiques pour tous		789578834730248	Facebook	16	1	266589	110603	3031	710
f18_24	female (18-24)	FR	France	Le 1		850828794934579	Facebook	21	1	239026	84440	433	2
f18_24	female (18-24)	FR	France	Le Monde		14892757589	Facebook	33	1	220592	83632	390	50
f18_24	female (18-24)	FR	France	Réseau des Écoles de la 2e Chance France		615421428513426	Facebook	1	1	219440	87776	219	43
f18_24	female (18-24)	FR	France	CIWF France	CIWF France	335868279790722	Facebook	5	1	213910	96300	2518	596
f18_24	female (18-24)	FR	France	Mama Quilla		387951911757339	Facebook	1	1	211996	105998	1059	211
f18_24	female (18-24)	FR	France	Européens Sans Frontières		668031516635463	Facebook	8	1	202320	84233	361	95
f18_24	female (18-24)	FR	France	Topito		136164895246	Facebook	1	1	195319	78127	194	39
f18_24	female (18-24)	FR	France	Plan International France		100707905881	Facebook	57	1	178669	44895	2066	120
f18_24	female (18-24)	FR	France	Céréal Bio & Céréal France		1636261843328359	Facebook	3	1	163670	65289	370	163
f18_24	female (18-24)	FR	France	Kialo		729627343834501	Facebook	306	1	162095	64721	1053	250
f18_24	female (18-24)	FR	France	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	59	1	158619	37416	1573	204
f18_24	female (18-24)	FR	France	Chroniques Du Golfe		2196850910357980	Facebook	28	1	155442	61855	344	0
f18_24	female (18-24)	FR	France	ONU Environnement		155723201059	Facebook	1	1	153299	76649	682	136
f18_24	female (18-24)	FR	France	SHEIN		380039845369159	Facebook	2	1	143526	71763	394	78
f18_24	female (18-24)	FR	France	Marie Claire France		236672451730	Facebook	3	1	141269	61213	259	35
f18_24	female (18-24)	FR	France	Agence Isolation Pour Tous		568528630290119	Facebook	23	1	131420	54189	1535	362
f18_24	female (18-24)	FR	France	European GNSS Agency		128217567344601	Facebook	1	1	121838	60919	609	121
f18_24	female (18-24)	FR	France	Boutique Pride		299458774182573	Facebook	2	1	112005	49769	434	87
f18_24	female (18-24)	FR	France	Comme j'aime		146933438675224	Facebook	1	1	103875	51938	2596	519
f18_24	female (18-24)	FR	France	Miséricorde pour l'Humanité France		596904657000107	Facebook	10	1	102696	39183	814	154
f18_24	female (18-24)	FR	France	Région Auvergne-Rhône-Alpes		381564575243650	Facebook	2	1	101078	42084	927	185
f18_24	female (18-24)	FR	France	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	42	1	99520	42719	227	64
f18_24	female (18-24)	FR	France	Kysal		566879043744641	Facebook	1	1	98802	49401	493	247
f18_24	female (18-24)	FR	France	La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	16	1	96623	37725	186	0
f18_24	female (18-24)	FR	France	European Commission		107898832590939	Facebook	5	1	95029	47514	474	94
f18_24	female (18-24)	FR	France	SOS Racisme		166294396737151	Facebook	1	1	91725	45862	917	458
f18_24	female (18-24)	FR	France	The Bamboo Brush Society		1152885191422950	Facebook	35	1	90899	38887	231	34
f18_24	female (18-24)	FR	France	Alberto Alemanno		179635265973968	Facebook	5	1	90636	37602	106	0
f18_24	female (18-24)	FR	France	Paris Première		140770432659757	Facebook	3	1	86764	43382	418	83
f18_24	female (18-24)	FR	France	Elections Présidentielles Européennes 2019	Jérémie Gonzague Jean-Baptiste Lefebvre 	1509275882541675	Facebook	6	1	71605	21090	602	120
f18_24	female (18-24)	FR	France	Eco-systèmes		180995598634858	Facebook	4	1	65016	32508	324	162
f18_24	female (18-24)	FR	France	Klang der Solidarität		385076005313967	Facebook	42	1	64955	25274	221	42
f18_24	female (18-24)	FR	France	Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	29	1	57228	19644	458	30
f18_24	female (18-24)	FR	France	Objective Earth	Maxime Pierre Jean Santi	287613515510457	Facebook	3	1	56339	27058	336	52
f18_24	female (18-24)	FR	France	Jam		299724236866849	Facebook	3	1	56089	11218	111	0
f18_24	female (18-24)	FR	France	Coolmic		2080256475322790	Facebook	13	1	55240	21839	919	425
f18_24	female (18-24)	FR	France	1 innovation par jour.		520430624775359	Facebook	8	1	53785	20598	74	0
f18_24	female (18-24)	FR	France	Les Energies du Soleil		1684031805239401	Facebook	14	1	51186	21813	504	142
f18_24	female (18-24)	FR	France	WWF-France	WWF-France	145392792632	Facebook	8	1	50620	19161	168	33
f18_24	female (18-24)	FR	France	Spicee		1541412079456514	Facebook	17	1	50493	10393	151	0
f18_24	female (18-24)	FR	France	Association Respire		308868702519518	Facebook	1	1	50171	25085	250	125
f18_24	female (18-24)	FR	France	Wholesome Culture		1664959567149320	Facebook	7	1	49514	21154	93	17
f18_24	female (18-24)	FR	France	Humble Household		1746853745395190	Facebook	43	1	48511	19454	374	82
f18_24	female (18-24)	FR	France	Santesano		316620582266150	Facebook	2	1	48431	24215	484	242
f18_24	female (18-24)	FR	France	Leqto		480992395581775	Facebook	9	1	47820	10144	145	0
f18_24	female (18-24)	FR	France	Panier local France		331904457454743	Facebook	1	1	47742	23871	104	20
f18_24	female (18-24)	FR	France	Ornikar		254390831378440	Facebook	1	1	46014	9203	91	0
f18_24	female (18-24)	FR	France	European Youth Event		919232861444360	Facebook	7	1	45411	21855	198	41
f18_24	female (18-24)	FR	France	Game of Sultans		185311195624361	Facebook	7	1	44430	20142	1146	274
f18_24	female (18-24)	FR	France	L'Agence pour l'Énergie		465425373946253	Facebook	7	1	43700	16867	417	88
f18_24	female (18-24)	FR	France	Outplay	Outplay	240300105113	Facebook	2	1	42381	21191	132	22
f18_24	female (18-24)	FR	France	Avaaz	Avaaz	8340223883	Facebook	1	1	42141	21070	243	48
f18_24	female (18-24)	FR	France	Musée national de l'histoire de l'immigration		89756927592	Facebook	6	1	42032	17544	202	33
f18_24	female (18-24)	FR	France	Dungeon Defenders		107960282569653	Facebook	139	1	42032	17947	89	4
f18_24	female (18-24)	FR	France	Mairie de Toulouse		118107084316	Facebook	2	1	41738	16491	101	40
f18_24	female (18-24)	FR	France	24Bottles		126060760828576	Facebook	11	1	40681	9457	431	0
f18_24	female (18-24)	FR	France	Ecogreen		2207467306235731	Facebook	4	1	40665	17215	345	87
f18_24	female (18-24)	FR	France	Clef		1491261927610462	Facebook	1	1	40362	8072	71	0
f18_24	female (18-24)	FR	France	Make-up Studio Martinique		1629772583807735	Facebook	12	1	40165	10675	248	41
f18_24	female (18-24)	FR	France	Campus protestant		2019076568379648	Facebook	12	1	39606	16820	189	36
f18_24	female (18-24)	FR	France	Ecolo&Friendly		587737965065358	Facebook	17	1	39063	8523	460	0
f18_24	female (18-24)	FR	France	AirsPods		2199736213418447	Facebook	10	1	39049	14476	287	21
f18_24	female (18-24)	FR	France	Proud of Our Pride		400548670511219	Facebook	52	1	37781	8350	143	0
f18_24	female (18-24)	FR	France	Conseil Solaire		1329380840472696	Facebook	16	1	36954	13808	298	83
f18_24	female (18-24)	FR	France	Jeanne Magazine		1431517403731316	Facebook	1	1	36117	18058	35	0
f18_24	female (18-24)	FR	France	Surfrider Foundation Europe		41452575362	Facebook	10	1	33986	14544	99	12
