country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EL	Greece	0_50	0 - 50	7266	1358	117564964	33636380	519202	91
EL	Greece	50_100	50 - 100	7430	1340	2019634	768343	8329	1140
EL	Greece	100_1k	100 - 1k	1373	354	102972086	45476675	261219	63396
EL	Greece	1k_5k	1k - 5k	114	44	17218713	8072164	113198	23025
EL	Greece	5k_10k	5k - 10k	8	7	32247	16123	754	201
EL	Greece	10k_50k	10k - 50k	1	1	18323	9161	815	163
