advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	45_54	45-54	IT	Italy	34	1	199473	72775	698	85
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	45_54	45-54	IT	Italy	1	1	141247	70623	70	14
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	45_54	45-54	IT	Italy	6	1	126386	49356	471	81
Carlo Calenda	Siamo Europei	131887960826264	Facebook	45_54	45-54	IT	Italy	1	1	95461	38184	95	19
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	45_54	45-54	IT	Italy	5	1	82379	28532	441	79
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	45_54	45-54	IT	Italy	11	1	72162	27798	355	40
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	45_54	45-54	IT	Italy	9	1	71362	15333	282	0
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	45_54	45-54	IT	Italy	8	1	52512	10449	296	26
European Commission	European Commission	107898832590939	Facebook	45_54	45-54	IT	Italy	3	1	49360	20734	64	12
Achille Variati	Achille Variati	478212418874107	Facebook	45_54	45-54	IT	Italy	6	1	44786	8957	101	0
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	45_54	45-54	IT	Italy	1	1	40377	20189	100	20
Federico Perugini	Federico Perugini	356449288308129	Facebook	45_54	45-54	IT	Italy	3	1	38021	15228	172	25
Alberto Cirio	RedAbissi	1391061901114543	Facebook	45_54	45-54	IT	Italy	10	1	35840	8012	207	0
Partito Democratico	Partito Democratico	77034286895	Facebook	45_54	45-54	IT	Italy	1	1	34784	17392	173	34
Caio Mussolini	Caio Mussolini	2393234914229651	Facebook	45_54	45-54	IT	Italy	1	1	33908	16954	84	16
Federica Picchi	Federica Picchi	362494797700891	Facebook	45_54	45-54	IT	Italy	7	1	33275	6608	142	0
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	45_54	45-54	IT	Italy	6	1	33024	8017	146	0
Daniela Poggio	ROCK communications	441486766660124	Facebook	45_54	45-54	IT	Italy	6	1	32774	6100	328	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	45_54	45-54	IT	Italy	5	1	32180	6847	74	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	45_54	45-54	IT	Italy	5	1	31815	13220	180	20
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	45_54	45-54	IT	Italy	3	1	30569	13371	130	24
Angela Russo	Angela Russo 	1624334387651107	Facebook	45_54	45-54	IT	Italy	2	1	27707	5541	54	0
Deputati PD	Deputati PD	104652392900508	Facebook	45_54	45-54	IT	Italy	5	1	26975	6341	78	0
Fabrizio Ferrandelli		73230810464	Facebook	45_54	45-54	IT	Italy	1	1	26431	13215	131	26
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	45_54	45-54	IT	Italy	4	1	26267	5737	64	0
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	45_54	45-54	IT	Italy	1	1	25392	12696	126	25
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	45_54	45-54	IT	Italy	8	1	24890	5861	148	0
Corradino Mineo	Danila Tarantino	429319385345	Facebook	45_54	45-54	IT	Italy	10	1	21065	5443	124	0
Matteo Renzi	Matteo Renzi	113335124914	Facebook	45_54	45-54	IT	Italy	3	1	20450	4575	53	0
Sergio Chiamparino	Andrea Maccagno	263544377156823	Facebook	45_54	45-54	IT	Italy	3	1	20280	4056	59	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	45_54	45-54	IT	Italy	1	1	19074	9537	18	0
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	45_54	45-54	IT	Italy	2	1	18547	3709	67	0
Paola Testori	Paola Testori	658895384568072	Facebook	45_54	45-54	IT	Italy	10	1	18495	3633	169	0
Avaaz	Avaaz	8340223883	Facebook	45_54	45-54	IT	Italy	1	1	18097	9049	17	0
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	45_54	45-54	IT	Italy	5	1	17335	3467	193	30
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	45_54	45-54	IT	Italy	9	1	17040	4841	166	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	45_54	45-54	IT	Italy	3	1	16923	3790	44	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	45_54	45-54	IT	Italy	18	1	16798	3272	458	0
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	45_54	45-54	IT	Italy	2	1	16533	3306	32	0
Alessandro Fusacchia	Alessandro Fusacchia	1045017942325647	Facebook	45_54	45-54	IT	Italy	2	1	15585	3117	165	29
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	45_54	45-54	IT	Italy	21	1	14220	2393	460	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	45_54	45-54	IT	Italy	6	1	14213	3336	105	0
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	45_54	45-54	IT	Italy	3	1	14202	4216	64	0
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	45_54	45-54	IT	Italy	6	1	13827	4038	60	0
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	45_54	45-54	IT	Italy	1	1	13389	2678	26	0
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	45_54	45-54	IT	Italy	1	1	13043	2608	25	0
Valerio Zoggia		174166786029904	Facebook	45_54	45-54	IT	Italy	1	1	12872	2574	25	0
Valeria Di Nino - Candidata M5S Elezioni Europee - Sud	Valeria Di Nino	346634905977977	Facebook	45_54	45-54	IT	Italy	1	1	12541	2508	24	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	45_54	45-54	IT	Italy	2	1	12179	2435	39	0
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	45_54	45-54	IT	Italy	1	1	12103	2420	23	0
Carlo Guccione	Gennaro Alessandro Alessio	731200573630420	Facebook	45_54	45-54	IT	Italy	1	1	11966	2393	23	0
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	45_54	45-54	IT	Italy	4	1	11522	3264	134	15
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	45_54	45-54	IT	Italy	2	1	11464	2747	34	0
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	45_54	45-54	IT	Italy	5	1	11120	5167	123	0
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	45_54	45-54	IT	Italy	1	1	11105	2221	21	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	45_54	45-54	IT	Italy	3	1	10897	2179	32	0
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	45_54	45-54	IT	Italy	4	1	10701	4815	66	5
Lorenzo Cesa	Lorenzo Cesa	538632706513878	Facebook	45_54	45-54	IT	Italy	9	1	10606	2023	248	0
Brando Benifei	Brando Benifei	291380024325396	Facebook	45_54	45-54	IT	Italy	4	1	10375	2499	57	0
Marcello Mezzasalma	Marcello Mezzasalma	2213168762276305	Facebook	45_54	45-54	IT	Italy	5	1	10336	3232	190	0
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	45_54	45-54	IT	Italy	3	1	10148	2298	39	0
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	45_54	45-54	IT	Italy	1	1	10046	2009	19	0
Uniti per Biella	Uniti per Biella	1413156242277276	Facebook	45_54	45-54	IT	Italy	9	1	9833	3081	193	0
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	45_54	45-54	IT	Italy	1	1	9384	1876	18	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	45_54	45-54	IT	Italy	4	1	9137	1788	68	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	45_54	45-54	IT	Italy	2	1	8497	1982	24	0
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	45_54	45-54	IT	Italy	7	1	8490	2449	183	0
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	45_54	45-54	IT	Italy	2	1	8417	1646	34	0
Alberto Bova - Candidato Sindaco	Comitato Elettorale Alberto Bova	146020142780997	Facebook	45_54	45-54	IT	Italy	2	1	8268	1621	31	0
Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	45_54	45-54	IT	Italy	7	1	8227	2828	160	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	45_54	45-54	IT	Italy	3	1	8224	2099	44	0
Pina Picierno	SocialCom	212896992084952	Facebook	45_54	45-54	IT	Italy	10	1	7836	1426	211	0
Damiano Bormolini	Enrico Gobbi	286055062304030	Facebook	45_54	45-54	IT	Italy	1	1	7813	1562	77	15
Pierfrancesco Majorino	Pierfrancesco Majorino	194123260626794	Facebook	45_54	45-54	IT	Italy	3	1	7627	1925	45	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	45_54	45-54	IT	Italy	4	1	7309	2451	53	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	45_54	45-54	IT	Italy	10	1	7145	1187	237	0
Gianni Farina	Gianni Farina	340847436775181	Facebook	45_54	45-54	IT	Italy	3	1	6811	1362	50	0
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	45_54	45-54	IT	Italy	4	1	6507	2755	100	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	45_54	45-54	IT	Italy	5	1	6239	2729	87	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	45_54	45-54	IT	Italy	1	1	5787	1157	11	0
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	45_54	45-54	IT	Italy	7	1	5697	1037	153	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	45_54	45-54	IT	Italy	10	1	5690	784	252	0
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	45_54	45-54	IT	Italy	5	1	5656	1131	112	0
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	45_54	45-54	IT	Italy	5	1	5526	1537	95	0
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	45_54	45-54	IT	Italy	1	1	5512	1102	10	0
Sinistra per Calenzano	Simone Giuntini	2502767379948983	Facebook	45_54	45-54	IT	Italy	4	1	5485	2292	77	0
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	45_54	45-54	IT	Italy	10	1	5467	721	256	0
Nadia Sgro	Nadia Sgro	276613263243127	Facebook	45_54	45-54	IT	Italy	4	1	5453	1090	107	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	45_54	45-54	IT	Italy	1	1	5292	2646	13	2
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	45_54	45-54	IT	Italy	8	1	5235	1523	110	0
PD Castelfranco Emilia	Partito Democratico Castelfranco Emilia	504963402964897	Facebook	45_54	45-54	IT	Italy	10	1	5189	752	216	0
Galliera c'è - Silvia Guidolin Sindaco	Silvia Guidolin	2688685454538825	Facebook	45_54	45-54	IT	Italy	5	1	4963	853	153	0
Marco Racca	Marco Racca	1568071770119902	Facebook	45_54	45-54	IT	Italy	12	1	4758	525	263	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	45_54	45-54	IT	Italy	4	1	4591	1384	9	0
Antonio Castello	Antonio Castello	452764018806467	Facebook	45_54	45-54	IT	Italy	3	1	3911	1842	58	0
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	45_54	45-54	IT	Italy	4	1	3894	738	93	0
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	45_54	45-54	IT	Italy	5	1	3799	714	93	0
Matteo Gagliasso	Matteo Gagliasso	1546887325441954	Facebook	45_54	45-54	IT	Italy	2	1	3513	702	69	0
Civica Asolo - Edoardo Bernini Sindaco	Edoardo Bernini	423376741559971	Facebook	45_54	45-54	IT	Italy	3	1	3483	696	68	0
Stefania Calcagno	Stefania Calcagno	528781364317789	Facebook	45_54	45-54	IT	Italy	3	1	3364	642	78	0
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	45_54	45-54	IT	Italy	1	1	3132	626	62	0
Marzio Olivero	Marzio Olivero 	1226060420905435	Facebook	45_54	45-54	IT	Italy	3	1	3126	625	61	0
Popolo della Famiglia - Lazio	Guido Pianeselli 	356312904827073	Facebook	45_54	45-54	IT	Italy	2	1	3109	1555	30	0
Gian Franco Uni	Gian Franco Uni	393361681500975	Facebook	45_54	45-54	IT	Italy	2	1	3035	607	60	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	45_54	45-54	IT	Italy	2	1	3014	1188	40	0
Assieme per Cambiare	Remo Zaminato	685647088140579	Facebook	45_54	45-54	IT	Italy	6	1	3000	468	111	0
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	45_54	45-54	IT	Italy	16	1	2918	0	289	0
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	45_54	45-54	IT	Italy	3	1	2811	562	55	0
Matteo Tosetto	Matteo Tosetto 	285899292122830	Facebook	45_54	45-54	IT	Italy	2	1	2750	550	54	0
Francesca Alderisi		227160244510020	Facebook	45_54	45-54	IT	Italy	1	1	2706	1353	23	0
CentroDestra per Calvisano Formentini Sindaco	Francesco Ghidini 	1260229147468988	Facebook	45_54	45-54	IT	Italy	2	1	2670	534	52	0
Fabrizio Puppo - Il tuo Sindaco	Fabrizio Puppo	2682574781968867	Facebook	45_54	45-54	IT	Italy	3	1	2666	494	68	0
Lavorare Insieme - Alessia Andreola Sindaco	Alessia Andreola	819808075078522	Facebook	45_54	45-54	IT	Italy	3	1	2646	936	56	0
Eraldo Ciangherotti	Eraldo Ciangherotti	1020725961324733	Facebook	45_54	45-54	IT	Italy	2	1	2630	526	52	0
