audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u45_54	unknown (45-54)	BE	Belgium	sp.a	sp.a	57253967150	Facebook	245	1	23472	9353	102	23
u45_54	unknown (45-54)	BE	Belgium	Sign for my Future		1345513882259768	Facebook	60	1	14262	6428	89	22
u45_54	unknown (45-54)	BE	Belgium	European Parliament		178362315106	Facebook	107	1	13652	5711	100	21
u45_54	unknown (45-54)	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	100	1	12445	5116	40	9
u45_54	unknown (45-54)	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	63	1	12020	5548	84	18
u45_54	unknown (45-54)	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	69	1	10334	4173	211	46
u45_54	unknown (45-54)	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	88	1	9858	4232	91	21
u45_54	unknown (45-54)	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	73	1	9665	4514	39	8
u45_54	unknown (45-54)	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	125	1	6836	1601	44	4
u45_54	unknown (45-54)	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	6834	2956	66	16
u45_54	unknown (45-54)	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	189	1	6379	2384	44	8
u45_54	unknown (45-54)	BE	Belgium	Kialo		729627343834501	Facebook	347	1	6282	2447	48	10
u45_54	unknown (45-54)	BE	Belgium	Groen	Groen	84920854319	Facebook	133	1	5850	2015	32	3
u45_54	unknown (45-54)	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	5418	2288	22	8
u45_54	unknown (45-54)	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	39	1	4325	1163	21	2
u45_54	unknown (45-54)	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	144	1	4107	1239	40	5
u45_54	unknown (45-54)	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	75	1	3666	1197	28	5
u45_54	unknown (45-54)	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	76	1	3498	1380	21	4
u45_54	unknown (45-54)	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	12	1	3067	1259	13	3
u45_54	unknown (45-54)	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	77	1	3039	1190	7	0
u45_54	unknown (45-54)	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	60	1	2818	1041	30	7
u45_54	unknown (45-54)	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	47	1	2699	897	25	3
u45_54	unknown (45-54)	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	17	1	2595	1039	18	3
u45_54	unknown (45-54)	BE	Belgium	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	47	1	1666	661	9	1
u45_54	unknown (45-54)	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	16	1	1648	692	9	1
u45_54	unknown (45-54)	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	1485	607	13	3
u45_54	unknown (45-54)	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	20	1	1395	503	9	1
