advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	rd4	Last 4 days	229	1	47619186	21481149	268270	61411
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd4	Last 4 days	3691	1	39056882	11357433	463075	30079
CDU	CDU	78502295414	Facebook	rd4	Last 4 days	8615	1	19315888	4089207	662182	2714
European Greens	European Greens	141366725876424	Facebook	rd4	Last 4 days	76	1	18323690	8216749	158256	38408
European Commission	European Commission	107898832590939	Facebook	rd4	Last 4 days	81	1	16835097	7906785	58417	15006
Fidesz	Fidesz	9844779306	Facebook	rd4	Last 4 days	78	1	13143927	5801000	79172	34354
FDP	FDP	21289227249	Facebook	rd4	Last 4 days	1882	1	12268303	3674925	138123	6224
SPD	SPD	47930567748	Facebook	rd4	Last 4 days	2332	1	11599674	2751000	263324	7950
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd4	Last 4 days	3539	1	11007709	2219216	377717	5460
Avaaz	Avaaz	8340223883	Facebook	rd4	Last 4 days	119	1	10693776	4517690	70386	15913
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	rd4	Last 4 days	59	1	10090288	4446333	62478	15270
Open Vld	Open Vld	53668151866	Facebook	rd4	Last 4 days	96	1	8594860	3598873	101189	23589
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd4	Last 4 days	17	1	8259984	3999999	80984	27800
Ciudadanos	Ciudadanos	74078667754	Facebook	rd4	Last 4 days	146	1	7937219	3224999	96585	22413
Moderaterna	Moderaterna	7719591155	Facebook	rd4	Last 4 days	120	1	7517808	2961861	117477	29025
Best For Britain	Best for Britain	1863944713844924	Facebook	rd4	Last 4 days	70	1	7334608	2930333	45680	9971
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd4	Last 4 days	222	1	6934735	2835949	85740	21404
CD&V	CD&V	52997544531	Facebook	rd4	Last 4 days	124	1	6867939	2628385	57562	11110
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	rd4	Last 4 days	306	1	6717153	2426466	66996	12123
DIE LINKE	DIE LINKE	47694585682	Facebook	rd4	Last 4 days	605	1	6649673	1799454	64619	1327
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	rd4	Last 4 days	19	1	6563246	3087142	32414	7166
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd4	Last 4 days	36	1	6546142	2869466	102149	32669
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd4	Last 4 days	56	1	6518450	2837157	18606	4531
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd4	Last 4 days	89	1	6289893	2716080	19983	8719
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd4	Last 4 days	28	1	5931289	2623500	107042	24858
