advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	rm6	Last 6 months	31	1	74830000	7479999	67299	1650
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	rm6	Last 6 months	155	1	74359999	7360000	45799	1400
NEA DEMOKRATIA		AR351183464155840512	Google	rm6	Last 6 months	52	1	66489999	6640000	373699	7299
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	rm6	Last 6 months	2626	1	66040000	4179999	183300	2950
European Parliament		AR345426421272805376	Google	rm6	Last 6 months	338	1	64850000	6370000	884950	20100
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	rm6	Last 6 months	55	1	63010000	6270000	223200	4700
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	rm6	Last 6 months	910	1	61300000	5439999	97050	2899
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	rm6	Last 6 months	497	1	60950000	5790000	82699	3600
Open Vld		AR369049153717665792	Google	rm6	Last 6 months	773	1	57769999	5290000	277300	9550
HEADS, s.r.o.		AR356967719951663104	Google	rm6	Last 6 months	31	1	52329999	5230000	97249	2149
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rm6	Last 6 months	5721	1	50215279	13849000	692179	35499
Partido Animalista PACMA		AR145115193901318144	Google	rm6	Last 6 months	20	1	50060000	4999999	272350	4700
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	rm6	Last 6 months	962	1	50030000	4129999	450049	7900
Popolari per l'Italia		AR406403961759727616	Google	rm6	Last 6 months	7	1	50019999	5000000	91100	1600
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	rm6	Last 6 months	217	1	48250000	4719999	856399	17599
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	rm6	Last 6 months	248	1	47480000	4600000	51349	1499
Partido Popular Regional De Canarias		AR288284801977286656	Google	rm6	Last 6 months	287	1	46880000	4529999	26949	1400
CDU	CDU	78502295414	Facebook	rm6	Last 6 months	14114	1	43134886	9362999	1416886	3999
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	rm6	Last 6 months	264	1	43049999	4129999	79400	1699
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm6	Last 6 months	176	1	42620000	4230000	8799	0
Občanska demokraticka strana		AR386241117529571328	Google	rm6	Last 6 months	91	1	40330000	3959999	69400	1550
SPOLU - občianska demokracia		AR194838133366325248	Google	rm6	Last 6 months	111	1	39990000	3920000	314500	6050
mmb media agentur d.o.o.		AR524572049809604608	Google	rm6	Last 6 months	1543	1	39640000	2530000	85699	950
Slovenska demokratska stranka		AR170068335415787520	Google	rm6	Last 6 months	57	1	38999999	3890000	42249	1550
CDA Doetinchem		AR453512812329697280	Google	rm6	Last 6 months	67	1	38110000	3789999	6050	300
European Commission	European Commission	107898832590939	Facebook	rm6	Last 6 months	93	1	36620907	17045000	117607	30100
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	rm6	Last 6 months	20	1	36199999	3619999	127549	2750
NEW GEN PUBLISHING SRL		AR55967615754960896	Google	rm6	Last 6 months	63	1	32669999	3249999	8999	650
Párbeszéd Magyarországért		AR567356246269624320	Google	rm6	Last 6 months	17	1	32480000	3240000	92500	1700
Partito Democratico		AR254356072167374848	Google	rm6	Last 6 months	42	1	29490000	2930000	517999	9250
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	rm6	Last 6 months	169	1	29140000	2800000	12050	399
European Greens	European Greens	141366725876424	Facebook	rm6	Last 6 months	81	1	28017918	12753000	230418	54299
Fidesz	Fidesz	9844779306	Facebook	rm6	Last 6 months	123	1	27246877	11961000	137053	58652
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	rm6	Last 6 months	12	1	27210000	2719999	241550	4150
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	rm6	Last 6 months	32	1	26060000	2600000	2950	149
Lega per Salvini Premier		AR158424507277639680	Google	rm6	Last 6 months	17	1	25819999	2580000	154650	2950
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	rm6	Last 6 months	11	1	25129999	2509999	180249	3000
SPD	SPD	47930567748	Facebook	rm6	Last 6 months	4748	1	24803251	6226999	530452	14699
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rm6	Last 6 months	4010	1	23541989	5993999	553009	25805
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	rm6	Last 6 months	110	1	23150000	2300000	237650	5999
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	rm6	Last 6 months	52	1	22030000	2190000	14299	1299
Avaaz	Avaaz	8340223883	Facebook	rm6	Last 6 months	120	1	21797880	9370000	123280	30799
Alternativet		AR198061076825243648	Google	rm6	Last 6 months	18	1	21420000	2140000	243650	4350
Antikorupcija-platforma za borbu protiv korupcije		AR441827202749693952	Google	rm6	Last 6 months	5	1	21110000	2110000	30650	550
Suomen Keskusta r.p.		AR441112520191639552	Google	rm6	Last 6 months	34	1	20049999	1990000	305249	5449
FDP	FDP	21289227249	Facebook	rm6	Last 6 months	1952	1	19999048	5959999	229247	8600
KKW Lewica Razem – Razem, Unia Pracy, RSS		AR374597289391423488	Google	rm6	Last 6 months	33	1	19860000	1979999	11549	1099
Venstres Landsorganisation		AR283015942256984064	Google	rm6	Last 6 months	282	1	19739999	1759999	730399	14549
HLAS		AR312619193323225088	Google	rm6	Last 6 months	1003	1	19570000	1030000	92250	1850
Slovenská ľudová strana Andreja Hlinku		AR443277183708823552	Google	rm6	Last 6 months	187	1	19419999	1840000	27350	2000
Mediabrands Digital OÜ		AR530356305605427200	Google	rm6	Last 6 months	354	1	18300000	1599999	19499	200
Best For Britain	Best for Britain	1863944713844924	Facebook	rm6	Last 6 months	94	1	18192905	7586999	145928	32979
UAB "BPN LT"		AR135010682042056704	Google	rm6	Last 6 months	34	1	17800000	1780000	33900	750
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rm6	Last 6 months	60	1	17493940	7809999	119584	26615
Pametno		AR222880077921124352	Google	rm6	Last 6 months	79	1	17440000	1699999	7550	400
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rm6	Last 6 months	222	1	16293778	6647999	249464	60173
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	rm6	Last 6 months	59	1	15260000	1499999	43249	1650
Open Vld	Open Vld	53668151866	Facebook	rm6	Last 6 months	118	1	14990882	6327000	162381	40199
ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ		AR519097306537000960	Google	rm6	Last 6 months	51	1	14820000	1470000	2550	0
SPD		AR456734381399080960	Google	rm6	Last 6 months	58	1	14620000	1439999	788849	42799
Cink, s.r.o.		AR361287976015101952	Google	rm6	Last 6 months	39	1	14430000	1429999	35949	949
Liberal Alliance		AR183859784640888832	Google	rm6	Last 6 months	191	1	14419999	1310000	334249	7799
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	rm6	Last 6 months	8	1	14300000	1430000	62999	1299
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rm6	Last 6 months	62	1	14006938	6139000	44279	11096
Gouvernement	Gouvernement	392341217527576	Facebook	rm6	Last 6 months	40	1	13899960	6150000	89259	19600
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	rm6	Last 6 months	83	1	13609999	1300000	406550	7950
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm6	Last 6 months	295	1	13567705	5391000	70904	12499
Ciudadanos	Ciudadanos	74078667754	Facebook	rm6	Last 6 months	147	1	13498853	5685999	150352	38299
Движение Да България		AR511110454072836096	Google	rm6	Last 6 months	23	1	12829999	1280000	6549	599
Bündnis90/ Die Grünen		AR207068276079984640	Google	rm6	Last 6 months	225	1	12690000	1089999	855450	17450
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	rm6	Last 6 months	59	1	12381940	5434000	75766	19012
Progresívne Slovensko		AR114793686864232448	Google	rm6	Last 6 months	118	1	12159999	1149999	13100	800
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rm6	Last 6 months	147	1	12144853	5245000	33941	14395
FDP Landesverband Saarland		AR227104401595039744	Google	rm6	Last 6 months	59	1	11839999	1179999	80849	3000
Moderaterna	Moderaterna	7719591155	Facebook	rm6	Last 6 months	143	1	11486857	4584000	183108	43942
Fondation Populaire		AR320938922932699136	Google	rm6	Last 6 months	32	1	11390000	1130000	188950	3850
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	rm6	Last 6 months	45	1	11358955	5060000	16925	3508
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	rm6	Last 6 months	127	1	10208872	4247000	89303	21639
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	rm6	Last 6 months	306	1	10163694	3621000	102093	17800
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm6	Last 6 months	45	1	10135954	4418999	143654	44700
Nye Borgerlige		AR447862147196649472	Google	rm6	Last 6 months	1	1	10000000	999999	30000	499
Arnora Oy		AR181544213152792576	Google	rm6	Last 6 months	1	1	9999999	1000000	499	50
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm6	Last 6 months	36	1	9799964	4280000	146463	36200
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	rm6	Last 6 months	19	1	9610981	4404999	42381	10200
Svobodní		AR190231179645943808	Google	rm6	Last 6 months	209	1	9380000	769999	13149	299
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	rm6	Last 6 months	80	1	9259999	870000	127850	2450
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	rm6	Last 6 months	62	1	9169999	880000	98350	2099
CD&V	CD&V	52997544531	Facebook	rm6	Last 6 months	148	1	9124851	3397999	71152	13100
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm6	Last 6 months	17	1	9049983	4379999	88483	30600
The Labour Party	The Labour Party	25749647410	Facebook	rm6	Last 6 months	194	1	8700806	3632000	91887	17242
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm6	Last 6 months	23	1	8699977	3990000	27237	12504
Strana nezávislosti České republiky		AR465054111008555008	Google	rm6	Last 6 months	19	1	8650000	860000	31799	599
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	rm6	Last 6 months	144	1	8638856	3323000	25820	9677
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rm6	Last 6 months	20	1	8159979	3805000	19136	7857
MARCHEWKOWE STUDIO Tomasz Zwoliński		AR524341977001492480	Google	rm6	Last 6 months	37	1	8110000	800000	2300	50
INBOX	New Digital Media	369693523475596	Facebook	rm6	Last 6 months	68	1	7824931	3452999	11532	1199
SF - Socialistisk Folkeparti		AR76998249537339392	Google	rm6	Last 6 months	130	1	7690000	649999	224699	4450
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	rm6	Last 6 months	39	1	7555960	3293000	21061	4400
TALLER DE IDEAS PARA LA RED SL		AR478461555797655552	Google	rm6	Last 6 months	59	1	7520000	719999	6549	400
Katarina Barley	SPD	1522202731410785	Facebook	rm6	Last 6 months	872	1	7334128	1805000	97528	2800
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm6	Last 6 months	68	1	7310931	3058000	36432	7799
Barcelona en Comú		AR342176264901099520	Google	rm6	Last 6 months	88	1	7269999	659999	10249	650
DOPRAVA		AR56197688563073024	Google	rm6	Last 6 months	14	1	7249999	719999	182649	3250
Harald Vilimsky	FPÖ	547597092025909	Facebook	rm6	Last 6 months	37	1	7170962	3106000	66463	14599
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	rm6	Last 6 months	28	1	7120000	700000	36750	1100
To Potami	To Potami	240638659452549	Facebook	rm6	Last 6 months	19	1	7055980	3250999	37481	9200
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	rm6	Last 6 months	138	1	7014861	2099999	24947	6298
sp.a	sp.a	57253967150	Facebook	rm6	Last 6 months	35	1	6914964	3065999	22964	6300
Nicola Beer	FDP	206866712830769	Facebook	rm6	Last 6 months	95	1	6867905	2777000	69804	14999
DIE LINKE	DIE LINKE	47694585682	Facebook	rm6	Last 6 months	605	1	6867394	1869999	65495	1399
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	rm6	Last 6 months	89	1	6680910	2417999	52021	13858
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	rm6	Last 6 months	17	1	6649983	3110000	38483	9500
Freie Demokratische Partei (FDP)		AR134039538396823552	Google	rm6	Last 6 months	126	1	6570000	570000	19350	1449
MSZP	MSZP	115388925185513	Facebook	rm6	Last 6 months	41	1	6504958	2692999	18927	7722
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rm6	Last 6 months	372	1	6425627	2299999	126402	28180
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	rm6	Last 6 months	105	1	6317894	2421999	33294	8199
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	rm6	Last 6 months	44	1	6284956	2842999	69775	16095
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	rm6	Last 6 months	146	1	6241853	2425000	45454	8000
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	rm6	Last 6 months	14	1	6201985	3000000	105686	24100
Carlo Calenda	Siamo Europei	131887960826264	Facebook	rm6	Last 6 months	11	1	6199989	2940000	27389	6000
Conservatives	The Conservative Party	8807334278	Facebook	rm6	Last 6 months	1405	1	6190595	1508999	181557	5207
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rm6	Last 6 months	43	1	6171956	2767000	17513	4118
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	rm6	Last 6 months	41	1	6170000	590000	159900	3400
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm6	Last 6 months	12	1	6099987	2950000	11763	2416
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	rm6	Last 6 months	34	1	6088965	2579999	11766	3200
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rm6	Last 6 months	22	1	5999977	2810000	8977	2800
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	rm6	Last 6 months	15	1	5900984	2720000	7476	1680
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rm6	Last 6 months	49	1	5817950	2495999	75081	22512
SPÖ	SPÖ	77393060080	Facebook	rm6	Last 6 months	95	1	5647904	2301999	43705	12800
European Free Alliance	European Free Alliance	46708306425	Facebook	rm6	Last 6 months	32	1	5628967	2328000	46268	10300
Fianna Fáil		AR101183107301900288	Google	rm6	Last 6 months	46	1	5589999	540000	7700	600
CD&V Houthulst		AR28101593060605952	Google	rm6	Last 6 months	12	1	5520000	550000	2850	250
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	rm6	Last 6 months	180	1	5432819	1639999	15358	2977
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	rm6	Last 6 months	115	1	5301884	2126999	23384	4100
Flamesite s.r.o.		AR522320249995919360	Google	rm6	Last 6 months	224	1	5299999	330000	14350	349
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	rm6	Last 6 months	27	1	5258972	2240999	55629	14812
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	rm6	Last 6 months	25	1	5245974	2508000	33275	7400
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rm6	Last 6 months	23	1	5144977	2402000	23304	5466
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rm6	Last 6 months	44	1	5135955	2141999	12856	3500
Socialdemokratiet		AR237678679797268480	Google	rm6	Last 6 months	45	1	5039999	489999	76550	2599
Projekt Európa		AR303746959120793600	Google	rm6	Last 6 months	102	1	4979999	419999	9150	450
Partito Democratico	Partito Democratico	77034286895	Facebook	rm6	Last 6 months	57	1	4967943	2233000	26042	4700
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rm6	Last 6 months	21	1	4949978	2119999	28779	6600
Groen	Groen	84920854319	Facebook	rm6	Last 6 months	147	1	4938853	1830999	45252	7100
Občanská demokratická strana		AR37429025076936704	Google	rm6	Last 6 months	14	1	4909999	489999	65549	1550
Peter Mertens	PVDA	236485149843971	Facebook	rm6	Last 6 months	50	1	4789949	1915000	41350	11999
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rm6	Last 6 months	103	1	4775896	1753999	15722	5656
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rm6	Last 6 months	70	1	4718930	1642999	15826	4722
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	rm6	Last 6 months	7	1	4699992	2200000	26992	5999
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	rm6	Last 6 months	70	1	4638929	1829999	25330	4700
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	rm6	Last 6 months	50	1	4594950	1931999	17850	4600
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	rm6	Last 6 months	95	1	4550000	379999	68700	1449
Sebastian Kurz	Volkspartei	105151752909840	Facebook	rm6	Last 6 months	20	1	4549979	2049999	46280	10100
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	rm6	Last 6 months	11	1	4510989	2154999	25458	9754
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	rm6	Last 6 months	126	1	4503873	1626999	69805	22133
Демократична България	Демократична България	995342840629890	Facebook	rm6	Last 6 months	33	1	4481966	2031999	25267	5100
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	rm6	Last 6 months	50	1	4373949	1726000	16389	4489
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	rm6	Last 6 months	26	1	4370973	1950000	55974	17600
Aalborg Venstrevælger forening		AR118173585608015872	Google	rm6	Last 6 months	40	1	4359999	410000	3350	149
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rm6	Last 6 months	11	1	4299989	2070000	22688	4500
Competitive Edge Digital Ltd		AR86366913239711744	Google	rm6	Last 6 months	8	1	4220000	420000	1300	100
John Crombez	sp.a	264131406977201	Facebook	rm6	Last 6 months	23	1	4199977	1939999	16977	4000
Kresťanská únia		AR358916054556082176	Google	rm6	Last 6 months	30	1	4169999	400000	7350	649
Rumilus Design Oy		AR391102333313875968	Google	rm6	Last 6 months	32	1	4099999	390000	1600	0
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	rm6	Last 6 months	132	1	4059867	1465999	7843	2730
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rm6	Last 6 months	38	1	4019961	1656000	7010	2469
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	rm6	Last 6 months	61	1	4001938	1448000	70114	17701
Volt Nederland		AR24721694316822528	Google	rm6	Last 6 months	19	1	3970000	390000	95749	2050
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rm6	Last 6 months	11	1	3949988	1859999	8489	3500
Volt Nederland	Volt Nederland	146644665960101	Facebook	rm6	Last 6 months	134	1	3727866	1473999	25266	3600
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	rm6	Last 6 months	52	1	3696948	1581999	14948	3000
HOPE not hate	HOPE not hate	91897231853	Facebook	rm6	Last 6 months	20	1	3672980	1610000	23699	5207
Alfahír	Alfahír Hírportál	525574220799452	Facebook	rm6	Last 6 months	51	1	3650949	1459000	11407	4705
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rm6	Last 6 months	19	1	3604980	1540999	4813	2076
Sme rodina	Sme rodina	600235073447674	Facebook	rm6	Last 6 months	6	1	3599993	1650000	17493	4100
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	rm6	Last 6 months	380	1	3550619	973999	40420	700
Greenpeace France	Greenpeace France	39435457457	Facebook	rm6	Last 6 months	16	1	3535984	1506000	14784	3400
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	rm6	Last 6 months	15	1	3479999	340000	152750	2750
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	rm6	Last 6 months	38	1	3420961	1408999	28761	6400
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	rm6	Last 6 months	59	1	3410940	1218999	35368	10591
Forza Italia	Forza Italia	172265396249029	Facebook	rm6	Last 6 months	10	1	3400989	1469999	10190	2900
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	rm6	Last 6 months	15	1	3385984	1675999	10584	2599
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	rm6	Last 6 months	28	1	3364971	1352000	14602	3861
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rm6	Last 6 months	13	1	3360987	1515000	28787	9000
GREEN DAY, s.r.o		AR423241058193768448	Google	rm6	Last 6 months	57	1	3359999	289999	6450	399
SVERIGES SOCIALDEMOKRATISKA ARBETAREPARTI		AR262288773683871744	Google	rm6	Last 6 months	208	1	3339999	140000	266650	5850
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	rm6	Last 6 months	303	1	3300000	29999	145299	3149
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	rm6	Last 6 months	11	1	3299989	1370000	7119	3157
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	rm6	Last 6 months	16	1	3262983	1434999	9571	2040
Centerpartiet	Centerpartiet	12690894340	Facebook	rm6	Last 6 months	33	1	3248966	1421000	53153	22401
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	rm6	Last 6 months	16	1	3200984	1419999	50084	11200
SME RODINA - Boris Kollár		AR525909055948980224	Google	rm6	Last 6 months	5	1	3200000	320000	61500	1150
SSU	SSU	45101268520	Facebook	rm6	Last 6 months	60	1	3185939	1208999	49854	12400
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	rm6	Last 6 months	2457	1	3171542	193999	243243	0
Konfederacja KORWiN Braun Liroy Narodowcy		AR316331969212317696	Google	rm6	Last 6 months	9	1	3150000	310000	60800	1050
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	rm6	Last 6 months	42	1	3137958	1204999	10758	2199
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rm6	Last 6 months	30	1	3125970	1308000	6970	1000
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	rm6	Last 6 months	50	1	3124949	1038000	7850	1000
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rm6	Last 6 months	30	1	3115970	1213000	17470	4500
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rm6	Last 6 months	11	1	3109988	1374999	23689	5300
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	rm6	Last 6 months	14	1	3099985	1290000	26485	6200
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	rm6	Last 6 months	91	1	3070909	1139000	39354	6827
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	rm6	Last 6 months	19	1	3059980	1355000	13880	3600
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	rm6	Last 6 months	5	1	2999995	1300000	3995	1699
Приоритети	БЗНС	1163987410423594	Facebook	rm6	Last 6 months	36	1	2992963	1261000	14463	2500
Amnesty International UK	Amnesty International UK	7624294394	Facebook	rm6	Last 6 months	471	1	2983529	628000	63794	2777
Die Grünen	Die Grünen	21759893033	Facebook	rm6	Last 6 months	33	1	2970966	1290000	31266	8800
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	rm6	Last 6 months	85	1	2960915	950000	29525	7174
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	rm6	Last 6 months	37	1	2909962	1044999	5763	800
In Progress	In Progress	254883792041627	Facebook	rm6	Last 6 months	6	1	2899994	1300000	9494	3100
VVD	VVD	121264564551002	Facebook	rm6	Last 6 months	32	1	2894968	1289999	17068	3300
D66	D66	52985377549	Facebook	rm6	Last 6 months	27	1	2890973	1276999	14473	3000
