advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	LU	Luxembourg	51	1	2599949	813999	15448	2599
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	LU	Luxembourg	30	1	920969	281999	4569	399
CSV	CSV	56016549775	Facebook	LU	Luxembourg	26	1	875973	192999	5373	699
European Parliament	European Parliament	178362315106	Facebook	LU	Luxembourg	24	1	710975	213000	4376	500
Mischel Sylvie	Sylvie Suzette Renee Mischel	155913575037227	Facebook	LU	Luxembourg	18	1	681982	145000	6582	1200
ADR  - Alternativ Demokratesch Reformpartei	ADR	115916035102253	Facebook	LU	Luxembourg	13	1	649987	130000	5687	1100
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	LU	Luxembourg	13	1	586986	216000	4186	1000
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	LU	Luxembourg	10	1	503413	130684	2974	496
déi Lénk	déi Lénk	120444648033670	Facebook	LU	Luxembourg	13	1	305987	73000	1686	99
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	LU	Luxembourg	12	1	228905	47964	1586	99
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	LU	Luxembourg	1	1	197047	98524	4925	985
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	LU	Luxembourg	7	1	104993	36000	693	0
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	LU	Luxembourg	3	1	100996	19999	296	0
Greenpeace Luxembourg	Greenpeace Luxembourg	67370457805	Facebook	LU	Luxembourg	5	1	74994	17999	495	0
Gary Diderich	Gary Diderich	73144437219	Facebook	LU	Luxembourg	2	1	54946	10989	596	100
Friddens- a Solidaritéitsplattform		110747949801520	Facebook	LU	Luxembourg	2	1	50997	9999	197	0
Christopher Lilyblad	Christopher Lilyblad	163909507424327	Facebook	LU	Luxembourg	1	1	49999	10000	499	100
Piraten Bezierk Osten		141480992729926	Facebook	LU	Luxembourg	1	1	49415	9883	493	98
European Commission	European Commission	107898832590939	Facebook	LU	Luxembourg	22	1	41016	19241	67	18
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	LU	Luxembourg	3	1	34158	17079	167	33
