audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	HR	Croatia	2989	757	8108910	3089950	24926	2977
m18_24	male (18-24)	HR	Croatia	2709	686	6798957	2579775	19674	2389
f25_34	female (25-34)	HR	Croatia	3160	768	6375810	2537754	18187	2535
f18_24	female (18-24)	HR	Croatia	2841	693	6064862	2347566	16025	2002
m35_44	male (35-44)	HR	Croatia	2926	741	5733090	2085737	18748	1971
f35_44	female (35-44)	HR	Croatia	3093	750	5107059	1969198	15412	2017
m45_54	male (45-54)	HR	Croatia	2810	711	4263791	1431358	15306	1280
f45_54	female (45-54)	HR	Croatia	2969	723	3863291	1370039	12950	1377
f55_64	female (55-64)	HR	Croatia	2361	672	2951802	948238	11669	878
m55_64	male (55-64)	HR	Croatia	2272	664	2413115	741725	9641	565
f65_	female (65+)	HR	Croatia	2062	602	1597221	506272	6840	533
m65_	male (65+)	HR	Croatia	1996	592	1378840	432951	5788	382
f13_17	female (13-17)	HR	Croatia	423	142	287606	105930	616	21
m13_17	male (13-17)	HR	Croatia	402	137	213779	81202	555	22
u25_34	unknown (25-34)	HR	Croatia	2656	672	185144	71115	553	65
u35_44	unknown (35-44)	HR	Croatia	2667	667	142170	52169	479	54
u45_54	unknown (45-54)	HR	Croatia	2389	607	44481	15276	184	17
u18_24	unknown (18-24)	HR	Croatia	1946	530	20826	7935	66	8
u65_	unknown (65+)	HR	Croatia	1578	502	15680	5092	64	4
u55_64	unknown (55-64)	HR	Croatia	1644	533	11636	3704	45	3
u13_17	unknown (13-17)	HR	Croatia	229	105	653	262	1	0
