advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f35_44	female (35-44)	HR	Croatia	42	1	1252291	594748	3871	892
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	f35_44	female (35-44)	HR	Croatia	62	1	493342	219371	580	39
Valter Flego	Valter Flego	441675022557503	Facebook	f35_44	female (35-44)	HR	Croatia	61	1	325309	94661	875	124
European Greens		141366725876424	Facebook	f35_44	female (35-44)	HR	Croatia	40	1	318399	133876	848	226
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	f35_44	female (35-44)	HR	Croatia	35	1	306555	98923	728	118
pametno.org	pametno.org	144815235686385	Facebook	f35_44	female (35-44)	HR	Croatia	27	1	238433	87232	422	9
Eclectica		1379977375431894	Facebook	f35_44	female (35-44)	HR	Croatia	1	1	139924	69962	622	124
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	f35_44	female (35-44)	HR	Croatia	27	1	138120	37112	403	42
Zoran Bahtijarević		2195720960680577	Facebook	f35_44	female (35-44)	HR	Croatia	4	1	128873	61080	384	72
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	f35_44	female (35-44)	HR	Croatia	27	1	118229	40007	184	8
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	f35_44	female (35-44)	HR	Croatia	21	1	115253	37644	277	30
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	f35_44	female (35-44)	HR	Croatia	71	1	112461	30029	583	4
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	f35_44	female (35-44)	HR	Croatia	43	1	104755	40987	294	32
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	f35_44	female (35-44)	HR	Croatia	13	1	93769	31287	145	15
Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	f35_44	female (35-44)	HR	Croatia	10	1	79517	23425	191	11
Ruža Tomašić		1434305366791182	Facebook	f35_44	female (35-44)	HR	Croatia	40	1	54921	14966	144	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	f35_44	female (35-44)	HR	Croatia	16	1	53887	23215	202	17
Kialo		729627343834501	Facebook	f35_44	female (35-44)	HR	Croatia	314	1	51961	22522	258	66
Bandić Milan 365 - Stranka rada i solidarnosti		350640391803012	Facebook	f35_44	female (35-44)	HR	Croatia	1	1	50759	20303	45	9
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	f35_44	female (35-44)	HR	Croatia	16	1	48716	13662	127	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f35_44	female (35-44)	HR	Croatia	34	1	47867	13848	93	5
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	f35_44	female (35-44)	HR	Croatia	10	1	47293	14941	105	8
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	f35_44	female (35-44)	HR	Croatia	5	1	41669	9065	100	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f35_44	female (35-44)	HR	Croatia	54	1	40752	19158	103	27
Slobodna Dalmacija	Slobodna Dalmacija	100267330025110	Facebook	f35_44	female (35-44)	HR	Croatia	14	1	38308	7650	163	0
