advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partito Democratico		77034286895	Facebook	w019	Week 19	79	1	6203304	2742536	19919	4039
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	w019	Week 19	335	1	6070395	2127657	48861	9721
Save the Children España	Save the Children España	57845333112	Facebook	w019	Week 19	23	1	5901468	2802408	26436	5870
Vlaams Belang	Vlaams Belang	56605856504	Facebook	w019	Week 19	16	1	5866652	2683333	41818	12366
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	w019	Week 19	118	1	5597295	2086764	10952	3637
ČSSD	ČSSD	111041662264882	Facebook	w019	Week 19	1154	1	5463846	1165000	24002	5425
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	w019	Week 19	29	1	5313094	2309410	43005	10301
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	w019	Week 19	347	1	5206033	2025734	38029	9531
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	w019	Week 19	48	1	4969249	2063888	3069	835
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	w019	Week 19	62	1	4949288	2004556	15624	4235
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	w019	Week 19	489	1	4927463	1711207	82941	10642
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	w019	Week 19	14	1	4873662	2272668	16811	4273
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	w019	Week 19	27	1	4769146	2237666	7424	2028
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	w019	Week 19	16	1	4750000	470000	800	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	w019	Week 19	344	1	4629050	1374839	31123	2411
Sloboda a Solidarita		AR242125929453715456	Google	w019	Week 19	185	1	4460000	290000	9250	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w019	Week 19	138	1	4317077	1610571	15235	2390
HLAS		AR312619193323225088	Google	w019	Week 19	549	1	4227228	109904	16190	0
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	w019	Week 19	25	1	4197820	1862503	3209	1258
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w019	Week 19	96	1	4114748	1945051	19402	3535
Facebook Brussels	Facebook	287739491272583	Facebook	w019	Week 19	15	1	3904536	1726590	30271	6406
DIE LINKE	DIE LINKE	47694585682	Facebook	w019	Week 19	217	1	3820784	1350068	17727	1785
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	w019	Week 19	342	1	3775830	272292	6581	0
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	w019	Week 19	90	1	3746913	1495666	16919	4588
Kyriakos Mitsotakis		34848567724	Facebook	w019	Week 19	21	1	3624984	1549999	7433	1599
Open Vld		AR369049153717665792	Google	w019	Week 19	317	1	3547142	47142	15614	0
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	w019	Week 19	11	1	3522075	1564166	13362	3975
Kialo		729627343834501	Facebook	w019	Week 19	56	1	3423944	1170000	20644	4600
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	w019	Week 19	12	1	3349988	1460000	48154	12687
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	w019	Week 19	58	1	3327963	1437210	5166	387
CDU Christlich Demokratische Union		AR68737343799951360	Google	w019	Week 19	362	1	3317500	0	16587	0
Greenpeace España	Greenpeace España	133044800622	Facebook	w019	Week 19	30	1	3224970	1301000	10670	1700
Greenpeace Deutschland		22541752487	Facebook	w019	Week 19	245	1	3182001	1091404	21408	3584
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	w019	Week 19	1247	1	3176090	721138	57850	2525
CDA Doetinchem		AR453512812329697280	Google	w019	Week 19	32	1	3124775	302019	1058	0
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	w019	Week 19	42	1	3120374	1341405	5145	838
INBOX	New Digital Media	369693523475596	Facebook	w019	Week 19	30	1	2999143	1334083	3334	250
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	w019	Week 19	427	1	2998772	1155575	11772	2508
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	w019	Week 19	23	1	2969473	294736	423	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	w019	Week 19	21	1	2905950	1214347	5643	2407
Groen	Groen	84920854319	Facebook	w019	Week 19	132	1	2881955	990441	16095	2200
Claudia Gamon	NEOS	447992848717452	Facebook	w019	Week 19	91	1	2873909	874000	20009	3300
Facebook Nordic	Facebook	334318366655425	Facebook	w019	Week 19	9	1	2854953	1334764	20662	4145
RMDSZ	RMDSZ	102601499822802	Facebook	w019	Week 19	83	1	2853951	894780	4932	1071
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	w019	Week 19	117	1	2853688	200000	5268	0
Andreas Schieder	SPÖ	290881691011354	Facebook	w019	Week 19	63	1	2815176	1006028	27471	5324
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	w019	Week 19	119	1	2806618	881029	41847	10353
Romania #nuepsd	Future Innovation	293215748279337	Facebook	w019	Week 19	4	1	2758330	1337499	1058	382
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	w019	Week 19	38	1	2743391	1136062	5635	1312
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	w019	Week 19	46	1	2741824	1205896	4436	766
Centerpartiet	Centerpartiet	12690894340	Facebook	w019	Week 19	125	1	2710849	999668	27398	6867
Slovenska demokratska stranka		AR170068335415787520	Google	w019	Week 19	26	1	2690000	260000	1300	0
IKEA	IKEA	112961202185776	Facebook	w019	Week 19	73	1	2671795	1127841	8895	1837
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	w019	Week 19	16	1	2664984	1206000	17284	4300
Campact e.V.	Campact e.V.	82734241364	Facebook	w019	Week 19	25	1	2644470	1168679	15157	3717
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	w019	Week 19	104	1	2643277	880193	19650	2959
John Crombez	sp.a	264131406977201	Facebook	w019	Week 19	31	1	2608719	1264869	10332	2290
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	w019	Week 19	7	1	2584327	1210000	18160	3587
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	w019	Week 19	25	1	2580977	1133000	13020	3209
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	w019	Week 19	22	1	2570426	1109952	10574	2675
Det Konservative Folkeparti		AR40969452518375424	Google	w019	Week 19	238	1	2555999	20000	11880	0
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	w019	Week 19	22	1	2540738	245000	733	0
Stadt Wien	Stadt Wien	110971788921077	Facebook	w019	Week 19	50	1	2528877	1004818	12440	2354
The Brexit Party	The Brexit Party	230416667843105	Facebook	w019	Week 19	43	1	2522610	1098219	48591	11943
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	w019	Week 19	129	1	2520170	781535	32253	8704
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	w019	Week 19	80	1	2509999	189999	4000	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	w019	Week 19	15	1	2483008	1118174	4565	1663
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	w019	Week 19	47	1	2481139	1079090	6536	1607
Gazeta Wyborcza		63563473556	Facebook	w019	Week 19	159	1	2470841	721000	5871	744
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	w019	Week 19	34	1	2458309	1055166	6922	3066
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	w019	Week 19	45	1	2415118	1092194	6780	1506
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	w019	Week 19	71	1	2370850	928374	32975	7427
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w019	Week 19	28	1	2359174	1063349	35429	8375
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	w019	Week 19	18	1	2355140	1083863	10559	2161
Harald Vilimsky		547597092025909	Facebook	w019	Week 19	18	1	2336359	1070000	18921	4600
DéFI	DéFI	173518112695794	Facebook	w019	Week 19	133	1	2321522	701118	19416	3129
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	w019	Week 19	17	1	2301983	1040000	2483	200
Liberalerna	Liberalerna	132266740623	Facebook	w019	Week 19	99	1	2291712	872903	14682	3856
Moderaterna	Moderaterna	7719591155	Facebook	w019	Week 19	101	1	2262402	500499	22107	5402
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	w019	Week 19	55	1	2258823	204272	1815	0
Avaaz	Avaaz	8340223883	Facebook	w019	Week 19	11	1	2054991	965666	12439	2921
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	w019	Week 19	32	1	2005808	900333	10725	3350
Facebook	Facebook	726281677519881	Facebook	w019	Week 19	5	1	2004997	1002499	12547	4000
Pametno		AR222880077921124352	Google	w019	Week 19	36	1	1980000	180000	1800	0
Make.org	Make.org	122037308191612	Facebook	w019	Week 19	14	1	1921353	810090	8435	3506
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	w019	Week 19	37	1	1909617	687926	5874	700
Greenpeace France		39435457457	Facebook	w019	Week 19	5	1	1904995	901000	7095	1700
Die Grünen	Die Grünen	21759893033	Facebook	w019	Week 19	50	1	1884022	700955	14559	3714
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	w019	Week 19	4	1	1871663	934333	2193	504
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	w019	Week 19	30	1	1844970	621000	16513	4860
Save the Children Italia		46590675335	Facebook	w019	Week 19	8	1	1842922	731919	4588	1519
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	w019	Week 19	30	1	1816975	816500	9742	2800
Peter Mertens	PVDA	236485149843971	Facebook	w019	Week 19	491	1	1809945	515947	23247	2974
The Labour Party	The Labour Party	25749647410	Facebook	w019	Week 19	16	1	1788853	793230	13821	2682
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	w019	Week 19	260	1	1788000	4666	8729	0
Sign for my Future	Sign for my Future	1345513882259768	Facebook	w019	Week 19	32	1	1748983	727499	16533	4099
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	w019	Week 19	62	1	1671610	537499	6210	166
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	w019	Week 19	2323	1	1655744	217799	105417	66
SP	SP	128393027527	Facebook	w019	Week 19	53	1	1653452	618999	18952	3800
kontrast.at	kontrast.at	1079650008770485	Facebook	w019	Week 19	43	1	1646329	658320	10205	3160
Politice.net	politice.net	2546711162025064	Facebook	w019	Week 19	10	1	1633588	811611	1700	332
Strana nezávislosti České republiky		AR465054111008555008	Google	w019	Week 19	10	1	1630000	160000	500	0
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	w019	Week 19	31	1	1611071	591619	2812	755
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	w019	Week 19	163	1	1589304	478176	10731	1344
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	w019	Week 19	84	1	1586610	622905	4033	261
Andrej Babiš	ANO	214827221987263	Facebook	w019	Week 19	6	1	1569995	768333	5129	1204
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	w019	Week 19	46	1	1522227	605192	5241	1207
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	w019	Week 19	52	1	1504582	488269	7450	871
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	w019	Week 19	42	1	1474929	466215	26357	6143
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w019	Week 19	205	1	1453069	407541	11167	678
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	w019	Week 19	209	1	1449348	307172	22376	1983
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	w019	Week 19	9	1	1427658	610333	2177	1088
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	w019	Week 19	46	1	1422583	413220	5326	452
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	w019	Week 19	63	1	1419384	108709	2204	0
Lizette Risgaard		547601668763372	Facebook	w019	Week 19	34	1	1419186	606875	9484	2911
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	w019	Week 19	21	1	1419114	514581	14001	2999
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	w019	Week 19	8	1	1406661	653333	5643	1141
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w019	Week 19	56	1	1399999	570409	10011	2528
David Casa	David Casa	193035580892638	Facebook	w019	Week 19	61	1	1396382	420916	4475	356
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	w019	Week 19	57	1	1389122	608904	7827	1856
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	w019	Week 19	18	1	1385982	592000	9932	2650
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	w019	Week 19	39	1	1377363	486920	3769	875
Isamaa erakond	Isamaa erakond	321163977576	Facebook	w019	Week 19	10	1	1373489	614247	7663	1828
TOP 09	TOP 09	90002267161	Facebook	w019	Week 19	25	1	1366819	551153	4887	1005
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	w019	Week 19	12	1	1341184	614956	4689	1284
CDA	CDA	320374518118	Facebook	w019	Week 19	5	1	1335772	617055	8881	1750
Flamesite s.r.o.		AR522320249995919360	Google	w019	Week 19	188	1	1304970	35999	4904	0
Fine Gael	Fine Gael	264172043210	Facebook	w019	Week 19	5	1	1299995	550000	7495	2000
TheArticle	TheArticle	607840469632004	Facebook	w019	Week 19	9	1	1295717	562391	9682	2467
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	w019	Week 19	18	1	1293371	485767	1923	431
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	w019	Week 19	62	1	1285014	407499	4070	128
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	w019	Week 19	52	1	1269606	363487	7138	1490
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	w019	Week 19	40	1	1250130	405833	4762	300
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	w019	Week 19	39	1	1233415	501010	7410	1391
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	w019	Week 19	7	1	1229995	576000	7000	1583
Už Ingridą		2214495192154107	Facebook	w019	Week 19	28	1	1227972	374000	3532	200
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	w019	Week 19	19	1	1222759	452004	4999	932
GRUNDIG		1508163162762486	Facebook	w019	Week 19	13	1	1219991	568000	2320	486
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	w019	Week 19	555	1	1219363	309886	17155	265
Sosialidemokraatit SDP		108945982480217	Facebook	w019	Week 19	66	1	1212900	326559	13099	2717
Pia Olsen Dyhr	SF	49348971479	Facebook	w019	Week 19	30	1	1212305	409466	10650	2505
SF	SF	74796954245	Facebook	w019	Week 19	27	1	1206973	400000	11659	2852
Демократична България	Демократична България	995342840629890	Facebook	w019	Week 19	15	1	1200261	501357	2595	565
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	w019	Week 19	30	1	1199944	534962	4993	1244
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	w019	Week 19	29	1	1193864	490914	5287	914
Reservix	Reservix GmbH	135158439833197	Facebook	w019	Week 19	45	1	1192158	265200	4098	0
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	w019	Week 19	23	1	1189940	483826	7895	2612
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	w019	Week 19	95	1	1179014	374896	2667	583
Litere.net	litere.net	1504323906337545	Facebook	w019	Week 19	8	1	1167229	568338	1554	305
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	w019	Week 19	5	1	1154845	567878	1752	641
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	w019	Week 19	5	1	1149997	525000	3747	899
MSZP	MSZP	115388925185513	Facebook	w019	Week 19	28	1	1144644	417833	2041	815
déi gréng	déi gréng	21710789873	Facebook	w019	Week 19	18	1	1137006	520067	4420	1233
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	w019	Week 19	42	1	1118669	365441	4494	1159
Partido Socialista Europeo		442423976113917	Facebook	w019	Week 19	7	1	1099993	550000	1093	100
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	w019	Week 19	564	1	1098026	242410	8682	1619
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	w019	Week 19	121	1	1088101	285333	10751	1083
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	w019	Week 19	30	1	1087429	449216	3408	446
Europäisches Parlament Österreich		124468054313069	Facebook	w019	Week 19	34	1	1086619	447861	4382	1431
Alfred Sant	Alfred Sant	537789116260209	Facebook	w019	Week 19	39	1	1071450	325623	4292	357
Katarina Barley	SPD	1522202731410785	Facebook	w019	Week 19	125	1	1068875	242000	12375	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w019	Week 19	11	1	1068489	433300	2194	300
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	w019	Week 19	6	1	1064560	445575	822	161
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	w019	Week 19	12	1	1062489	376249	2852	462
Ivan ŠTEFANEC		324560137683033	Facebook	w019	Week 19	5	1	1058524	527499	5346	1053
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	w019	Week 19	32	1	1053726	287416	3205	223
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	w019	Week 19	7	1	1049993	430000	1093	100
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	w019	Week 19	71	1	1040743	364553	4210	318
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	w019	Week 19	30	1	1040546	321571	3489	257
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	w019	Week 19	13	1	1036182	491523	1917	718
Sme rodina	Sme rodina	600235073447674	Facebook	w019	Week 19	2	1	1033331	506666	1331	566
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	w019	Week 19	32	1	1021478	420246	1677	42
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	w019	Week 19	11	1	1012847	403000	4754	952
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	w019	Week 19	83	1	1009999	20000	4150	0
Oxfam Novib		115289021825188	Facebook	w019	Week 19	33	1	1008903	422626	17419	4869
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	w019	Week 19	30	1	986835	285671	4017	474
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	w019	Week 19	21	1	983985	354000	3497	1256
38 Degrees	38 Degrees	200006375787	Facebook	w019	Week 19	46	1	980872	276442	8017	1193
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	w019	Week 19	65	1	973789	267216	4654	87
Evropa společně	Evropa společně	535611970260854	Facebook	w019	Week 19	44	1	973402	383944	3064	870
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	w019	Week 19	28	1	967488	376682	3657	468
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	w019	Week 19	95	1	966108	321339	5788	498
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	w019	Week 19	7	1	965348	411909	8554	2231
CD&V	CD&V	52997544531	Facebook	w019	Week 19	62	1	961981	282581	8075	1354
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	w019	Week 19	16	1	950984	302000	1573	0
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	w019	Week 19	15	1	950636	388640	3110	825
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	w019	Week 19	54	1	942550	298630	6259	936
Bündnis 90/Die Grünen Baden-Württemberg		AR17917091730423808	Google	w019	Week 19	138	1	934461	0	4672	0
VVD		121264564551002	Facebook	w019	Week 19	6	1	933327	376666	2161	400
Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	w019	Week 19	9	1	932492	396500	5942	1310
Declic	Declic	686190454826244	Facebook	w019	Week 19	15	1	927654	385634	1981	452
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	w019	Week 19	20	1	924867	314833	1709	533
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	w019	Week 19	38	1	919999	59999	1899	0
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	w019	Week 19	20	1	918382	274703	3957	912
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	w019	Week 19	11	1	911422	455714	2222	1078
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	w019	Week 19	137	1	905587	228739	6970	203
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	w019	Week 19	977	1	898430	166950	33300	0
Lara Comi	Lara Comi	155619044465389	Facebook	w019	Week 19	29	1	888473	201500	3423	199
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	w019	Week 19	64	1	882936	257000	7136	200
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	w019	Week 19	14	1	881238	326250	15748	4796
Projekt Európa		AR303746959120793600	Google	w019	Week 19	53	1	881141	40000	2605	0
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	w019	Week 19	78	1	857214	294250	6286	1239
Facebook Ireland	Facebook Ireland	43110923010	Facebook	w019	Week 19	4	1	857141	342857	8569	1714
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	w019	Week 19	7	1	854439	351666	2162	733
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	w019	Week 19	28	1	849455	308738	2143	511
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	w019	Week 19	38	1	836249	185540	9455	1930
HC Strache	FPÖ	74865038590	Facebook	w019	Week 19	18	1	835983	308000	5033	850
Приоритети	БЗНС	1163987410423594	Facebook	w019	Week 19	57	1	835447	299346	2685	89
pametno.org	pametno.org	144815235686385	Facebook	w019	Week 19	20	1	817806	332145	1273	44
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	w019	Week 19	21	1	808128	287859	1794	375
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	w019	Week 19	18	1	806270	239714	1913	214
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	w019	Week 19	16	1	802133	309285	4164	1138
Othmar Karas	Volkspartei	395638503864459	Facebook	w019	Week 19	345	1	800919	177222	22369	861
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	w019	Week 19	4	1	786664	343333	8926	2454
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	w019	Week 19	15	1	784986	212500	2158	522
Cink, s.r.o.		AR361287976015101952	Google	w019	Week 19	25	1	783650	71198	714	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	w019	Week 19	44	1	782944	237004	5632	985
Ben & Jerry's		147006749798	Facebook	w019	Week 19	4	1	771426	364285	4926	1114
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	w019	Week 19	9	1	766878	326714	4096	898
