audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	EL	Greece	5359	1159	20023171	7398090	76220	8343
m18_24	male (18-24)	EL	Greece	4866	1069	19155050	7336294	65535	7990
m35_44	male (35-44)	EL	Greece	5363	1148	18347775	6498998	72979	6453
m45_54	male (45-54)	EL	Greece	5218	1102	16458727	5591651	71747	5117
m55_64	male (55-64)	EL	Greece	4571	1050	11579942	3729692	52220	2909
f18_24	female (18-24)	EL	Greece	5025	1078	11118576	4402431	36994	5221
f45_54	female (45-54)	EL	Greece	5439	1121	10033150	3468366	45634	3715
f35_44	female (35-44)	EL	Greece	5582	1156	9889547	3656153	41835	4101
f25_34	female (25-34)	EL	Greece	5565	1168	8965302	3455037	35116	4343
f55_64	female (55-64)	EL	Greece	4713	1068	8480405	2802350	38891	2777
m65_	male (65+)	EL	Greece	4164	963	6929508	2243998	30823	1828
f65_	female (65+)	EL	Greece	4276	977	4755331	1574497	22277	1634
m13_17	male (13-17)	EL	Greece	863	232	1144368	404973	3330	178
f13_17	female (13-17)	EL	Greece	877	234	1118897	402252	2972	168
u35_44	unknown (35-44)	EL	Greece	4594	1040	338145	121483	1339	135
u25_34	unknown (25-34)	EL	Greece	4312	1004	194343	71324	776	87
u45_54	unknown (45-54)	EL	Greece	4197	964	146970	51397	663	58
u65_	unknown (65+)	EL	Greece	2955	782	52982	17903	237	16
u55_64	unknown (55-64)	EL	Greece	3133	816	52111	17366	233	16
u18_24	unknown (18-24)	EL	Greece	2652	714	32016	12254	129	18
u13_17	unknown (13-17)	EL	Greece	308	126	1773	658	4	0
