country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FI	Finland	13_17	13-17	560	196	1127788	388461	9178	813
FI	Finland	18_24	18-24	5331	1077	20724626	7730312	186690	33022
FI	Finland	25_34	25-34	6027	1202	18733379	6773059	173475	29082
FI	Finland	35_44	35-44	6050	1204	14518771	5171378	140508	22750
FI	Finland	45_54	45-54	5589	1162	11111855	3844145	114723	16468
FI	Finland	55_64	55-64	4898	1092	9041092	2969515	102636	11914
FI	Finland	65_	65+	4450	997	8561384	2665443	104066	11432
