spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	BE	Belgium	10163	2044	82790395	21141080	665247	175
50_100	50 - 100	BE	Belgium	10325	2019	1882783	616020	11318	1656
100_1k	100 - 1k	BE	Belgium	2888	592	188086552	76334491	960687	260619
1k_5k	1k - 5k	BE	Belgium	306	81	92730264	41264176	862249	172974
5k_10k	5k - 10k	BE	Belgium	13	11	2148925	1073852	22086	10824
10k_50k	10k - 50k	BE	Belgium	2	2	1022449	511225	50998	10199
