advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	65_	65+	PL	Poland	68	1	1300876	505233	4020	990
Gazeta Wyborcza		63563473556	Facebook	65_	65+	PL	Poland	397	1	1189062	372971	2739	414
Patryk Jaki		199877710116314	Facebook	65_	65+	PL	Poland	234	1	631194	239069	2820	624
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	65_	65+	PL	Poland	36	1	510080	169765	1586	319
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	65_	65+	PL	Poland	35	1	415186	139057	1018	229
Amnesty International Polska		57544755889	Facebook	65_	65+	PL	Poland	65	1	332180	108187	894	230
PolEXIT		2001582129931761	Facebook	65_	65+	PL	Poland	17	1	317922	114731	678	138
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	65_	65+	PL	Poland	136	1	293204	109662	1789	351
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	65_	65+	PL	Poland	53	1	272382	87605	957	231
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	65_	65+	PL	Poland	30	1	251360	87558	923	166
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	65_	65+	PL	Poland	31	1	200893	79670	376	64
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	65_	65+	PL	Poland	50	1	200645	52750	508	66
European Parliament		178362315106	Facebook	65_	65+	PL	Poland	41	1	177618	74381	1024	199
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	65_	65+	PL	Poland	87	1	177601	56931	666	108
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	65_	65+	PL	Poland	38	1	174309	48120	602	90
Akcja Demokracja		277892342334350	Facebook	65_	65+	PL	Poland	33	1	174186	38460	341	54
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	65_	65+	PL	Poland	22	1	166009	72077	340	42
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	65_	65+	PL	Poland	110	1	164006	49879	570	50
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	65_	65+	PL	Poland	72	1	158640	54338	383	78
Front Europejski	Front Europejski	590514511295079	Facebook	65_	65+	PL	Poland	40	1	154534	36513	650	84
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	65_	65+	PL	Poland	38	1	139066	54933	360	107
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	65_	65+	PL	Poland	34	1	137605	42956	334	67
Polska Fundacja im. Roberta Schumana	Polska Fundacja im. Roberta Schumana	150617698324166	Facebook	65_	65+	PL	Poland	19	1	136554	33443	410	66
Tomasz Latos		308684629246305	Facebook	65_	65+	PL	Poland	15	1	134408	51524	826	218
Norbert Kaczmarczyk Poseł na Sejm RP		814991668621838	Facebook	65_	65+	PL	Poland	10	1	132210	37707	224	39
