age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	LV	Latvia	254	98	150033	51964	426	13
18_24	18-24	LV	Latvia	1699	462	2631945	974561	10938	1695
25_34	25-34	LV	Latvia	1956	521	3675828	1298515	18597	2464
35_44	35-44	LV	Latvia	1959	508	2882025	953316	15983	1734
45_54	45-54	LV	Latvia	1838	484	2114377	678792	10800	1081
55_64	55-64	LV	Latvia	1357	443	1541119	464518	7303	588
65_	65+	LV	Latvia	1182	393	736866	216191	3484	295
