advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky		547597092025909	Facebook	AT	Austria	179	1	17629674	7484537	164107	38197
SPÖ	SPÖ	77393060080	Facebook	AT	Austria	726	1	17292412	5836973	130328	17798
European Parliament		178362315106	Facebook	AT	Austria	134	1	11255136	4724243	107829	29409
Andreas Schieder	SPÖ	290881691011354	Facebook	AT	Austria	166	1	8841468	2865462	70145	13531
Claudia Gamon	NEOS	447992848717452	Facebook	AT	Austria	268	1	8478723	2914996	56831	9499
kontrast.at	kontrast.at	1079650008770485	Facebook	AT	Austria	104	1	8096890	3238997	43195	13999
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	AT	Austria	1318	1	6952198	1527906	148012	4398
HC Strache	FPÖ	74865038590	Facebook	AT	Austria	74	1	5603921	2362997	35725	9399
Die Grünen	Die Grünen	21759893033	Facebook	AT	Austria	101	1	5589885	1792994	41798	7499
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	AT	Austria	609	1	5340362	1571988	66290	1499
Europäisches Parlament Österreich		124468054313069	Facebook	AT	Austria	35	1	4794893	1974969	18064	6399
Stadt Wien	Stadt Wien	110971788921077	Facebook	AT	Austria	50	1	3283950	1144000	16650	2700
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	AT	Austria	18	1	3079960	1261991	4581	699
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	AT	Austria	290	1	2868349	670881	40206	2899
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	AT	Austria	39	1	1944961	521000	5461	400
European Greens	European Greens	141366725876424	Facebook	AT	Austria	18	1	1829113	778749	12795	2950
Johann Gudenus		104145976305577	Facebook	AT	Austria	50	1	1823937	706993	11049	1799
Othmar Karas	Volkspartei	395638503864459	Facebook	AT	Austria	443	1	1623557	334000	49857	1500
