advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d121	2019-05-01	122	1	7045284	3248727	36112	11677
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d121	2019-05-01	173	1	1335828	539434	6319	1263
The Brexit Party	The Brexit Party	230416667843105	Facebook	d121	2019-05-01	24	1	1154812	483543	23838	5534
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d121	2019-05-01	13	1	1114780	532142	2866	789
Conservatives	The Conservative Party	8807334278	Facebook	d121	2019-05-01	121	1	1107663	448116	9269	2917
HC Strache	FPÖ	74865038590	Facebook	d121	2019-05-01	8	1	1099993	510000	8993	2550
The Labour Party	The Labour Party	25749647410	Facebook	d121	2019-05-01	10	1	1062494	500000	11854	2719
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	d121	2019-05-01	8	1	1044998	495000	1476	295
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d121	2019-05-01	2	1	1038460	519230	5191	1038
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d121	2019-05-01	57	1	903953	373885	2463	572
Claudia Gamon	NEOS	447992848717452	Facebook	d121	2019-05-01	28	1	729972	211000	6472	1200
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d121	2019-05-01	6	1	726189	352380	2048	1024
România în primul rând	Future Innovation	770704223323599	Facebook	d121	2019-05-01	9	1	694317	328409	707	157
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d121	2019-05-01	10	1	671632	333942	2322	474
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d121	2019-05-01	17	1	650241	295419	1231	376
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	d121	2019-05-01	31	1	598856	265203	1022	223
FDP	FDP	21289227249	Facebook	d121	2019-05-01	34	1	594186	209295	2608	400
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	d121	2019-05-01	2	1	566665	233333	1120	245
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	d121	2019-05-01	66	1	553934	199000	21794	3355
FPÖ	FPÖ	169051073236170	Facebook	d121	2019-05-01	2	1	549998	225000	5248	1050
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	d121	2019-05-01	16	1	487496	208273	1176	457
Andreas Schieder	SPÖ	290881691011354	Facebook	d121	2019-05-01	40	1	486831	126773	3913	800
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d121	2019-05-01	167	1	478417	167153	6959	1590
Partito Democratico		77034286895	Facebook	d121	2019-05-01	24	1	449275	196492	1178	245
kontrast.at	kontrast.at	1079650008770485	Facebook	d121	2019-05-01	23	1	443541	189038	1850	630
