advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPD	SPD	47930567748	Facebook	d098	2019-04-08	1128	1	5766872	1512000	149972	9500
Podemos	Unidas Podemos	269212336568846	Facebook	d098	2019-04-08	18	1	2212222	1067345	13905	3358
European Parliament		178362315106	Facebook	d098	2019-04-08	255	1	1913104	826264	8605	1692
European Commission		107898832590939	Facebook	d098	2019-04-08	60	1	1163668	528623	5166	1282
Les Antagonistes		398415124026017	Facebook	d098	2019-04-08	1	1	999999	500000	9999	5000
People's Vote UK	People's Vote	748608695327755	Facebook	d098	2019-04-08	281	1	789675	220384	25744	5022
Sosialidemokraatit SDP		108945982480217	Facebook	d098	2019-04-08	76	1	748231	299761	4257	1011
Kialo		729627343834501	Facebook	d098	2019-04-08	9	1	709991	295000	7380	1691
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d098	2019-04-08	32	1	677091	321005	1916	481
George Simion		2212856535602171	Facebook	d098	2019-04-08	9	1	610991	302000	1321	630
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d098	2019-04-08	9	1	604664	272033	4104	950
Världsnaturfonden WWF		371791194529	Facebook	d098	2019-04-08	3	1	574998	230000	5093	1018
Conservatives	The Conservative Party	8807334278	Facebook	d098	2019-04-08	133	1	544798	141949	6281	198
Katarina Barley	SPD	1522202731410785	Facebook	d098	2019-04-08	6	1	509994	225000	1794	300
European Greens		141366725876424	Facebook	d098	2019-04-08	10	1	461188	196666	2007	744
38 Degrees	38 Degrees	200006375787	Facebook	d098	2019-04-08	55	1	454450	150980	2985	557
CDU/CSU-Bundestagsfraktion		190784743602	Facebook	d098	2019-04-08	23	1	389977	138000	2677	100
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	d098	2019-04-08	2	1	299999	125000	99	0
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	d098	2019-04-08	6	1	267498	120500	290	139
DéFI	DéFI	173518112695794	Facebook	d098	2019-04-08	1	1	249999	100000	499	250
Departamentul Fonduri Europene al PSD		1030472763816931	Facebook	d098	2019-04-08	1	1	249999	100000	52	10
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	d098	2019-04-08	30	1	244739	107535	1955	392
Greens/EFA in the European Parliament		150527751674751	Facebook	d098	2019-04-08	3	1	230951	115476	248	68
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d098	2019-04-08	5	1	225713	102857	513	162
Greenpeace France		39435457457	Facebook	d098	2019-04-08	1	1	199999	100000	999	500
