advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	d019	2019-01-19	20	1	484737	228424	2268	481
We are the 52%	We are the 52%	466744973727718	Facebook	d019	2019-01-19	17	1	403550	168009	867	125
People's Vote UK	People's Vote	748608695327755	Facebook	d019	2019-01-19	274	1	295295	75651	8941	858
Kyriakos Mitsotakis		34848567724	Facebook	d019	2019-01-19	3	1	224998	105000	548	100
Alex Salmond	Slainte Media	136191876445102	Facebook	d019	2019-01-19	1	1	166666	66666	192	38
Plan International Sverige		382243262003	Facebook	d019	2019-01-19	65	1	152516	61374	1604	395
Sacramento Kings		96222644025	Facebook	d019	2019-01-19	1	1	111111	55555	98	49
Best For Britain	Best for Britain	1863944713844924	Facebook	d019	2019-01-19	30	1	99400	46425	742	270
European Commission		107898832590939	Facebook	d019	2019-01-19	4	1	86666	41333	439	106
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	d019	2019-01-19	3	1	74998	15000	148	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	d019	2019-01-19	4	1	63748	12700	773	144
Estremi Rimedi - Web Series		1888810884668917	Facebook	d019	2019-01-19	3	1	62749	27500	174	25
London Labour Party	The London Labour Party 	474613052643462	Facebook	d019	2019-01-19	6	1	62548	26941	203	60
Scientists for EU	Scientists for EU	642444842524195	Facebook	d019	2019-01-19	3	1	62194	14878	255	28
Nick4Mayor	Nick Forbes for North of Tyne Mayor Campaign	1223209701167500	Facebook	d019	2019-01-19	1	1	49999	10000	114	0
350.org		12185972707	Facebook	d019	2019-01-19	10	1	47776	9888	296	44
38 Degrees	38 Degrees	200006375787	Facebook	d019	2019-01-19	10	1	45830	20338	546	16
NT Live	NT Live	107334993856	Facebook	d019	2019-01-19	66	1	43246	13312	566	28
Stop Cambio Climático		124967441456981	Facebook	d019	2019-01-19	4	1	41944	17277	66	11
EU Watch	EU Watch	136146920436020	Facebook	d019	2019-01-19	1	1	39999	20000	115	23
Banque mondiale		155174084508744	Facebook	d019	2019-01-19	35	1	38186	16274	65	5
Ipswich Labour	The Labour Party. Promoted by John Cook on behalf of Ipswich Labour Party	342002108699	Facebook	d019	2019-01-19	5	1	33929	6822	189	14
Simple Politics		1052029294841900	Facebook	d019	2019-01-19	2	1	32795	13118	75	37
Kaar Kaas Sonn		215255338679306	Facebook	d019	2019-01-19	2	1	32258	12903	5	0
Johan Van Overtveldt		275607285891320	Facebook	d019	2019-01-19	1	1	27777	11111	55	27
Othmar Karas	Othmar Karas	395638503864459	Facebook	d019	2019-01-19	1	1	24999	5000	249	50
Pamura		2202939006594824	Facebook	d019	2019-01-19	1	1	24999	12500	62	12
Plaid Cymru	Plaid Cymru	26416930992	Facebook	d019	2019-01-19	3	1	23941	9889	58	22
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	d019	2019-01-19	2	1	19999	4000	7	1
Roberta Metsola		406824526101449	Facebook	d019	2019-01-19	3	1	19998	9250	161	12
WeWorld Onlus		299584710061488	Facebook	d019	2019-01-19	5	1	19692	8661	13	2
Le Monde		14892757589	Facebook	d019	2019-01-19	6	1	18388	7344	19	3
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	d019	2019-01-19	1	1	18181	9090	45	9
Winkler Gyula		1560147330888040	Facebook	d019	2019-01-19	2	1	18181	9090	19	3
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	d019	2019-01-19	7	1	18051	4492	178	0
Wirtschaftskammer		125946327466544	Facebook	d019	2019-01-19	21	1	17211	3654	170	11
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	d019	2019-01-19	5	1	16749	6944	186	35
Rory Palmer MEP	Rory Palmer MEP (Labour Member of the European Parliament for the East Midlands, UK) 	1832404216799553	Facebook	d019	2019-01-19	1	1	16666	3333	192	38
PSZ Komárom-Esztergom megyei Szervezete		637004343385783	Facebook	d019	2019-01-19	1	1	16666	3333	51	10
Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	d019	2019-01-19	4	1	15165	4033	137	0
Progress	Progress Ltd	160136337364839	Facebook	d019	2019-01-19	4	1	14498	2900	126	0
Die Filmshow		2022891951293490	Facebook	d019	2019-01-19	1	1	14285	7142	71	14
SOS-Kinderdörfer weltweit		56497026719	Facebook	d019	2019-01-19	27	1	14242	6460	92	15
Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	d019	2019-01-19	6	1	14128	2825	74	10
Johann Gudenus		104145976305577	Facebook	d019	2019-01-19	15	1	13359	4219	119	16
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	d019	2019-01-19	37	1	13343	5367	73	5
Sean Kelly MEP		340786422717552	Facebook	d019	2019-01-19	3	1	13187	2625	43	0
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	d019	2019-01-19	2	1	12691	6346	87	7
JONG CD&V		638247042856542	Facebook	d019	2019-01-19	1	1	12499	6250	62	12
Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	d019	2019-01-19	1	1	12499	6250	124	62
Greg Stanton	Manchester Withington Liberal Democrats	275496989514175	Facebook	d019	2019-01-19	1	1	12499	2500	28	0
Europees Parlement Nederland		270788920480	Facebook	d019	2019-01-19	1	1	12499	2500	124	25
Conor Burns	Conor Burns MP	755981037856291	Facebook	d019	2019-01-19	1	1	12499	2500	144	28
Jack Brereton MP	Stoke-on-Trent South Conservatives	1848473425410239	Facebook	d019	2019-01-19	1	1	12499	2500	28	0
Harmonie & Cinema: Arthouse Kinos Frankfurt		159993250696429	Facebook	d019	2019-01-19	1	1	12499	6250	62	12
Take a break from Brexit	TAKE A BREAK FROM BREXIT LTD	297068421070672	Facebook	d019	2019-01-19	6	1	12490	3000	94	0
Plan International Österreich		115130990779	Facebook	d019	2019-01-19	2	1	12316	6158	61	25
Peterborough Labour Party	The Labour Party	927033024024138	Facebook	d019	2019-01-19	2	1	11666	2333	173	57
Studyintheuk		170953716896026	Facebook	d019	2019-01-19	18	1	10899	2500	176	24
World Animal Protection Danmark		33588644626	Facebook	d019	2019-01-19	5	1	10774	4458	128	28
Página Miguel Viegas		194651341130667	Facebook	d019	2019-01-19	2	1	10512	4102	40	6
Alex and the jewel		1703830116536718	Facebook	d019	2019-01-19	2	1	10199	2000	39	0
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	d019	2019-01-19	1	1	9999	2000	22	0
Office of the Police and Crime Commissioner for Gloucestershire	Gloucestershire's Office of the Police and Crime Commissioner	748480935192911	Facebook	d019	2019-01-19	1	1	9999	2000	115	23
Hackney Lib Dems	Hackney Liberal Democrats	138435322972255	Facebook	d019	2019-01-19	2	1	9583	2291	110	19
Conservatives	The Conservative Party	8807334278	Facebook	d019	2019-01-19	6	1	9151	3636	76	14
National Theatre		9212864972	Facebook	d019	2019-01-19	5	1	8872	2918	55	18
Alex Rowley MSP	Alex Rowley MSP	1463126643980071	Facebook	d019	2019-01-19	1	1	8333	1666	19	0
Josef Caruana		166617437361908	Facebook	d019	2019-01-19	2	1	7993	2633	26	3
Lambeth Liberal Democrats	Lambeth Liberal Democrats	670304546481949	Facebook	d019	2019-01-19	2	1	7856	1571	32	0
Tower Hamlets Council	Tower Hamlets Council	848352765192315	Facebook	d019	2019-01-19	2	1	7692	1538	17	0
Mike Hookem MEP	Mike Hookem MEP	628368003989904	Facebook	d019	2019-01-19	3	1	7499	2250	49	0
Socios Cruz Roja		306840072990831	Facebook	d019	2019-01-19	16	1	7469	1935	74	14
KATHARINE HAMNETT		322018314523210	Facebook	d019	2019-01-19	1	1	7407	3703	42	21
Animal Equality UK		2047806148766050	Facebook	d019	2019-01-19	3	1	7357	3678	65	32
Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	d019	2019-01-19	4	1	7158	3204	96	0
SPÖ	SPÖ	77393060080	Facebook	d019	2019-01-19	3	1	7142	3124	58	14
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	d019	2019-01-19	1	1	7142	1428	14	0
Cllr. Gareth Eales - For Northampton South	Northampton South Labour Party	625007417657121	Facebook	d019	2019-01-19	1	1	7142	1428	16	0
David Rutley MP	The Conservative Party	1944644765749384	Facebook	d019	2019-01-19	1	1	7142	1428	82	16
Bang The Desk. Change The Curriculum.	Emily Jane Hermione Polling	711278115919765	Facebook	d019	2019-01-19	1	1	7142	1428	16	0
Tom Hunt	The Conservative Party	477429412753494	Facebook	d019	2019-01-19	3	1	6999	3500	80	0
Collective Encounters	Collective Encounters	1575664069358718	Facebook	d019	2019-01-19	2	1	6916	1583	21	0
Etienne Blanc		262806611032229	Facebook	d019	2019-01-19	2	1	6665	2833	82	0
Sosialidemokraatit SDP		108945982480217	Facebook	d019	2019-01-19	3	1	6420	1377	64	12
CAF Mab Copagri		623562751374487	Facebook	d019	2019-01-19	3	1	6360	2242	23	2
We Believe in Israel	We Believe in Israel	191388894239685	Facebook	d019	2019-01-19	1	1	6249	1250	72	14
Tim Farron	Westmorland and Lonsdale Liberal Democrats	118873691462974	Facebook	d019	2019-01-19	1	1	6249	1250	14	0
Fratii Haiduc Music Events		686571504711148	Facebook	d019	2019-01-19	1	1	6249	1250	2	0
James Grech		1050376408471129	Facebook	d019	2019-01-19	1	1	6249	1250	12	0
Labour Leave	Labour Leave	1291676554181443	Facebook	d019	2019-01-19	1	1	6249	1250	14	0
International Growth Centre	London School of Economics and Political Science	121645431208100	Facebook	d019	2019-01-19	1	1	6249	1250	14	0
David Pinto-Duschinsky for Hendon	The London Labour Party. 	437468390068879	Facebook	d019	2019-01-19	1	1	6249	1250	72	14
Dude Dad		154100984604961	Facebook	d019	2019-01-19	2	1	6249	1250	55	11
Wes Streeting MP	The Labour Party.  Promoted by Matthew Goddin on behalf of Wes Streeting MP	177717252277852	Facebook	d019	2019-01-19	1	1	6249	1250	14	0
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	d019	2019-01-19	1	1	6024	2409	60	12
Paul Maynard MP	Paul Maynard MP & Blackpool North & Cleveleys Conservative Association	307082879098	Facebook	d019	2019-01-19	4	1	5954	1190	42	0
Stefano Maullu		150618724962388	Facebook	d019	2019-01-19	2	1	5785	2357	23	4
Covestro		150793518281117	Facebook	d019	2019-01-19	1	1	5747	2298	11	5
Scottish Family Party	Scottish Family Party	1313354295370593	Facebook	d019	2019-01-19	3	1	5612	1872	51	3
SPL energetica		45392485449	Facebook	d019	2019-01-19	1	1	5555	2777	5	0
Albioma		2029944603927727	Facebook	d019	2019-01-19	1	1	5555	2777	5	0
Neil McEvoy	Neil McEvoy	1538311623148335	Facebook	d019	2019-01-19	5	1	5537	1301	18	0
Linnéa Engström		1409490812643464	Facebook	d019	2019-01-19	5	1	5425	1611	46	8
Tomáš Zdechovský		275042429350706	Facebook	d019	2019-01-19	2	1	5310	2093	20	4
Obiettivo Bra 2024		1031627463683931	Facebook	d019	2019-01-19	2	1	5099	1000	19	0
Andrea Caroppo	Andrea Caroppo	381061375420543	Facebook	d019	2019-01-19	1	1	4999	2500	49	0
Brexit Votes Matter	Brexit Defence Force	2419328181441973	Facebook	d019	2019-01-19	2	1	4999	1000	114	0
NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	d019	2019-01-19	1	1	4999	2500	57	0
Northenden World	Northenden World Admin	1692130001038191	Facebook	d019	2019-01-19	10	1	4946	366	399	0
The Slant	Toby Berrett on behalf of The Slant	2055292728047468	Facebook	d019	2019-01-19	8	1	4789	625	262	0
Partido por la Igualdad Real		1981091215462211	Facebook	d019	2019-01-19	1	1	4545	909	9	0
Cristina Iurisniti Deputat USR BN		745975698891864	Facebook	d019	2019-01-19	1	1	4545	909	1	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d019	2019-01-19	4	1	4205	1962	17	3
Councillor Simon Hogg	Simon Hogg	687320661662269	Facebook	d019	2019-01-19	1	1	4166	833	9	0
John Campion 4 West Mercia Police & Crime Commissioner	John-Paul Campion	1686539691626152	Facebook	d019	2019-01-19	1	1	4166	833	9	0
Ivan ŠTEFANEC		324560137683033	Facebook	d019	2019-01-19	1	1	3968	1587	7	3
Cafés Baqué		334754253232371	Facebook	d019	2019-01-19	1	1	3921	1960	19	9
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d019	2019-01-19	1	1	3846	769	7	0
