advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	RO	Romania	252	1	51254654	22989538	120355	27208
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	RO	Romania	103	1	43070581	19598843	95027	27187
România în primul rând	Future Innovation	770704223323599	Facebook	RO	Romania	95	1	32214276	14080742	33595	8319
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	RO	Romania	151	1	28862844	12355990	46630	12055
Romania #nuepsd	Future Innovation	293215748279337	Facebook	RO	Romania	36	1	13759793	6314927	8837	3718
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	RO	Romania	87	1	12970640	5694876	46708	11093
European Parliament		178362315106	Facebook	RO	Romania	107	1	12881404	5908737	58846	11294
RMDSZ	RMDSZ	102601499822802	Facebook	RO	Romania	267	1	9548729	2777998	14462	2584
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	RO	Romania	42	1	9029927	4114985	12996	3403
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	RO	Romania	40	1	6225897	2930974	20035	5189
European Commission		107898832590939	Facebook	RO	Romania	13	1	5796982	2883496	14924	3962
Declic	Declic	686190454826244	Facebook	RO	Romania	27	1	5406864	2320967	11444	3718
Politice.net	politice.net	2546711162025064	Facebook	RO	Romania	12	1	3775992	1818002	3611	756
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	RO	Romania	29	1	3514963	1515996	13902	3718
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	RO	Romania	15	1	3350968	1429994	3484	756
Litere.net	litere.net	1504323906337545	Facebook	RO	Romania	12	1	3209984	1494998	2938	693
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	RO	Romania	53	1	2922161	1347963	6509	1660
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	RO	Romania	49	1	2763492	1065307	4436	724
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	RO	Romania	22	1	2735969	1275995	3630	756
Winkler Gyula		1560147330888040	Facebook	RO	Romania	23	1	2652977	1160000	3440	924
Kialo		729627343834501	Facebook	RO	Romania	271	1	2610059	1044007	13996	3204
Silvia Dinică		1128229287275038	Facebook	RO	Romania	21	1	2514949	1000987	4428	1029
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	RO	Romania	16	1	2497361	1010549	2523	422
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	RO	Romania	20	1	2253972	1079996	10690	2374
European Greens		141366725876424	Facebook	RO	Romania	24	1	2136336	971206	3278	1047
Greenpeace Romania		291132089193	Facebook	RO	Romania	35	1	2100914	783982	4303	326
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	RO	Romania	82	1	1990917	689999	3008	441
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	RO	Romania	34	1	1888596	671400	5367	1196
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	RO	Romania	8	1	1814904	805962	670	126
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	RO	Romania	34	1	1795966	577999	3816	1239
Video News		329122497569429	Facebook	RO	Romania	5	1	1704993	700999	1700	525
Rares Bogdan		204397909629079	Facebook	RO	Romania	18	1	1640968	679993	1466	273
Kelemen Hunor	RMDSZ	175293925828191	Facebook	RO	Romania	45	1	1553955	360999	2532	399
Eco friendly home		547824632336134	Facebook	RO	Romania	3	1	1549982	709993	1596	599
Calin Popescu Tariceanu		227922987222524	Facebook	RO	Romania	13	1	1499987	660000	4409	1008
