day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	DE	Germany	6262	650	13683490	4317498	156692	9192
d134	2019-05-14	DE	Germany	6765	721	16461861	5107639	197011	11424
d133	2019-05-13	DE	Germany	6850	717	16304165	4801795	231162	13404
d132	2019-05-12	DE	Germany	5110	696	10886436	3503463	100499	10424
d131	2019-05-11	DE	Germany	5238	715	10433634	3284701	100278	9639
d130	2019-05-10	DE	Germany	5116	735	12090128	3769951	111078	10451
d129	2019-05-09	DE	Germany	8655	727	18110988	5071064	248042	11464
d128	2019-05-08	DE	Germany	7754	667	14395091	3970654	180563	7724
d127	2019-05-07	DE	Germany	7330	643	16497975	4466352	196150	9743
d126	2019-05-06	DE	Germany	6543	637	14761410	3966352	153907	14586
d125	2019-05-05	DE	Germany	6176	621	9655750	2672727	90502	6000
d124	2019-05-04	DE	Germany	6054	635	9717311	2743396	94136	6702
d123	2019-05-03	DE	Germany	6430	649	17303745	5282969	175974	22028
d122	2019-05-02	DE	Germany	7361	645	15781125	4119556	248686	10137
d121	2019-05-01	DE	Germany	2302	604	3539490	1201228	30379	3141
d120	2019-04-30	DE	Germany	3516	649	7362448	2028899	135084	4842
d119	2019-04-29	DE	Germany	2616	627	4495527	1310961	44838	3782
d118	2019-04-28	DE	Germany	2236	579	2519495	801309	25547	2726
d117	2019-04-27	DE	Germany	2311	602	2894849	868439	33772	2636
d116	2019-04-26	DE	Germany	2810	615	5837703	1752537	88824	5666
d115	2019-04-25	DE	Germany	2097	601	3561219	1020564	31873	2571
d114	2019-04-24	DE	Germany	2255	598	7926673	2471893	67095	3988
d113	2019-04-23	DE	Germany	2207	600	3074148	841245	56154	2481
d112	2019-04-22	DE	Germany	1908	596	1660783	543926	16899	1763
d111	2019-04-21	DE	Germany	1951	600	1827913	611827	18304	1988
d110	2019-04-20	DE	Germany	1947	636	2292336	788680	21419	2552
d109	2019-04-19	DE	Germany	2002	678	2145206	756862	22793	3021
d108	2019-04-18	DE	Germany	2449	726	4786476	1397059	70397	4181
d107	2019-04-17	DE	Germany	2528	752	3783080	1108024	68546	2374
d106	2019-04-16	DE	Germany	2677	809	7450658	2217181	106898	9706
d105	2019-04-15	DE	Germany	2621	908	10127528	3892656	107885	13951
d104	2019-04-14	DE	Germany	2255	922	2578417	889484	27182	2979
d103	2019-04-13	DE	Germany	2291	954	2507091	840020	27102	2898
d102	2019-04-12	DE	Germany	3102	1003	10754306	3845686	129818	11072
d101	2019-04-11	DE	Germany	2461	984	4538186	1379791	50529	4250
d100	2019-04-10	DE	Germany	2260	942	3468102	1081965	46516	4460
d099	2019-04-09	DE	Germany	2316	929	4380160	1221956	57106	4809
d098	2019-04-08	DE	Germany	3213	929	9377359	2764186	183044	13157
d097	2019-04-07	DE	Germany	2031	893	2738103	954962	23861	3007
d096	2019-04-06	DE	Germany	2044	889	2480727	810676	22870	2823
d095	2019-04-05	DE	Germany	2102	897	3503790	1058686	33578	3521
d094	2019-04-04	DE	Germany	1926	833	2570049	776526	26386	2500
d093	2019-04-03	DE	Germany	1793	796	2540689	729977	22733	1816
d092	2019-04-02	DE	Germany	1702	774	1929559	608929	19084	1784
d091	2019-04-01	DE	Germany	1721	739	2718057	758363	31659	1892
d090	2019-03-31	DE	Germany	1652	723	2198524	707488	20709	1966
d089	2019-03-30	DE	Germany	1668	711	2531270	846556	21503	2214
d088	2019-03-29	DE	Germany	1806	758	3567470	1136422	34304	2981
d087	2019-03-28	DE	Germany	1801	708	4077284	1317720	46635	4866
d086	2019-03-27	DE	Germany	1595	692	3671242	1302932	39794	5439
d085	2019-03-26	DE	Germany	1573	681	2455908	813987	31681	3435
d084	2019-03-25	DE	Germany	1545	668	3288914	1027813	36327	4391
d083	2019-03-24	DE	Germany	1382	643	1850064	626115	17670	1973
d082	2019-03-23	DE	Germany	1467	649	2572373	837387	27135	2711
d081	2019-03-22	DE	Germany	1498	692	2309729	758248	23224	2708
d080	2019-03-21	DE	Germany	1453	666	2445231	794554	24820	2291
d079	2019-03-20	DE	Germany	1366	603	3685002	1486442	40065	9257
d078	2019-03-19	DE	Germany	1293	558	3251122	1052739	28435	4162
d077	2019-03-18	DE	Germany	1165	512	3515240	1373720	22646	3658
d076	2019-03-17	DE	Germany	1057	448	2269648	861220	20025	3563
d075	2019-03-16	DE	Germany	1077	453	2503639	947100	26233	4515
d074	2019-03-15	DE	Germany	1061	448	2451696	816649	20673	2988
d073	2019-03-14	DE	Germany	939	394	2058618	761367	19844	3309
d072	2019-03-13	DE	Germany	854	355	1686709	621286	16790	2818
d071	2019-03-12	DE	Germany	827	345	1653305	602242	16588	2882
d070	2019-03-11	DE	Germany	765	321	1487910	543228	10509	1252
d069	2019-03-10	DE	Germany	690	280	684093	238168	5757	501
d068	2019-03-09	DE	Germany	685	275	772480	253155	6350	484
d067	2019-03-08	DE	Germany	669	257	859974	316442	7135	555
d066	2019-03-07	DE	Germany	585	193	1302202	465843	9839	1561
d065	2019-03-06	DE	Germany	604	177	987827	361564	8672	1106
d064	2019-03-05	DE	Germany	564	158	752863	285253	6387	925
d063	2019-03-04	DE	Germany	653	149	2186572	861545	11122	1506
d062	2019-03-03	DE	Germany	439	142	696150	273835	5238	965
d061	2019-03-02	DE	Germany	436	139	676632	275129	5465	977
d060	2019-03-01	DE	Germany	460	144	1255072	446598	12880	2994
d059	2019-02-28	DE	Germany	443	136	747085	314949	5854	1000
d058	2019-02-27	DE	Germany	450	135	686982	253390	6957	996
d057	2019-02-26	DE	Germany	427	128	453104	130619	4342	209
d056	2019-02-25	DE	Germany	409	120	244526	77462	3382	221
d055	2019-02-24	DE	Germany	390	116	219632	72771	2425	202
d054	2019-02-23	DE	Germany	396	125	246129	86597	2350	271
d053	2019-02-22	DE	Germany	390	129	298758	113328	2688	314
d052	2019-02-21	DE	Germany	422	133	786984	248503	8269	1798
d051	2019-02-20	DE	Germany	329	123	300609	113369	2717	349
d050	2019-02-19	DE	Germany	291	118	248506	97107	1467	225
d049	2019-02-18	DE	Germany	294	115	570224	236703	3856	623
d048	2019-02-17	DE	Germany	285	117	263282	99658	1838	290
d047	2019-02-16	DE	Germany	280	114	250438	93944	1665	290
d046	2019-02-15	DE	Germany	304	112	1120268	361485	7353	929
d045	2019-02-14	DE	Germany	234	105	235847	83831	2008	233
d044	2019-02-13	DE	Germany	222	94	281280	76480	1537	151
d043	2019-02-12	DE	Germany	210	88	127051	44490	1183	155
d042	2019-02-11	DE	Germany	206	87	117901	40952	1043	128
d041	2019-02-10	DE	Germany	192	83	101331	34571	805	73
d040	2019-02-09	DE	Germany	200	88	122595	43197	1040	85
d039	2019-02-08	DE	Germany	212	88	273613	111040	1815	206
d038	2019-02-07	DE	Germany	216	90	213617	74745	2102	160
d037	2019-02-06	DE	Germany	232	90	378690	105752	4244	373
d036	2019-02-05	DE	Germany	207	79	758111	267638	3293	281
d035	2019-02-04	DE	Germany	186	74	101819	33552	1027	81
d034	2019-02-03	DE	Germany	175	70	150335	60337	842	113
d033	2019-02-02	DE	Germany	173	72	145096	57926	838	113
d032	2019-02-01	DE	Germany	197	79	162718	60462	1387	114
d031	2019-01-31	DE	Germany	205	78	223772	75935	1953	230
d030	2019-01-30	DE	Germany	205	82	285328	120108	1585	130
d029	2019-01-29	DE	Germany	187	73	120386	36065	1053	116
d028	2019-01-28	DE	Germany	197	75	216369	72588	1580	238
d027	2019-01-27	DE	Germany	176	71	162120	61495	1123	135
d026	2019-01-26	DE	Germany	178	70	157891	59848	1494	135
d025	2019-01-25	DE	Germany	172	70	149360	58874	1009	135
d024	2019-01-24	DE	Germany	156	67	132204	55375	839	113
d023	2019-01-23	DE	Germany	165	69	670243	271060	1971	220
d022	2019-01-22	DE	Germany	156	64	665041	271917	1458	232
d021	2019-01-21	DE	Germany	174	65	508574	211619	6151	843
d020	2019-01-20	DE	Germany	147	62	166125	75789	907	143
d019	2019-01-19	DE	Germany	142	59	170014	76593	913	145
d018	2019-01-18	DE	Germany	152	64	159164	69247	924	137
d017	2019-01-17	DE	Germany	158	60	156374	64620	3313	409
d016	2019-01-16	DE	Germany	136	51	249195	84171	2605	517
d015	2019-01-15	DE	Germany	131	54	166123	68254	942	196
d014	2019-01-14	DE	Germany	123	52	659107	252291	1209	200
d013	2019-01-13	DE	Germany	108	49	99183	36322	694	88
d012	2019-01-12	DE	Germany	116	55	144692	53780	801	138
d011	2019-01-11	DE	Germany	120	57	152088	57431	866	145
d010	2019-01-10	DE	Germany	113	53	150849	57986	821	147
d009	2019-01-09	DE	Germany	111	50	183237	57612	864	127
d008	2019-01-08	DE	Germany	103	46	133352	47486	902	126
d007	2019-01-07	DE	Germany	104	44	229636	67137	1116	193
d006	2019-01-06	DE	Germany	94	40	125463	46180	637	126
d005	2019-01-05	DE	Germany	91	40	123308	45879	540	127
d004	2019-01-04	DE	Germany	107	46	1457795	564289	7948	1551
d003	2019-01-03	DE	Germany	95	43	173137	71359	783	248
d002	2019-01-02	DE	Germany	112	47	759215	288851	12060	5250
d001	2019-01-01	DE	Germany	89	40	214358	78396	1307	343
