advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	d031	2019-01-31	DE	Germany	2	1	59889	29944	199	39
PooPick		929784923871028	Facebook	d031	2019-01-31	DE	Germany	2	1	50981	9996	597	99
Klang der Solidarität		385076005313967	Facebook	d031	2019-01-31	DE	Germany	9	1	14790	4337	34	2
SOS-Kinderdörfer weltweit		56497026719	Facebook	d031	2019-01-31	DE	Germany	27	1	13573	6176	87	15
Johann Gudenus		104145976305577	Facebook	d031	2019-01-31	DE	Germany	4	1	10101	4515	60	11
Covestro		150793518281117	Facebook	d031	2019-01-31	DE	Germany	2	1	9017	3934	27	13
UDO VOIGT für Deutschland in Europa		598011190253742	Facebook	d031	2019-01-31	DE	Germany	7	1	8452	1965	194	0
Micha Heitkamp		198425127523206	Facebook	d031	2019-01-31	DE	Germany	3	1	7769	1538	22	0
UNO-Flüchtlingshilfe		236934790401	Facebook	d031	2019-01-31	DE	Germany	1	1	6577	2631	65	13
Knut Fleckenstein		194900680538033	Facebook	d031	2019-01-31	DE	Germany	1	1	6249	1250	12	0
Laut gegen Nazis		53848679944	Facebook	d031	2019-01-31	DE	Germany	1	1	6249	1249	62	12
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	d031	2019-01-31	DE	Germany	1	1	6024	2409	60	12
SPD Ludwigshafen Ruchheim		1183720371792072	Facebook	d031	2019-01-31	DE	Germany	8	1	2275	0	225	0
Andreas von Brühl		227743204230314	Facebook	d031	2019-01-31	DE	Germany	3	1	2172	501	9	0
Büro NRW der Friedrich-Naumann-Stiftung für die Freiheit		176643569026352	Facebook	d031	2019-01-31	DE	Germany	2	1	2023	904	23	0
BDI - Bundesverband der Deutschen Industrie	BDI - Bundesverband der Deutschen Industrie	186206440652	Facebook	d031	2019-01-31	DE	Germany	1	1	1666	333	3	0
KYOCERA Document Solutions Deutschland		122555167800300	Facebook	d031	2019-01-31	DE	Germany	2	1	1666	666	11	2
Nicola Beer		206866712830769	Facebook	d031	2019-01-31	DE	Germany	5	1	1277	280	6	0
Initiative junger Transatlantiker / Young Transatlantic Initiative		152435628159282	Facebook	d031	2019-01-31	DE	Germany	1	1	1249	250	22	0
HAMBURG ENERGIE		328102567311712	Facebook	d031	2019-01-31	DE	Germany	1	1	1086	217	10	2
Gaby Bischoff	SPD Berlin	2118608965082575	Facebook	d031	2019-01-31	DE	Germany	1	1	999	200	19	0
Interessenvertretung ungeborener Menschen e.V.		783026275091881	Facebook	d031	2019-01-31	DE	Germany	1	1	883	442	8	0
innogy		1204092086289007	Facebook	d031	2019-01-31	DE	Germany	1	1	740	370	3	0
BWI IT für Deutschland		538854232962939	Facebook	d031	2019-01-31	DE	Germany	10	1	722	115	25	0
Bürgerstiftung Köln		248563485299572	Facebook	d031	2019-01-31	DE	Germany	1	1	624	125	12	0
Dürener Bündnis gegen Rechtsextremismus, Rassismus und Gewalt		245272195808417	Facebook	d031	2019-01-31	DE	Germany	2	1	499	83	16	0
No Hate Speech Movement Deutschland		1125370670830982	Facebook	d031	2019-01-31	DE	Germany	1	1	489	97	4	0
Treevotion		312276899356713	Facebook	d031	2019-01-31	DE	Germany	3	1	484	97	1	0
FDP Mannheim		305854176191521	Facebook	d031	2019-01-31	DE	Germany	1	1	454	90	9	0
CDA Siegen-Wittgenstein		1451838884880757	Facebook	d031	2019-01-31	DE	Germany	1	1	416	83	7	0
Fraktion Bündnis 90/Die Grünen im Brandenburger Landtag		233758036642405	Facebook	d031	2019-01-31	DE	Germany	1	1	416	83	8	0
Paralympics Zeitung		523752950988596	Facebook	d031	2019-01-31	DE	Germany	1	1	399	80	3	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d031	2019-01-31	DE	Germany	1	1	391	195	1	0
Rosa Luxemburg-Stiftung Schleswig-Holstein		157428981042821	Facebook	d031	2019-01-31	DE	Germany	1	1	384	76	7	0
Linksfraktion Hamm		455925964552213	Facebook	d031	2019-01-31	DE	Germany	1	1	333	0	33	0
Charles Goerens		441313569220539	Facebook	d031	2019-01-31	DE	Germany	2	1	262	127	2	0
Thüga Energie		551822831865654	Facebook	d031	2019-01-31	DE	Germany	3	1	259	37	10	0
Osiris - Verlag		191608214511317	Facebook	d031	2019-01-31	DE	Germany	1	1	259	51	5	0
boat people projekt		288170371226562	Facebook	d031	2019-01-31	DE	Germany	1	1	208	104	2	0
Ungehindert		165953217172832	Facebook	d031	2019-01-31	DE	Germany	1	1	153	76	1	0
Vadim Rotari		516538278845787	Facebook	d031	2019-01-31	DE	Germany	1	1	151	30	0	0
TENCEL		164249401288	Facebook	d031	2019-01-31	DE	Germany	1	1	125	50	0	0
Martin Buschmann - Spitzenkandidat der Partei Mensch Umwelt Tierschutz		213424936193223	Facebook	d031	2019-01-31	DE	Germany	1	1	124	0	12	0
Le Monde		14892757589	Facebook	d031	2019-01-31	DE	Germany	9	1	103	38	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d031	2019-01-31	DE	Germany	3	1	90	16	1	0
existenzgruenderinfo.de		146186898763995	Facebook	d031	2019-01-31	DE	Germany	1	1	69	13	1	0
350.org		12185972707	Facebook	d031	2019-01-31	DE	Germany	1	1	63	12	1	0
BrainChange Old School		331841680922611	Facebook	d031	2019-01-31	DE	Germany	2	1	56	9	1	0
Inger Staahl Jensen i Europa-Parlamentet		586553418054920	Facebook	d031	2019-01-31	DE	Germany	1	1	53	0	0	0
medisim - Institut für medizinische Fortbildung		264857807671	Facebook	d031	2019-01-31	DE	Germany	2	1	53	9	1	0
Milaap		315603771494	Facebook	d031	2019-01-31	DE	Germany	1	1	49	9	0	0
Soviet Visuals		1160495674016675	Facebook	d031	2019-01-31	DE	Germany	6	1	48	8	1	0
FT Content Solutions		1220981994590364	Facebook	d031	2019-01-31	DE	Germany	6	1	46	10	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d031	2019-01-31	DE	Germany	7	1	45	18	0	0
NUNYO & COMPANY	Nunyo Demasio	221364705166573	Facebook	d031	2019-01-31	DE	Germany	1	1	31	15	0	0
FT Transact		643057169228509	Facebook	d031	2019-01-31	DE	Germany	1	1	29	14	0	0
Petition For A New Nobel Prize For The Fight Against Climate Change	Helene Costa - Petition For A New Nobel Prize For the Fight Against Climate Change	2412593152099304	Facebook	d031	2019-01-31	DE	Germany	12	1	25	4	0	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d031	2019-01-31	DE	Germany	1	1	23	11	0	0
Acacia Car Rentals		198061050534528	Facebook	d031	2019-01-31	DE	Germany	1	1	12	2	0	0
Erntekunststoffe Recycling Deutschland ERDE		769565186388057	Facebook	d031	2019-01-31	DE	Germany	1	1	10	2	0	0
شباب توك - DW		1643141409322787	Facebook	d031	2019-01-31	DE	Germany	2	1	10	0	0	0
EIT InnoEnergy		344038838945608	Facebook	d031	2019-01-31	DE	Germany	3	1	9	4	0	0
HRAST - pokret za uspješnu Hrvatsku - službene stranice		1481525755446572	Facebook	d031	2019-01-31	DE	Germany	2	1	8	1	0	0
OBV		78976852029	Facebook	d031	2019-01-31	DE	Germany	1	1	8	0	0	0
Familiendemo München - Entschieden gegen Kinderarmut		297548754302261	Facebook	d031	2019-01-31	DE	Germany	1	1	7	0	0	0
EMB - Ihr Energiepartner		733435456825654	Facebook	d031	2019-01-31	DE	Germany	1	1	7	0	0	0
ClickAfric		332105977146815	Facebook	d031	2019-01-31	DE	Germany	1	1	5	1	0	0
Banque mondiale		155174084508744	Facebook	d031	2019-01-31	DE	Germany	5	1	4	1	0	0
Andrew Zbik - Lane Cove - Labor		1599877663573922	Facebook	d031	2019-01-31	DE	Germany	1	1	2	1	0	0
YOGA BURN		146316959083110	Facebook	d031	2019-01-31	DE	Germany	2	1	1	0	0	0
Mailman	Jamie Stanley	107431219296437	Facebook	d031	2019-01-31	DE	Germany	1	1	1	0	0	0
OZY		1393911800825140	Facebook	d031	2019-01-31	DE	Germany	1	1	1	0	0	0
Sosialidemokraatit SDP		108945982480217	Facebook	d031	2019-01-31	DE	Germany	1	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d031	2019-01-31	DE	Germany	2	1	0	0	0	0
Tomáš Zdechovský		275042429350706	Facebook	d031	2019-01-31	DE	Germany	1	1	0	0	0	0
BIOVOICES		757175771158686	Facebook	d031	2019-01-31	DE	Germany	1	1	0	0	0	0
Compass Migration		1145219358933611	Facebook	d031	2019-01-31	DE	Germany	1	1	0	0	0	0
ExploitsMotivation		639724966206723	Facebook	d031	2019-01-31	DE	Germany	1	1	0	0	0	0
