impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	LT	Lithuania	373	152	144416	0	14121	0
1k_5k	1k - 5k	LT	Lithuania	655	253	1151614	230368	22585	13
5k_10k	5k - 10k	LT	Lithuania	375	178	1284986	642557	12638	10
10k_50k	10k - 50k	LT	Lithuania	869	274	12754332	2550917	30402	1330
50k_100k	50k - 100k	LT	Lithuania	259	112	5461757	2730905	18677	3361
100k_200k	100k - 200k	LT	Lithuania	188	78	5857694	2928862	13557	2898
200k_500k	200k - 500k	LT	Lithuania	145	57	10172180	4068880	31243	8503
500k_1m	500k - 1m	LT	Lithuania	67	40	5686356	2843181	15998	4221
