country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FR	France	0_50	0 - 50	11708	3021	59976076	15467181	735220	147
FR	France	50_100	50 - 100	11811	2962	3296868	1216865	18250	2708
FR	France	100_1k	100 - 1k	2409	715	107688799	43496935	571448	168364
FR	France	1k_5k	1k - 5k	324	112	86379750	39096143	819719	169769
FR	France	5k_10k	5k - 10k	19	15	5324772	2635696	68471	28271
FR	France	10k_50k	10k - 50k	4	2	340449	153264	14280	2856
