country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
NL	Netherlands	13_17	13-17	953	279	4249526	1924800	10697	1915
NL	Netherlands	18_24	18-24	5799	1348	29722191	12152534	231007	47414
NL	Netherlands	25_34	25-34	6630	1516	22838756	8988744	184267	33716
NL	Netherlands	35_44	35-44	6471	1488	16566155	6543103	139291	25979
NL	Netherlands	45_54	45-54	6019	1421	17552395	6864286	154834	29454
NL	Netherlands	55_64	55-64	5175	1311	13745931	5151189	130055	24467
NL	Netherlands	65_	65+	4636	1165	11218075	4179358	100242	18820
