region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alytus_county	Alytus County	LT	Lithuania	1699	365	254118	80380	961	44
kaunas_county	Kaunas County	LT	Lithuania	2393	546	2063360	719226	10274	761
klaipeda_county	Klaipėda County	LT	Lithuania	2113	469	1069157	323713	5531	233
marijampole_county	Marijampolė County	LT	Lithuania	1706	367	218860	94579	629	43
panevezys_county	Panevėžys County	LT	Lithuania	1846	409	376755	126018	1993	105
taurage_county	Tauragė County	LT	Lithuania	1549	330	78838	31706	303	21
telsiai_county	Telšiai County	LT	Lithuania	1687	377	189190	74791	866	55
utena_county	Utena County	LT	Lithuania	1683	362	229257	62164	684	25
vilnius_county	Vilnius County	LT	Lithuania	2652	615	5760877	1817452	26154	1954
siauliai_county	Šiauliai County	LT	Lithuania	1956	451	607488	233328	3212	207
