advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	w021	Week 21	CZ	Czechia	11	1	4510990	2155000	25458	9754
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	w021	Week 21	CZ	Czechia	16	1	2991268	1306427	8903	1890
European Commission	European Commission	107898832590939	Facebook	w021	Week 21	CZ	Czechia	21	1	2608983	1249311	11449	2286
ČSSD	ČSSD	111041662264882	Facebook	w021	Week 21	CZ	Czechia	161	1	2411841	836332	25307	5554
Andrej Babiš	ANO	214827221987263	Facebook	w021	Week 21	CZ	Czechia	13	1	2336820	1080166	14826	4336
European Parliament	European Parliament	178362315106	Facebook	w021	Week 21	CZ	Czechia	11	1	1973802	827420	17155	3402
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	w021	Week 21	CZ	Czechia	36	1	1233466	542500	6032	1583
Svobodní	Svobodní	43855944703	Facebook	w021	Week 21	CZ	Czechia	40	1	1054627	237333	5123	1104
Info.cz	Info.cz	1269502056393120	Facebook	w021	Week 21	CZ	Czechia	23	1	1004311	236666	3882	904
TOP 09	TOP 09	90002267161	Facebook	w021	Week 21	CZ	Czechia	13	1	949876	372777	2093	695
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	w021	Week 21	CZ	Czechia	88	1	860456	247243	2975	780
Pavel Poc	Poc Pavel	202974613060409	Facebook	w021	Week 21	CZ	Czechia	15	1	848485	289499	2169	444
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	w021	Week 21	CZ	Czechia	9	1	739989	309999	1068	260
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	w021	Week 21	CZ	Czechia	24	1	718262	263228	2506	708
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	w021	Week 21	CZ	Czechia	10	1	632989	231999	4558	2086
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	w021	Week 21	CZ	Czechia	10	1	624156	240832	1091	378
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	w021	Week 21	CZ	Czechia	86	1	578899	138152	2630	626
Evropa společně	Evropa společně	535611970260854	Facebook	w021	Week 21	CZ	Czechia	6	1	549994	230000	1359	388
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	w021	Week 21	CZ	Czechia	13	1	541322	191666	1636	488
Volime-Hynka-007	ODS - Občanská demokratická strana	339021716804527	Facebook	w021	Week 21	CZ	Czechia	12	1	380988	82000	1965	392
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	w021	Week 21	CZ	Czechia	5	1	355994	160999	800	275
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	w021	Week 21	CZ	Czechia	3	1	349996	159999	2525	621
Josef Valihrach - kandidát do Evropského parlamentu	Soukromníci  - Strana soukromníků České republiky	1055203891355904	Facebook	w021	Week 21	CZ	Czechia	11	1	344988	80999	427	213
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	w021	Week 21	CZ	Czechia	7	1	307660	115833	1493	618
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	w021	Week 21	CZ	Czechia	9	1	304991	65999	1482	424
