week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w018	Week 18	CZ	Czechia	European Parliament		178362315106	Facebook	13	1	4574987	2224998	17973	8112
w018	Week 18	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	364	1	2271637	587999	11034	2825
w018	Week 18	CZ	Czechia	TOP 09	TOP 09	90002267161	Facebook	22	1	1070636	416816	1902	468
w018	Week 18	CZ	Czechia	Evropa společně	Evropa společně	535611970260854	Facebook	16	1	676753	252262	1240	383
w018	Week 18	CZ	Czechia	Pavel Poc	Poc Pavel	202974613060409	Facebook	16	1	665508	287219	2888	770
w018	Week 18	CZ	Czechia	Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	35	1	581965	149000	3457	889
w018	Week 18	CZ	Czechia	Jan Zahradil		400970967000022	Facebook	2	1	549998	210000	2137	427
w018	Week 18	CZ	Czechia	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	11	1	508263	148636	2098	422
w018	Week 18	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	41	1	424685	130839	1106	226
w018	Week 18	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	32	1	390466	156883	903	275
w018	Week 18	CZ	Czechia	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	10	1	339991	74999	168	33
w018	Week 18	CZ	Czechia	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	76	1	329360	115969	1475	39
w018	Week 18	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	11	1	260989	57999	959	190
w018	Week 18	CZ	Czechia	KDU-ČSL	KDU-ČSL	251656685576	Facebook	22	1	244949	107109	576	115
w018	Week 18	CZ	Czechia	Roman Kriz	Kriz Roman	382745889213194	Facebook	92	1	236319	49667	857	189
w018	Week 18	CZ	Czechia	Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	28	1	211919	64092	589	154
w018	Week 18	CZ	Czechia	Tomio Okamura - SPD		179497582061065	Facebook	3	1	204997	101000	796	392
w018	Week 18	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	14	1	187695	56444	955	295
w018	Week 18	CZ	Czechia	Marek Ženíšek	TOP 09	523450094407778	Facebook	3	1	142498	58499	359	71
w018	Week 18	CZ	Czechia	Daniel Herman		378072105614553	Facebook	6	1	132115	54129	154	51
w018	Week 18	CZ	Czechia	Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	18	1	119390	41620	56	5
w018	Week 18	CZ	Czechia	Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	5	1	110996	25000	349	75
w018	Week 18	CZ	Czechia	Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	11	1	83394	17802	199	53
w018	Week 18	CZ	Czechia	Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	4	1	78331	15666	304	60
w018	Week 18	CZ	Czechia	Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	9	1	73990	22113	213	54
