audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	UK	United Kingdom	45137	5020	98992082	34978204	1128471	158677
f25_34	female (25-34)	UK	United Kingdom	45282	5075	93257996	33282345	1056674	156373
m35_44	male (35-44)	UK	United Kingdom	48231	4980	85857288	29391028	1040320	147392
m45_54	male (45-54)	UK	United Kingdom	47624	4866	85148195	28539875	1080682	147129
f18_24	female (18-24)	UK	United Kingdom	41448	4737	79972353	29111975	841333	116954
f35_44	female (35-44)	UK	United Kingdom	48688	5057	79098246	27118553	1012237	143889
f45_54	female (45-54)	UK	United Kingdom	48336	4946	74216183	24896262	1017414	139749
m55_64	male (55-64)	UK	United Kingdom	45738	4604	68754556	22581511	886894	114727
m18_24	male (18-24)	UK	United Kingdom	41558	4692	67874813	23967344	763476	95964
f55_64	female (55-64)	UK	United Kingdom	46378	4656	65250657	21476292	919818	121993
f65_	female (65+)	UK	United Kingdom	43886	4336	60918392	19820236	855666	110344
m65_	male (65+)	UK	United Kingdom	43297	4274	53788310	17473266	708476	90017
f13_17	female (13-17)	UK	United Kingdom	3100	885	4085583	1270530	32332	1126
u45_54	unknown (45-54)	UK	United Kingdom	35353	4205	2801169	941263	37965	5376
u35_44	unknown (35-44)	UK	United Kingdom	35241	4330	2759815	946104	34726	5044
m13_17	male (13-17)	UK	United Kingdom	3170	876	2728360	880662	25138	931
u55_64	unknown (55-64)	UK	United Kingdom	32485	3842	2254310	741639	31552	4307
u65_	unknown (65+)	UK	United Kingdom	30133	3573	2140477	704516	30025	4132
u25_34	unknown (25-34)	UK	United Kingdom	28138	4108	1527442	534759	18327	2573
u18_24	unknown (18-24)	UK	United Kingdom	21515	3467	772467	266355	9389	1160
u13_17	unknown (13-17)	UK	United Kingdom	1733	670	48874	14950	461	18
