advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	d134	2019-05-14	SI	Slovenia	98	1	146728	45378	938	43
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	d134	2019-05-14	SI	Slovenia	45	1	119234	41551	683	50
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	d134	2019-05-14	SI	Slovenia	34	1	75482	17998	1204	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	d134	2019-05-14	SI	Slovenia	9	1	68470	13694	217	0
Romana Tomc		1025408990823719	Facebook	d134	2019-05-14	SI	Slovenia	4	1	57497	12999	197	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	d134	2019-05-14	SI	Slovenia	28	1	53554	15944	557	23
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	d134	2019-05-14	SI	Slovenia	8	1	44973	15428	218	0
European Greens		141366725876424	Facebook	d134	2019-05-14	SI	Slovenia	10	1	33863	15691	179	27
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	d134	2019-05-14	SI	Slovenia	4	1	27519	10218	153	25
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	d134	2019-05-14	SI	Slovenia	1	1	24999	12499	24	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	d134	2019-05-14	SI	Slovenia	56	1	9327	777	615	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d134	2019-05-14	SI	Slovenia	5	1	7641	3425	15	2
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	d134	2019-05-14	SI	Slovenia	3	1	7498	2499	115	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	d134	2019-05-14	SI	Slovenia	4	1	6646	1329	131	0
Povežimo se	Povežimo se	1212524292238625	Facebook	d134	2019-05-14	SI	Slovenia	4	1	4998	1866	118	0
Patricija Šulin		1541413339429015	Facebook	d134	2019-05-14	SI	Slovenia	2	1	4993	998	98	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d134	2019-05-14	SI	Slovenia	3	1	2586	1086	3	0
Civilna iniciativa proti migrantskemu centru v Beli krajini		189583048135446	Facebook	d134	2019-05-14	SI	Slovenia	1	1	2499	500	49	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	d134	2019-05-14	SI	Slovenia	2	1	1999	400	39	0
Levica	Levica	285304408294792	Facebook	d134	2019-05-14	SI	Slovenia	1	1	1666	333	33	0
Pirati	Pirati	98358327274	Facebook	d134	2019-05-14	SI	Slovenia	1	1	1666	333	33	0
European Parliament		178362315106	Facebook	d134	2019-05-14	SI	Slovenia	2	1	1185	458	2	1
VoteWatch Europe		355087424564148	Facebook	d134	2019-05-14	SI	Slovenia	5	1	783	352	1	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d134	2019-05-14	SI	Slovenia	1	1	422	84	0	0
Guardian Weekly		64525551258	Facebook	d134	2019-05-14	SI	Slovenia	4	1	149	29	0	0
Igor Šoltes	DeSUS - Demokratična stranka upokojencev Slovenije	1391043027849612	Facebook	d134	2019-05-14	SI	Slovenia	1	1	142	0	14	0
VerlagDashofer		100333292570	Facebook	d134	2019-05-14	SI	Slovenia	2	1	142	23	4	0
Talking Europe		316028505828375	Facebook	d134	2019-05-14	SI	Slovenia	2	1	128	53	0	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	d134	2019-05-14	SI	Slovenia	2	1	117	36	0	0
Bologna Business School		32776988074	Facebook	d134	2019-05-14	SI	Slovenia	3	1	63	13	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	d134	2019-05-14	SI	Slovenia	1	1	43	21	0	0
Valter Flego	Valter Flego	441675022557503	Facebook	d134	2019-05-14	SI	Slovenia	5	1	33	8	0	0
Climate-KIC		403370709744295	Facebook	d134	2019-05-14	SI	Slovenia	1	1	33	16	0	0
pametno.org	pametno.org	144815235686385	Facebook	d134	2019-05-14	SI	Slovenia	10	1	21	9	0	0
Tuunes		992176580926495	Facebook	d134	2019-05-14	SI	Slovenia	3	1	20	8	0	0
Chug Bottles		1781974005205686	Facebook	d134	2019-05-14	SI	Slovenia	1	1	18	9	0	0
Européens Sans Frontières		668031516635463	Facebook	d134	2019-05-14	SI	Slovenia	7	1	14	6	0	0
FT Content Solutions		1220981994590364	Facebook	d134	2019-05-14	SI	Slovenia	2	1	12	2	0	0
SPÖ	SPÖ	77393060080	Facebook	d134	2019-05-14	SI	Slovenia	12	1	10	1	0	0
BIOM	BIOM	138743669505642	Facebook	d134	2019-05-14	SI	Slovenia	4	1	10	2	0	0
Academic Stories		1462157503898233	Facebook	d134	2019-05-14	SI	Slovenia	2	1	9	1	0	0
ETUC		129041250601685	Facebook	d134	2019-05-14	SI	Slovenia	1	1	6	3	0	0
RSM MBA		110428762358678	Facebook	d134	2019-05-14	SI	Slovenia	3	1	6	3	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	d134	2019-05-14	SI	Slovenia	5	1	4	1	0	0
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	d134	2019-05-14	SI	Slovenia	1	1	3	0	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	d134	2019-05-14	SI	Slovenia	1	1	3	0	0	0
Simone Polesello per il Fvg	Simone Polesello	155754657821240	Facebook	d134	2019-05-14	SI	Slovenia	1	1	2	0	0	0
TransformingTransport		1635700990066863	Facebook	d134	2019-05-14	SI	Slovenia	1	1	2	0	0	0
YOGA BURN		146316959083110	Facebook	d134	2019-05-14	SI	Slovenia	3	1	2	0	0	0
S&P Global		112495188784373	Facebook	d134	2019-05-14	SI	Slovenia	5	1	1	0	0	0
Zoran Bahtijarević		2195720960680577	Facebook	d134	2019-05-14	SI	Slovenia	1	1	1	0	0	0
Exponea		437489159794764	Facebook	d134	2019-05-14	SI	Slovenia	2	1	1	0	0	0
EURACTIV		15299247059	Facebook	d134	2019-05-14	SI	Slovenia	1	1	1	0	0	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	d134	2019-05-14	SI	Slovenia	1	1	0	0	0	0
Maja Očko Šunjić		1118265328324046	Facebook	d134	2019-05-14	SI	Slovenia	1	1	0	0	0	0
Medjimurje.info	Taradi Gorkic	948966671820077	Facebook	d134	2019-05-14	SI	Slovenia	1	1	0	0	0	0
Greenpeace Magyarország		35634348348	Facebook	d134	2019-05-14	SI	Slovenia	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d134	2019-05-14	SI	Slovenia	3	1	0	0	0	0
