week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	PL	Poland	1045	159	5311958	1747191	15054	1890
w018	Week 18	2019-04-29	2019-05-05	PL	Poland	1515	283	25380641	9889223	58131	11632
w017	Week 17	2019-04-22	2019-04-28	PL	Poland	1258	289	8883127	3104318	30290	5289
w016	Week 16	2019-04-15	2019-04-21	PL	Poland	1160	362	8113055	2937149	25520	4396
w015	Week 15	2019-04-08	2019-04-14	PL	Poland	1328	520	13172397	4854801	33139	6027
w014	Week 14	2019-04-01	2019-04-07	PL	Poland	1037	432	8438794	3138889	22746	3897
w013	Week 13	2019-03-25	2019-03-31	PL	Poland	801	337	9485080	3642002	24778	4929
w012	Week 12	2019-03-18	2019-03-24	PL	Poland	764	332	7749410	2845107	19181	2976
w011	Week 11	2019-03-11	2019-03-17	PL	Poland	588	276	5361066	1759210	13421	1984
w010	Week 10	2019-03-04	2019-03-10	PL	Poland	487	225	5387690	2102469	11968	1806
w009	Week 9	2019-02-25	2019-03-03	PL	Poland	218	122	769314	255921	2944	366
w008	Week 8	2019-02-18	2019-02-24	PL	Poland	143	69	915837	315239	2257	429
w007	Week 7	2019-02-11	2019-02-17	PL	Poland	129	61	1186319	444759	2738	723
w006	Week 6	2019-02-04	2019-02-10	PL	Poland	99	54	1554564	654609	4391	1267
w005	Week 5	2019-01-28	2019-02-03	PL	Poland	103	43	303522	92911	751	106
w004	Week 4	2019-01-21	2019-01-27	PL	Poland	84	40	255380	84619	515	40
w003	Week 3	2019-01-14	2019-01-20	PL	Poland	75	33	459505	194337	1934	397
w002	Week 2	2019-01-07	2019-01-13	PL	Poland	63	32	209891	67943	542	105
w001	Week 1	2019-01-01	2019-01-06	PL	Poland	52	25	173049	56826	385	89
