advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ADAR		175390195814995	Facebook	w006	Week 6	PL	Poland	1	1	716022	358011	1665	832
Kospel S.A.		105979422814402	Facebook	w006	Week 6	PL	Poland	1	1	233142	93257	542	108
Forum Dialogu - perspektywy ze środka Europy		1973524929591577	Facebook	w006	Week 6	PL	Poland	3	1	109908	24980	296	0
European Youth Event		919232861444360	Facebook	w006	Week 6	PL	Poland	1	1	97408	48704	486	97
e.on		511324618972373	Facebook	w006	Week 6	PL	Poland	1	1	73797	29519	73	14
Gazeta Wyborcza		63563473556	Facebook	w006	Week 6	PL	Poland	2	1	59989	14995	139	23
Kialo		729627343834501	Facebook	w006	Week 6	PL	Poland	4	1	57267	28633	681	136
No Fluff Jobs		1491797697754823	Facebook	w006	Week 6	PL	Poland	1	1	49968	9993	116	23
TAK dla kary śmierci w Polsce		2092422647455732	Facebook	w006	Week 6	PL	Poland	4	1	29547	6659	33	0
toowee.pl		185831628158565	Facebook	w006	Week 6	PL	Poland	1	1	19968	9984	23	4
Bolesław Piecha - poseł do Parlamentu Europejskiego		704363502985858	Facebook	w006	Week 6	PL	Poland	2	1	16769	4192	38	6
Amnesty International Polska		57544755889	Facebook	w006	Week 6	PL	Poland	8	1	14637	5920	20	1
Joanna Skrzydlewska		274904002573727	Facebook	w006	Week 6	PL	Poland	1	1	14285	2857	33	6
Nomada Stowarzyszenie		114318528622863	Facebook	w006	Week 6	PL	Poland	2	1	13766	6057	2	0
Kosma Złotowski		1477251852486946	Facebook	w006	Week 6	PL	Poland	2	1	6665	1333	30	0
Caussade Nasiona Polska		241692119573718	Facebook	w006	Week 6	PL	Poland	3	1	5872	1163	14	2
Klub Vid Bil / Pizzeria		822347407799231	Facebook	w006	Week 6	PL	Poland	1	1	4999	1000	23	0
Darmoweogrzewanie.com		513290955821925	Facebook	w006	Week 6	PL	Poland	1	1	4999	1000	23	0
Dr Knowledge		273840579942865	Facebook	w006	Week 6	PL	Poland	2	1	4999	1000	23	0
immuno-onkologia.pl		1635821673326454	Facebook	w006	Week 6	PL	Poland	1	1	4808	961	22	0
prawopracyporady.pl		1582510698638836	Facebook	w006	Week 6	PL	Poland	2	1	3635	727	16	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w006	Week 6	PL	Poland	1	1	3012	1506	15	7
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w006	Week 6	PL	Poland	1	1	2789	557	5	0
eToro		193863317737	Facebook	w006	Week 6	PL	Poland	7	1	1633	687	4	0
Miłosław Prawo i Sprawiedliwość		537161923392549	Facebook	w006	Week 6	PL	Poland	1	1	1363	272	6	0
