audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	EE	Estonia	339	49	1368801	401509	9107	1315
m25_34	male (25-34)	EE	Estonia	330	49	1211290	346602	7737	971
f18_24	female (18-24)	EE	Estonia	328	48	1049575	302993	6917	801
f35_44	female (35-44)	EE	Estonia	333	48	973397	278118	6750	1035
m18_24	male (18-24)	EE	Estonia	326	48	841115	234478	5666	613
f45_54	female (45-54)	EE	Estonia	309	47	699495	191387	5172	766
m35_44	male (35-44)	EE	Estonia	324	48	691808	194566	4655	606
f55_64	female (55-64)	EE	Estonia	279	46	507495	137114	3953	541
m45_54	male (45-54)	EE	Estonia	298	47	383254	103619	2950	351
f65_	female (65+)	EE	Estonia	272	42	298805	79281	2496	326
m55_64	male (55-64)	EE	Estonia	266	46	198699	52765	1601	184
m65_	male (65+)	EE	Estonia	259	42	111080	29098	965	104
f13_17	female (13-17)	EE	Estonia	47	9	29685	7344	140	7
m13_17	male (13-17)	EE	Estonia	47	9	19557	5568	147	6
u35_44	unknown (35-44)	EE	Estonia	278	43	15056	4377	102	14
u25_34	unknown (25-34)	EE	Estonia	273	46	8728	2578	60	8
u45_54	unknown (45-54)	EE	Estonia	232	43	5192	1417	36	4
u18_24	unknown (18-24)	EE	Estonia	220	37	2179	603	14	1
u55_64	unknown (55-64)	EE	Estonia	154	40	1341	358	10	1
u65_	unknown (65+)	EE	Estonia	146	37	1137	314	8	1
u13_17	unknown (13-17)	EE	Estonia	38	11	55	15	0	0
