advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	100k_200k	100k - 200k	SI	Slovenia	3	1	599995	299998	1496	299
European Greens	European Greens	141366725876424	Facebook	100k_200k	100k - 200k	SI	Slovenia	2	1	399998	200000	5998	1500
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	100k_200k	100k - 200k	SI	Slovenia	1	1	199999	100000	499	99
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100k_200k	100k - 200k	SI	Slovenia	2	1	120186	60093	299	60
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100k_200k	100k - 200k	SI	Slovenia	2	1	8244	4122	20	4
European Commission	European Commission	107898832590939	Facebook	100k_200k	100k - 200k	SI	Slovenia	3	1	5892	2946	14	2
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	100k_200k	100k - 200k	SI	Slovenia	1	1	3598	1799	8	1
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	100k_200k	100k - 200k	SI	Slovenia	1	1	2123	1061	5	1
Unija Kvarnera	Pametno	584966128586909	Facebook	100k_200k	100k - 200k	SI	Slovenia	1	1	132	66	0	0
Big News Buzz		125179374733697	Facebook	100k_200k	100k - 200k	SI	Slovenia	1	1	86	43	0	0
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	100k_200k	100k - 200k	SI	Slovenia	1	1	6	3	0	0
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	100k_200k	100k - 200k	SI	Slovenia	1	1	1	1	0	0
