age_code_filter	age_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
25_34	25-34	European Parliament		178362315106	Facebook	1292	1	60513396	27078755	339330	86458
25_34	25-34	Kialo		729627343834501	Facebook	814	1	32767381	12955425	212717	51991
25_34	25-34	Podemos	Unidas Podemos	269212336568846	Facebook	321	1	26993345	12110249	152505	39102
25_34	25-34	People's Vote UK	People's Vote	748608695327755	Facebook	3411	1	25930497	9194634	300318	55781
25_34	25-34	Ciudadanos	Ciudadanos	74078667754	Facebook	5453	1	19390563	5887967	193451	14360
25_34	25-34	Partido Popular	Partido Popular	72249031214	Facebook	1224	1	18117743	6625025	104473	15047
25_34	25-34	European Greens		141366725876424	Facebook	266	1	17305615	7627168	97262	24392
25_34	25-34	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	3382	1	13172467	4679778	147940	21799
25_34	25-34	CDU	CDU	78502295414	Facebook	3170	1	12577168	3002115	107531	2670
25_34	25-34	sp.a	sp.a	57253967150	Facebook	300	1	12361651	5171475	54897	12550
25_34	25-34	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	231	1	12145973	5419428	26288	6015
25_34	25-34	European Commission		107898832590939	Facebook	69	1	11912533	5525083	47835	12549
25_34	25-34	SPD	SPD	47930567748	Facebook	7703	1	11832836	3667569	224109	14723
25_34	25-34	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2343	1	11181569	4101107	106429	13058
25_34	25-34	Conservatives	The Conservative Party	8807334278	Facebook	1872	1	10278695	4012384	105139	15189
25_34	25-34	FDP	FDP	21289227249	Facebook	2276	1	9273011	2864903	71560	4088
25_34	25-34	Best For Britain	Best for Britain	1863944713844924	Facebook	837	1	8729599	3718892	97180	23197
25_34	25-34	The Labour Party	The Labour Party	25749647410	Facebook	587	1	8224606	3366519	61627	12950
25_34	25-34	România în primul rând	Future Innovation	770704223323599	Facebook	76	1	7614843	3233873	9135	2204
25_34	25-34	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	124	1	6972919	2916263	19649	5548
25_34	25-34	Greenpeace France		39435457457	Facebook	130	1	6903380	3155423	34186	7787
25_34	25-34	PSOE	PSOE	189318235003	Facebook	333	1	6791669	2703137	21453	3863
25_34	25-34	Vlaams Belang	Vlaams Belang	56605856504	Facebook	74	1	6598044	3041311	42771	10379
25_34	25-34	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	78	1	6558081	3031434	14986	4052
25_34	25-34	Rädda Barnen		72659261793	Facebook	523	1	5794687	1877472	49746	12586
25_34	25-34	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	120	1	5343485	2316603	45465	10757
25_34	25-34	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	64	1	5003056	2367234	9656	4301
25_34	25-34	Partito Democratico		77034286895	Facebook	165	1	4865516	2122397	13220	2592
25_34	25-34	SPÖ	SPÖ	77393060080	Facebook	579	1	4818875	1656479	33625	5192
25_34	25-34	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	189	1	4817965	1918198	13619	2780
25_34	25-34	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	490	1	4641064	1537234	37608	5915
25_34	25-34	Greenpeace Deutschland		22541752487	Facebook	470	1	4622921	1680416	26760	3812
25_34	25-34	Kyriakos Mitsotakis		34848567724	Facebook	106	1	4613362	1923958	10363	2023
25_34	25-34	Sosialidemokraatit SDP		108945982480217	Facebook	308	1	4517338	1734329	33243	7907
25_34	25-34	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	4484283	1857779	25869	5994
25_34	25-34	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	86	1	4325437	1800615	10414	1979
25_34	25-34	Greenpeace España	Greenpeace España	133044800622	Facebook	175	1	4274489	1538579	13013	1492
25_34	25-34	Harald Vilimsky		547597092025909	Facebook	176	1	4150703	1764878	36693	8399
25_34	25-34	Médecins du Monde France		265420476920	Facebook	1916	1	4146833	1349753	64715	5555
25_34	25-34	Patryk Jaki		199877710116314	Facebook	242	1	4138403	1636958	18607	4200
25_34	25-34	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	73	1	4127343	1744594	9115	1591
25_34	25-34	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	132	1	3982182	1752132	5300	1394
25_34	25-34	Un país moderno	Unidas Podemos	577723459314066	Facebook	49	1	3732235	1736388	14288	3276
25_34	25-34	Britain's Future	Britain's Future	1625300137516491	Facebook	856	1	3641190	1443917	56503	4222
25_34	25-34	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	62	1	3393262	1475023	11444	3058
25_34	25-34	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	31	1	3388491	1582484	8906	2354
25_34	25-34	Plan International Sverige		382243262003	Facebook	350	1	3272491	1140838	25474	6275
25_34	25-34	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	78	1	3267828	1578992	12948	2783
25_34	25-34	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	391	1	3125842	1033158	22849	5899
25_34	25-34	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	84	1	3057204	1348374	8788	1886
25_34	25-34	Claudia Gamon	NEOS	447992848717452	Facebook	303	1	3008912	1060120	17995	3321
