spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	LV	Latvia	1842	560	11673009	3196201	48874	13
50_100	50 - 100	LV	Latvia	2045	542	148915	48646	690	87
100_1k	100 - 1k	LV	Latvia	802	227	8635832	3868403	35948	8007
1k_5k	1k - 5k	LV	Latvia	84	29	1252256	515097	11806	2394
5k_10k	5k - 10k	LV	Latvia	6	5	5374	2687	177	40
10k_50k	10k - 50k	LV	Latvia	1	1	5112	2556	227	45
