advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d137	2019-05-17	UK	United Kingdom	36	1	1374964	446000	19630	3355
Conservatives	The Conservative Party	8807334278	Facebook	d137	2019-05-17	UK	United Kingdom	731	1	330895	68571	12492	132
The Labour Party	The Labour Party	25749647410	Facebook	d137	2019-05-17	UK	United Kingdom	4	1	279999	139999	2544	509
People's Vote UK	People's Vote	748608695327755	Facebook	d137	2019-05-17	UK	United Kingdom	9	1	93663	30666	806	115
38 Degrees	38 Degrees	200006375787	Facebook	d137	2019-05-17	UK	United Kingdom	7	1	77497	19499	334	0
GMB Union	GMB Union	103295786760891	Facebook	d137	2019-05-17	UK	United Kingdom	5	1	63498	20200	137	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	d137	2019-05-17	UK	United Kingdom	6	1	51665	10333	615	115
The Brexit Party	The Brexit Party	230416667843105	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	49999	10000	1156	578
Scientists for EU	Scientists for EU	642444842524195	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	49999	25000	288	57
Plaid Cymru	Plaid Cymru	26416930992	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	33333	16666	96	19
Renew	Renew  Party	1923371311278106	Facebook	d137	2019-05-17	UK	United Kingdom	4	1	29999	7500	114	0
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	d137	2019-05-17	UK	United Kingdom	3	1	28570	9999	330	115
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	24999	5000	288	57
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	d137	2019-05-17	UK	United Kingdom	11	1	23522	7261	182	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	d137	2019-05-17	UK	United Kingdom	2	1	19999	4000	230	46
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	19999	10000	115	23
Global Justice Now	Global Justice Now	6707857033	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	16666	3333	38	0
Hackney Lib Dems	Hackney Liberal Democrats	138435322972255	Facebook	d137	2019-05-17	UK	United Kingdom	3	1	14385	2857	44	0
School Cuts	National Education Union	871798409656672	Facebook	d137	2019-05-17	UK	United Kingdom	7	1	13748	2750	186	0
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	9999	5000	114	0
East Midlands Green Party	East Midlands Green Party	135118813311824	Facebook	d137	2019-05-17	UK	United Kingdom	2	1	6666	1333	49	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	d137	2019-05-17	UK	United Kingdom	3	1	4999	1750	85	0
Animal Welfare Party	Animal Welfare Party	106824832045	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	4999	2500	57	0
The Radical Tea Towel Company	Radical Tea Towel Company Ltd	242351902481164	Facebook	d137	2019-05-17	UK	United Kingdom	1	1	4999	1000	114	0
Paul Bristow	The Conservative Party	293864561226540	Facebook	d137	2019-05-17	UK	United Kingdom	6	1	3498	500	171	0
