day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	UK	United Kingdom	1123	187	2744470	759873	51678	2233
d145	2019-05-25	UK	United Kingdom	1107	201	3203246	895132	45284	2741
d144	2019-05-24	UK	United Kingdom	1380	237	6014435	1751510	78152	4950
d143	2019-05-23	UK	United Kingdom	6650	285	50773575	17669546	801791	96929
d142	2019-05-22	UK	United Kingdom	3646	276	43046067	16645142	514941	98295
d141	2019-05-21	UK	United Kingdom	3203	224	21356326	7661971	292629	44293
d140	2019-05-20	UK	United Kingdom	2333	178	14758120	5503503	189096	27917
d139	2019-05-19	UK	United Kingdom	1265	126	7098033	2778931	74134	11633
d138	2019-05-18	UK	United Kingdom	1232	106	8551475	3122343	87629	12924
d137	2019-05-17	UK	United Kingdom	888	58	2659520	857133	41221	5127
