advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	50k_100k	50k - 100k	CZ	Czechia	4	1	399996	200000	777	155
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	50k_100k	50k - 100k	CZ	Czechia	4	1	399995	199999	777	155
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299997	150000	5829	1165
European Parliament	European Parliament	178362315106	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299996	149999	1496	299
Andrej Babiš	ANO	214827221987263	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299996	149999	4274	971
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299996	150000	971	427
ČSSD	ČSSD	111041662264882	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299996	149999	5829	1165
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299996	149999	971	427
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	777	388
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	777	388
TOP 09	TOP 09	90002267161	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	388	77
Evropa společně	Evropa společně	535611970260854	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	388	77
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	3886	777
Pavel Poc	Poc Pavel	202974613060409	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199997	99999	388	77
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199997	99999	388	77
Dita Charanzová	ANO	219333261570307	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	99999	50000	1943	388
Kryštof Čižinský	TOP 09	589772668175086	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	99999	50000	194	38
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	99999	50000	388	194
Info.cz	Info.cz	1269502056393120	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	99998	49999	388	194
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	99998	49999	194	38
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	99998	49999	388	194
Evžen Tošenovský	Kasik Martin	233045260129148	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	99981	49991	194	38
Česká společnost ornitologická	Česká společnost ornitologická	479746075051	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	99912	49956	1941	388
European Commission	European Commission	107898832590939	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	5709	2854	5	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	50k_100k	50k - 100k	CZ	Czechia	1	1	2702	1351	2	0
