advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd5	Last 5 days	IT	Italy	390	1	11292392	4649514	53476	9590
Partito Democratico	Partito Democratico	77034286895	Facebook	rd5	Last 5 days	IT	Italy	168	1	9669309	3865191	28446	4815
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd5	Last 5 days	IT	Italy	12	1	4997210	2229166	15614	4274
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rd5	Last 5 days	IT	Italy	27	1	3229618	1446315	8519	2439
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rd5	Last 5 days	IT	Italy	58	1	2960687	1217599	7533	1433
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rd5	Last 5 days	IT	Italy	29	1	2577852	1047482	11547	1955
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rd5	Last 5 days	IT	Italy	51	1	2361016	913218	5215	908
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd5	Last 5 days	IT	Italy	39	1	1696222	647599	4325	659
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rd5	Last 5 days	IT	Italy	29	1	1640823	762772	6348	1224
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	rd5	Last 5 days	IT	Italy	2	1	1499997	700000	5998	1500
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	rd5	Last 5 days	IT	Italy	32	1	1479849	675331	3044	247
European Parliament		178362315106	Facebook	rd5	Last 5 days	IT	Italy	19	1	1378294	640374	5235	1124
European Greens		141366725876424	Facebook	rd5	Last 5 days	IT	Italy	11	1	1314983	599630	5490	1253
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	rd5	Last 5 days	IT	Italy	17	1	1040483	376000	2558	412
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	rd5	Last 5 days	IT	Italy	18	1	975665	356535	2537	200
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	rd5	Last 5 days	IT	Italy	49	1	934489	226314	7460	1141
Save the Children Italia		46590675335	Facebook	rd5	Last 5 days	IT	Italy	5	1	870828	364166	2054	691
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	rd5	Last 5 days	IT	Italy	16	1	722134	256498	2465	599
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	rd5	Last 5 days	IT	Italy	5	1	709989	274997	2594	799
Deputati PD	Deputati PD	104652392900508	Facebook	rd5	Last 5 days	IT	Italy	16	1	694317	141666	1550	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	rd5	Last 5 days	IT	Italy	20	1	692438	173590	2467	208
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	rd5	Last 5 days	IT	Italy	24	1	627583	239867	3090	329
Più Europa		126662574668084	Facebook	rd5	Last 5 days	IT	Italy	2	1	590907	245454	1225	545
Videodrome		1773694896182795	Facebook	rd5	Last 5 days	IT	Italy	20	1	545979	135999	1980	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	rd5	Last 5 days	IT	Italy	14	1	516986	106000	2986	400
Carte D'Or	Unilever	554943434517746	Facebook	rd5	Last 5 days	IT	Italy	1	1	499999	200000	499	100
UDU - Unione degli Universitari		174369149287564	Facebook	rd5	Last 5 days	IT	Italy	1	1	499998	200000	98	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	rd5	Last 5 days	IT	Italy	12	1	454988	100000	1138	0
Nicola Magi	Nicola Magi	329290881102446	Facebook	rd5	Last 5 days	IT	Italy	6	1	452376	200476	934	133
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	rd5	Last 5 days	IT	Italy	19	1	450126	102661	2270	199
Federica Sabbati	Federica Sabbati	834884563535291	Facebook	rd5	Last 5 days	IT	Italy	3	1	449996	209999	1097	200
Brando Benifei	Brando Benifei	291380024325396	Facebook	rd5	Last 5 days	IT	Italy	24	1	449409	129486	2427	100
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	rd5	Last 5 days	IT	Italy	119	1	444740	92904	9489	0
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	rd5	Last 5 days	IT	Italy	12	1	443175	177153	1739	273
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	rd5	Last 5 days	IT	Italy	22	1	429535	88177	2094	75
Marco Zanni - Candidato Lega Circoscrizione NordOvest al Parlamento Europe	Marco Zanni	1441172666130044	Facebook	rd5	Last 5 days	IT	Italy	7	1	427637	177841	2298	420
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rd5	Last 5 days	IT	Italy	6	1	425642	181572	941	162
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	rd5	Last 5 days	IT	Italy	11	1	413322	83666	1022	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	rd5	Last 5 days	IT	Italy	56	1	408889	87770	4469	0
Antonio Limardi verdi europee		2282558408472006	Facebook	rd5	Last 5 days	IT	Italy	1	1	399999	160000	799	400
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	rd5	Last 5 days	IT	Italy	18	1	382982	123999	2182	99
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	rd5	Last 5 days	IT	Italy	21	1	376477	140714	2252	319
Federica Picchi	Federica Picchi	362494797700891	Facebook	rd5	Last 5 days	IT	Italy	28	1	369181	93698	2423	0
Giancarlo Cerrelli	Giancarlo Cerrelli 	721617177928574	Facebook	rd5	Last 5 days	IT	Italy	18	1	353700	94542	1510	45
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	rd5	Last 5 days	IT	Italy	25	1	344154	73591	2403	203
Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	rd5	Last 5 days	IT	Italy	27	1	336818	109801	1854	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	rd5	Last 5 days	IT	Italy	11	1	331989	68999	2539	379
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	rd5	Last 5 days	IT	Italy	12	1	331858	96860	1753	246
Riparte il futuro		476098022442147	Facebook	rd5	Last 5 days	IT	Italy	41	1	327632	113231	1088	119
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	rd5	Last 5 days	IT	Italy	9	1	322353	66347	776	0
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	rd5	Last 5 days	IT	Italy	6	1	321709	127142	916	100
Ubaldo Bocci	Ubaldo Bocci	549986188855910	Facebook	rd5	Last 5 days	IT	Italy	26	1	319974	81000	2574	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	rd5	Last 5 days	IT	Italy	7	1	310902	122454	820	45
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	rd5	Last 5 days	IT	Italy	5	1	299951	89978	1294	199
Luisa Regimenti	Luisa Regimenti	201996906606311	Facebook	rd5	Last 5 days	IT	Italy	9	1	296058	103747	2003	357
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	rd5	Last 5 days	IT	Italy	7	1	281660	89333	3960	733
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	rd5	Last 5 days	IT	Italy	8	1	279953	125049	1171	199
Alberto Cirio	RedAbissi	1391061901114543	Facebook	rd5	Last 5 days	IT	Italy	17	1	264983	77000	2083	119
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	rd5	Last 5 days	IT	Italy	13	1	264769	81924	1372	173
