advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	rd5	Last 5 days	RO	Romania	45	1	6494485	2825267	10333	2184
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rd5	Last 5 days	RO	Romania	15	1	5849985	2713094	14309	5580
European Commission	European Commission	107898832590939	Facebook	rd5	Last 5 days	RO	Romania	28	1	4508446	2110726	11552	2999
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rd5	Last 5 days	RO	Romania	38	1	3654902	1635215	9297	2215
European Parliament	European Parliament	178362315106	Facebook	rd5	Last 5 days	RO	Romania	12	1	3579083	1581336	10167	2295
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	rd5	Last 5 days	RO	Romania	9	1	2584321	1176664	3556	833
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd5	Last 5 days	RO	Romania	7	1	2099992	1049999	6511	1365
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	rd5	Last 5 days	RO	Romania	7	1	2019992	929999	1364	336
Norica Nicolai	Increase Digital	121265151226126	Facebook	rd5	Last 5 days	RO	Romania	29	1	1955973	619999	3356	609
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	rd5	Last 5 days	RO	Romania	26	1	1946884	866237	2626	809
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	rd5	Last 5 days	RO	Romania	5	1	1699997	700000	734	336
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	rd5	Last 5 days	RO	Romania	16	1	1555191	686904	2023	579
RMDSZ	RMDSZ	102601499822802	Facebook	rd5	Last 5 days	RO	Romania	53	1	1473372	431832	3343	645
PNL Oradea	PNL Oradea	304085190083197	Facebook	rd5	Last 5 days	RO	Romania	41	1	1430906	541062	3392	1058
Csíkország	Csíkország	2229168487164126	Facebook	rd5	Last 5 days	RO	Romania	52	1	1332959	314351	2725	440
Claudiu Manda	Partidul Social Democrat	199635566715473	Facebook	rd5	Last 5 days	RO	Romania	4	1	1249512	509806	2330	525
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	rd5	Last 5 days	RO	Romania	21	1	1240187	561000	5834	1714
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	rd5	Last 5 days	RO	Romania	21	1	1198233	453235	1799	477
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	rd5	Last 5 days	RO	Romania	17	1	1131557	445538	4101	1232
Declic	Declic	686190454826244	Facebook	rd5	Last 5 days	RO	Romania	3	1	1024996	424999	1286	304
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	rd5	Last 5 days	RO	Romania	8	1	982993	400999	4809	2048
Ionel Dancă	ETIS Design	227578001357165	Facebook	rd5	Last 5 days	RO	Romania	6	1	950992	409999	755	273
PLUS	PLUS	1903580739951981	Facebook	rd5	Last 5 days	RO	Romania	4	1	924998	425000	1417	315
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	rd5	Last 5 days	RO	Romania	40	1	906428	251236	1901	272
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	rd5	Last 5 days	RO	Romania	37	1	906051	213548	2003	327
