advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	w012	Week 12	FI	Finland	40	1	2226216	993116	12331	3185
European Parliament		178362315106	Facebook	w012	Week 12	FI	Finland	26	1	785823	308536	10702	2313
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	w012	Week 12	FI	Finland	4	1	125740	50000	1323	250
Kulta Katriina		1680771958806411	Facebook	w012	Week 12	FI	Finland	1	1	92307	46153	230	46
Plan International Suomi		271311152007	Facebook	w012	Week 12	FI	Finland	5	1	81761	17588	320	0
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	w012	Week 12	FI	Finland	24	1	72458	22975	776	22
K-Supermarket		380462231997295	Facebook	w012	Week 12	FI	Finland	6	1	67044	29363	1276	293
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	w012	Week 12	FI	Finland	4	1	66058	13211	659	132
Vihreämpi planeetta		292971488047613	Facebook	w012	Week 12	FI	Finland	3	1	60997	15000	194	92
Tiedekulma		433087293448371	Facebook	w012	Week 12	FI	Finland	2	1	55554	11111	554	111
Rasmus ry		725866417439712	Facebook	w012	Week 12	FI	Finland	1	1	49999	10000	99	0
Olli Immonen		334608399882600	Facebook	w012	Week 12	FI	Finland	1	1	49999	9999	498	100
Neutra		464041104108489	Facebook	w012	Week 12	FI	Finland	1	1	49998	9999	98	0
Heidi Hautala		116940668479201	Facebook	w012	Week 12	FI	Finland	2	1	26999	5400	289	50
Vihreät - De Gröna		33722070600	Facebook	w012	Week 12	FI	Finland	5	1	25074	10965	122	19
Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	w012	Week 12	FI	Finland	1	1	24999	5000	249	49
Juha Huhtala		770881059690053	Facebook	w012	Week 12	FI	Finland	5	1	19328	3666	411	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	w012	Week 12	FI	Finland	3	1	18779	4268	119	17
Kaisa Penny		259256970891807	Facebook	w012	Week 12	FI	Finland	8	1	17524	3313	423	0
Eduskuntavaaliehdokas Anu Järveläinen		615662268869577	Facebook	w012	Week 12	FI	Finland	1	1	17499	3500	174	35
Vasemmistoliitto		60390955171	Facebook	w012	Week 12	FI	Finland	39	1	17366	2128	782	19
Iiris Suomela		394173204662584	Facebook	w012	Week 12	FI	Finland	3	1	15997	5999	297	0
Tiina Haapala kansanedustajaehdokas		388230268408380	Facebook	w012	Week 12	FI	Finland	2	1	15535	3107	310	145
Pilvi Torsti		148604678501169	Facebook	w012	Week 12	FI	Finland	2	1	14279	2800	55	0
Husu Hussein		646912728706959	Facebook	w012	Week 12	FI	Finland	4	1	14052	2696	234	18
