week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-16	HR	Croatia	458	112	7709797	2638766	26824	1643
w019	Week 19	2019-05-06	2019-05-12	HR	Croatia	563	132	13594725	4750730	33686	2950
w018	Week 18	2019-04-29	2019-05-05	HR	Croatia	516	135	9756947	3832280	30621	4145
w017	Week 17	2019-04-22	2019-04-28	HR	Croatia	421	128	5322773	2145366	20437	3113
w016	Week 16	2019-04-15	2019-04-21	HR	Croatia	401	154	1191207	390783	4893	260
w015	Week 15	2019-04-08	2019-04-14	HR	Croatia	579	231	2733374	1056475	8646	899
w014	Week 14	2019-04-01	2019-04-07	HR	Croatia	482	232	2759726	1068067	7407	1135
w013	Week 13	2019-03-25	2019-03-31	HR	Croatia	359	186	991524	383461	3437	301
w012	Week 12	2019-03-18	2019-03-24	HR	Croatia	329	170	1870304	671489	6329	405
w011	Week 11	2019-03-11	2019-03-17	HR	Croatia	201	97	1046137	398560	4184	657
w010	Week 10	2019-03-04	2019-03-10	HR	Croatia	253	90	1029107	418946	3700	278
w009	Week 9	2019-02-25	2019-03-03	HR	Croatia	134	61	360020	89123	2562	269
w008	Week 8	2019-02-18	2019-02-24	HR	Croatia	107	54	215137	80479	1073	118
w007	Week 7	2019-02-11	2019-02-17	HR	Croatia	84	45	267306	78123	1640	74
w006	Week 6	2019-02-04	2019-02-10	HR	Croatia	69	35	152243	63903	1213	95
w005	Week 5	2019-01-28	2019-02-03	HR	Croatia	71	25	71513	16946	308	6
w004	Week 4	2019-01-21	2019-01-27	HR	Croatia	60	23	14098	4718	114	4
w003	Week 3	2019-01-14	2019-01-20	HR	Croatia	66	25	102405	40962	509	62
w002	Week 2	2019-01-07	2019-01-13	HR	Croatia	46	20	13643	4326	86	1
w001	Week 1	2019-01-01	2019-01-06	HR	Croatia	38	15	17171	6063	100	8
