week_code_filter	week_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	European Parliament		178362315106	Facebook	83	1	22289759	10372575	136737	35066
w019	Week 19	CDU	CDU	78502295414	Facebook	3170	1	19323915	4637500	173515	4150
w019	Week 19	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	103	1	16396549	7216378	36745	7645
w019	Week 19	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	361	1	15427100	6230392	71346	13326
w019	Week 19	România în primul rând	Future Innovation	770704223323599	Facebook	54	1	15345831	6997762	17136	3946
w019	Week 19	FDP	FDP	21289227249	Facebook	1348	1	14730364	4418436	152394	6991
w019	Week 19	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	103	1	13563009	5660739	41340	10054
w019	Week 19	European Greens	European Greens	141366725876424	Facebook	41	1	10360958	4651999	72659	17700
w019	Week 19	sp.a	sp.a	57253967150	Facebook	207	1	10085943	3360708	46150	7225
w019	Week 19	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	36	1	9242011	3995897	18936	4784
w019	Week 19	Partito Democratico		77034286895	Facebook	79	1	8696682	3797492	29148	5657
w019	Week 19	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	768	1	8680069	3006288	118671	14475
w019	Week 19	SPÖ	SPÖ	77393060080	Facebook	569	1	8245502	2693741	69540	9278
w019	Week 19	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	51	1	8171949	3389000	11849	1700
w019	Week 19	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	24	1	8012323	3668986	15073	6177
w019	Week 19	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	59	1	7887746	3381986	16668	4330
w019	Week 19	SPD	SPD	47930567748	Facebook	2444	1	7555700	1383571	256279	3835
w019	Week 19	Fidesz	Fidesz	9844779306	Facebook	43	1	7249957	3480000	25690	12690
w019	Week 19	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	335	1	7173133	2307746	51495	8179
w019	Week 19	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	7019928	2695000	28728	7600
w019	Week 19	Open Vld	Open Vld	53668151866	Facebook	273	1	6240090	2210299	47581	7362
w019	Week 19	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	96	1	5984495	2819508	28046	5095
w019	Week 19	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	15	1	5921784	2681730	21849	5521
w019	Week 19	Vlaams Belang	Vlaams Belang	56605856504	Facebook	16	1	5742458	2606236	36447	7992
w019	Week 19	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	113	1	5377562	1880999	10301	3077
