region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
carinthia_statistical_region	Carinthia Statistical Region	SI	Slovenia	1625	314	52723	17022	523	14
central_sava_statistical_region	Central Sava Statistical Region	SI	Slovenia	1504	278	8452	2855	63	4
central_slovenia_statistical_region	Central Slovenia Statistical Region	SI	Slovenia	2486	546	2362668	830642	16242	1309
coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	1937	409	142083	42037	973	29
drava_statistical_region	Drava Statistical Region	SI	Slovenia	2100	456	737756	243860	4147	331
goriska_statistical_region	Goriška Statistical Region	SI	Slovenia	1857	383	124438	36718	1675	25
littoral_inner_carniola_statistical_region	Littoral–Inner Carniola Statistical Region	SI	Slovenia	1504	283	32598	10187	398	4
lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	1611	308	45806	12931	456	11
mura_statistical_region	Mura Statistical Region	SI	Slovenia	1773	355	73519	25453	674	31
savinja_statistical_region	Savinja Statistical Region	SI	Slovenia	1935	404	375660	116870	2359	153
southeast_slovenia_statistical_region	Southeast Slovenia Statistical Region	SI	Slovenia	1776	364	152557	42499	729	42
upper_carniola_statistical_region	Upper Carniola Statistical Region	SI	Slovenia	1929	405	134536	45787	736	70
