day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d123	2019-05-03	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	24	1	263634	72642	870	14
d123	2019-05-03	CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	11	1	65697	13700	227	0
d123	2019-05-03	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	3	1	49999	17500	74	0
d123	2019-05-03	CY	Cyprus	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	3	1	45816	9163	90	0
d123	2019-05-03	CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	4	1	23507	10125	109	9
d123	2019-05-03	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	2	1	21661	5831	82	0
d123	2019-05-03	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	1	1	14276	7138	71	14
d123	2019-05-03	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	7	1	14075	2903	33	0
d123	2019-05-03	CY	Cyprus	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	6	1	13126	3397	46	0
d123	2019-05-03	CY	Cyprus	Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	1	1	12499	2500	24	0
d123	2019-05-03	CY	Cyprus	Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	3	1	12497	5499	148	0
d123	2019-05-03	CY	Cyprus	VOIS Cyprus		571975636495930	Facebook	2	1	7309	1428	30	0
d123	2019-05-03	CY	Cyprus	Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	1	1	6249	1250	12	0
d123	2019-05-03	CY	Cyprus	Ιακώβου Βάκης		332523037613071	Facebook	1	1	4999	1000	9	0
d123	2019-05-03	CY	Cyprus	MasterClass		687589164666184	Facebook	1	1	2977	1489	13	2
d123	2019-05-03	CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	4	1	2839	1199	4	1
d123	2019-05-03	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	1	1	2499	499	49	0
d123	2019-05-03	CY	Cyprus	Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	1	1	1666	333	33	0
d123	2019-05-03	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	1	1	1470	294	2	0
d123	2019-05-03	CY	Cyprus	ETUC		129041250601685	Facebook	1	1	326	163	0	0
d123	2019-05-03	CY	Cyprus	Tuunes		992176580926495	Facebook	6	1	192	44	0	0
d123	2019-05-03	CY	Cyprus	Guardian Weekly		64525551258	Facebook	3	1	156	31	0	0
d123	2019-05-03	CY	Cyprus	I Love Crowdfunding Projects		112683756154005	Facebook	5	1	47	15	0	0
d123	2019-05-03	CY	Cyprus	Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	1	1	47	0	4	0
d123	2019-05-03	CY	Cyprus	Arte		656089814494677	Facebook	3	1	28	5	0	0
