age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	NL	Netherlands	1029	295	4339621	1958891	11349	1997
18_24	18-24	NL	Netherlands	6437	1451	35838756	14548725	272191	55593
25_34	25-34	NL	Netherlands	7331	1627	27736525	10903772	219534	41296
35_44	35-44	NL	Netherlands	7152	1598	19216719	7534472	161132	30385
45_54	45-54	NL	Netherlands	6654	1529	20048931	7815054	177791	34132
55_64	55-64	NL	Netherlands	5758	1413	15741085	5909594	150824	28846
65_	65+	NL	Netherlands	5153	1254	12705782	4746592	116254	22250
