advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Europees Parlement Nederland		270788920480	Facebook	18_24	18-24	NL	Netherlands	54	1	4947212	2116603	43919	11183
European Parliament		178362315106	Facebook	18_24	18-24	NL	Netherlands	67	1	4680850	2142640	32480	9941
Ben & Jerry's		147006749798	Facebook	18_24	18-24	NL	Netherlands	4	1	1799997	850000	11496	2600
D66	D66	52985377549	Facebook	18_24	18-24	NL	Netherlands	42	1	1762122	729582	10531	2287
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	18_24	18-24	NL	Netherlands	12	1	1640764	773338	8082	1680
European Greens		141366725876424	Facebook	18_24	18-24	NL	Netherlands	57	1	1229265	522066	12776	2738
GroenLinks	GroenLinks	175740570505	Facebook	18_24	18-24	NL	Netherlands	75	1	1177431	421318	8438	1976
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	18_24	18-24	NL	Netherlands	48	1	897223	336014	6862	1216
SP	SP	128393027527	Facebook	18_24	18-24	NL	Netherlands	179	1	893029	347974	9071	1810
Facebook	Facebook	726281677519881	Facebook	18_24	18-24	NL	Netherlands	5	1	865865	432933	5411	1721
Lilian Marijnissen	SP	844559615710915	Facebook	18_24	18-24	NL	Netherlands	59	1	850360	380944	3746	837
Prove Them Wrong	Prove Them Wrong	435711596958375	Facebook	18_24	18-24	NL	Netherlands	24	1	778084	270255	2285	191
Van Hall Larenstein		234952503230870	Facebook	18_24	18-24	NL	Netherlands	2	1	702192	351097	3509	702
Kialo		729627343834501	Facebook	18_24	18-24	NL	Netherlands	302	1	665066	267565	5123	1134
Henk Jan Ormel	CDA	823537391322678	Facebook	18_24	18-24	NL	Netherlands	29	1	632330	225069	3215	591
VVD		121264564551002	Facebook	18_24	18-24	NL	Netherlands	42	1	522559	213706	2051	238
Ziggo Movies & Series		387504111602845	Facebook	18_24	18-24	NL	Netherlands	3	1	481123	240562	2404	582
Blendle		181375052003138	Facebook	18_24	18-24	NL	Netherlands	80	1	440281	152526	4696	982
The Bamboo Brush Society		1152885191422950	Facebook	18_24	18-24	NL	Netherlands	48	1	414884	135672	4560	594
CDA Gelderland		133724653386228	Facebook	18_24	18-24	NL	Netherlands	10	1	404998	166556	1187	318
Bas Eickhout	GroenLinks	208578955894331	Facebook	18_24	18-24	NL	Netherlands	49	1	397879	132606	4368	1004
Shell		444504516075907	Facebook	18_24	18-24	NL	Netherlands	1	1	392052	196026	1959	392
asr		512252945544565	Facebook	18_24	18-24	NL	Netherlands	9	1	354003	141213	1941	313
Oxfam Novib		115289021825188	Facebook	18_24	18-24	NL	Netherlands	33	1	289283	113257	3628	1038
Milieu Centraal		177508708941577	Facebook	18_24	18-24	NL	Netherlands	13	1	259722	109275	806	263
