advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	w019	Week 19	59	1	7586377	3301340	15665	4223
Fidesz	Fidesz	9844779306	Facebook	w019	Week 19	43	1	7299958	3505000	25690	12690
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	w019	Week 19	335	1	6615611	2134512	47567	8038
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	w019	Week 19	15	1	5974991	2745833	22074	5466
Parlement européen en France	Parlement européen en France	279757933824	Facebook	w019	Week 19	72	1	5887942	2304000	23622	6240
Open Vld	Open Vld	53668151866	Facebook	w019	Week 19	274	1	5811461	2074283	44342	7027
Vlaams Belang	Vlaams Belang	56605856504	Facebook	w019	Week 19	16	1	5735402	2602708	36412	7985
Save the Children España	Save the Children España	57845333112	Facebook	w019	Week 19	16	1	5659984	2585000	30284	6600
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w019	Week 19	96	1	5314707	2511280	25089	4570
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	w019	Week 19	116	1	5303241	1931083	10147	3131
Venstre, Danmarks Liberale Parti		21465928829	Facebook	w019	Week 19	342	1	4981272	1894496	37116	9339
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	w019	Week 19	25	1	4945990	2203478	3616	1388
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	w019	Week 19	28	1	4875811	2296833	6529	1942
Facebook Brussels	Facebook	287739491272583	Facebook	w019	Week 19	16	1	4706869	2021603	46500	11678
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	w019	Week 19	28	1	4644606	2016571	39217	9478
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	w019	Week 19	489	1	4594961	1581882	85503	10380
DIE LINKE	DIE LINKE	47694585682	Facebook	w019	Week 19	216	1	4253085	1526563	20474	1329
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	w019	Week 19	343	1	4142545	1147516	29910	1741
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w019	Week 19	138	1	4093810	1568000	19210	2233
Kyriakos Mitsotakis		34848567724	Facebook	w019	Week 19	21	1	3624984	1549999	7433	1599
Greenpeace Deutschland		22541752487	Facebook	w019	Week 19	245	1	3591473	1066442	23231	2901
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	w019	Week 19	1241	1	3515358	772992	67513	2203
ČSSD	ČSSD	111041662264882	Facebook	w019	Week 19	992	1	3490008	689000	15879	3377
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	w019	Week 19	61	1	3466470	1484999	13591	2424
Andreas Schieder	SPÖ	290881691011354	Facebook	w019	Week 19	63	1	3353524	1184917	29849	5478
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	w019	Week 19	48	1	3254414	1462285	3540	924
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	w019	Week 19	12	1	3199988	1370000	47691	12316
Centerpartiet	Centerpartiet	12690894340	Facebook	w019	Week 19	125	1	3163166	1141047	35325	8677
Campact e.V.	Campact e.V.	82734241364	Facebook	w019	Week 19	25	1	3136471	1320758	19828	4587
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	w019	Week 19	15	1	3101654	1370833	4939	1385
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	w019	Week 19	88	1	3082341	1245857	10266	2861
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	w019	Week 19	129	1	3077721	837266	32293	9070
Groen	Groen	84920854319	Facebook	w019	Week 19	127	1	3074469	1054168	15105	2006
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	w019	Week 19	21	1	3042898	1272083	5582	2350
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	w019	Week 19	58	1	2967008	1202162	5300	358
Kialo		729627343834501	Facebook	w019	Week 19	53	1	2923947	920000	16647	3400
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	w019	Week 19	38	1	2906356	1166998	5075	987
RMDSZ	RMDSZ	102601499822802	Facebook	w019	Week 19	82	1	2902361	882772	4889	1028
Romania #nuepsd	Future Innovation	293215748279337	Facebook	w019	Week 19	4	1	2874996	1395833	1181	407
Stadt Wien	Stadt Wien	110971788921077	Facebook	w019	Week 19	50	1	2873456	1001000	14568	2362
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	w019	Week 19	42	1	2872920	1155700	6306	968
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	w019	Week 19	48	1	2821279	1158674	6004	952
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	w019	Week 19	425	1	2798821	1073428	10235	1950
INBOX	New Digital Media	369693523475596	Facebook	w019	Week 19	26	1	2792061	1229416	3202	250
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	w019	Week 19	46	1	2741824	1205896	4436	766
John Crombez	sp.a	264131406977201	Facebook	w019	Week 19	29	1	2680827	1276856	10356	1920
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	w019	Week 19	25	1	2671810	1170666	13127	3224
DéFI	DéFI	173518112695794	Facebook	w019	Week 19	133	1	2662353	567634	17692	1880
Greenpeace España	Greenpeace España	133044800622	Facebook	w019	Week 19	30	1	2634970	1026000	5870	1000
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	w019	Week 19	7	1	2584327	1210000	18160	3587
Facebook	Facebook	726281677519881	Facebook	w019	Week 19	5	1	2551815	1275909	12787	2545
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	w019	Week 19	102	1	2511720	801706	20093	2879
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	w019	Week 19	68	1	2440961	958976	33496	7482
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	w019	Week 19	33	1	2431642	1021833	6837	2974
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	w019	Week 19	118	1	2418078	808771	31466	8917
IKEA	IKEA	112961202185776	Facebook	w019	Week 19	73	1	2376061	846805	10676	1687
Facebook Nordic	Facebook	334318366655425	Facebook	w019	Week 19	9	1	2330549	1069027	15999	4421
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	w019	Week 19	17	1	2301983	1040000	2483	200
Harald Vilimsky		547597092025909	Facebook	w019	Week 19	18	1	2261359	1025000	16471	4099
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	w019	Week 19	5	1	2248507	1101130	2695	839
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	w019	Week 19	27	1	2246176	1004638	6482	1170
Moderaterna	Moderaterna	7719591155	Facebook	w019	Week 19	101	1	2180401	486499	21301	5235
Claudia Gamon	NEOS	447992848717452	Facebook	w019	Week 19	91	1	2168909	661000	16709	2200
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	w019	Week 19	15	1	2125406	977916	9919	2017
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	w019	Week 19	2323	1	2085872	182863	148558	66
The Brexit Party	The Brexit Party	230416667843105	Facebook	w019	Week 19	43	1	2077642	950719	33550	9490
Avaaz	Avaaz	8340223883	Facebook	w019	Week 19	11	1	2054991	965666	12439	2921
Die Grünen	Die Grünen	21759893033	Facebook	w019	Week 19	50	1	2054867	666487	15401	2796
Litere.net	litere.net	1504323906337545	Facebook	w019	Week 19	9	1	2023087	998770	2461	486
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	w019	Week 19	21	1	2022149	914404	5764	1280
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	w019	Week 19	10	1	2017769	896388	8961	2155
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	w019	Week 19	55	1	1952711	715916	6547	1459
Liberalerna	Liberalerna	132266740623	Facebook	w019	Week 19	99	1	1929600	629238	11305	3072
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	w019	Week 19	37	1	1920841	688888	5999	700
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	w019	Week 19	4	1	1871663	934333	2193	504
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	w019	Week 19	82	1	1861421	703670	4835	294
Politice.net	politice.net	2546711162025064	Facebook	w019	Week 19	10	1	1838829	913583	1912	373
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	w019	Week 19	29	1	1732309	792166	9659	2916
Gazeta Wyborcza		63563473556	Facebook	w019	Week 19	151	1	1729849	472000	5199	558
Peter Mertens	PVDA	236485149843971	Facebook	w019	Week 19	485	1	1726666	454716	21846	2351
The Labour Party	The Labour Party	25749647410	Facebook	w019	Week 19	16	1	1725391	724000	12151	2609
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w019	Week 19	27	1	1692855	696240	19364	4693
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	w019	Week 19	28	1	1681143	747833	8876	2466
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	w019	Week 19	46	1	1672323	496761	6519	600
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	w019	Week 19	31	1	1629639	603583	2436	643
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w019	Week 19	204	1	1624731	458988	14414	800
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	w019	Week 19	37	1	1610808	529803	18250	5406
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w019	Week 19	56	1	1605949	593187	12242	3051
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	w019	Week 19	62	1	1584110	502999	5993	100
Roberto Rosso		1735684256653359	Facebook	w019	Week 19	16	1	1569984	657000	10984	2400
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	w019	Week 19	161	1	1569305	473176	10532	1310
Save the Children Italia		46590675335	Facebook	w019	Week 19	8	1	1560408	622083	4446	1470
kontrast.at	kontrast.at	1079650008770485	Facebook	w019	Week 19	41	1	1533459	530810	10810	3220
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	w019	Week 19	37	1	1504843	601547	5196	1163
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	w019	Week 19	49	1	1462442	364354	8351	1299
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	w019	Week 19	50	1	1427055	469264	5808	435
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	w019	Week 19	21	1	1420013	514581	14090	2999
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	w019	Week 19	39	1	1419547	569680	9126	1728
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	w019	Week 19	8	1	1406661	653333	5643	1141
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	w019	Week 19	9	1	1402658	590333	2099	1026
Andrej Babiš	ANO	214827221987263	Facebook	w019	Week 19	4	1	1399996	700000	4469	1068
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	w019	Week 19	209	1	1397819	305783	21540	1731
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	w019	Week 19	29	1	1393772	556161	6384	1440
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	w019	Week 19	91	1	1379516	433777	2804	639
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	w019	Week 19	18	1	1365982	582000	5582	1780
David Casa	David Casa	193035580892638	Facebook	w019	Week 19	57	1	1356356	402786	4734	325
déi gréng	déi gréng	21710789873	Facebook	w019	Week 19	16	1	1352283	637041	5308	1217
Sosialidemokraatit SDP		108945982480217	Facebook	w019	Week 19	66	1	1348317	335589	13941	2059
CDA	CDA	320374518118	Facebook	w019	Week 19	5	1	1340988	618038	8930	1750
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	w019	Week 19	18	1	1333319	484416	1948	454
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	w019	Week 19	555	1	1311898	337556	20215	220
TOP 09	TOP 09	90002267161	Facebook	w019	Week 19	25	1	1306109	535003	2456	791
Make.org	Make.org	122037308191612	Facebook	w019	Week 19	14	1	1275258	511526	6935	1995
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	w019	Week 19	561	1	1272097	278590	9174	1606
Fine Gael	Fine Gael	264172043210	Facebook	w019	Week 19	5	1	1266662	523333	7495	2000
GRUNDIG		1508163162762486	Facebook	w019	Week 19	14	1	1253323	574666	2370	496
Sign for my Future		1345513882259768	Facebook	w019	Week 19	32	1	1248225	475250	10525	2275
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	w019	Week 19	7	1	1242851	497142	10001	2262
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	w019	Week 19	28	1	1240829	376571	3557	200
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	w019	Week 19	62	1	1237316	405071	4571	128
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	w019	Week 19	36	1	1237254	369345	3224	698
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	w019	Week 19	71	1	1233371	432850	5672	376
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	w019	Week 19	7	1	1227647	515757	3367	1440
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	w019	Week 19	19	1	1216122	443477	3611	560
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	w019	Week 19	21	1	1196901	472166	5829	1092
Lizette Risgaard		547601668763372	Facebook	w019	Week 19	34	1	1163052	454450	9555	2248
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	w019	Week 19	5	1	1149997	525000	3747	899
MSZP	MSZP	115388925185513	Facebook	w019	Week 19	28	1	1137311	402966	1914	825
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	w019	Week 19	29	1	1124842	432156	3973	494
Демократична България	Демократична България	995342840629890	Facebook	w019	Week 19	14	1	1111292	470651	2453	360
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	w019	Week 19	40	1	1110963	350999	4443	200
Traian Băsescu		361235817223309	Facebook	w019	Week 19	5	1	1100233	465595	1151	226
Partido Socialista Europeo		442423976113917	Facebook	w019	Week 19	7	1	1099993	550000	1093	100
CD&V	CD&V	52997544531	Facebook	w019	Week 19	62	1	1096808	338846	9520	1485
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	w019	Week 19	42	1	1096102	274242	3932	872
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	w019	Week 19	30	1	1094970	246000	9917	1620
Oxfam Novib		115289021825188	Facebook	w019	Week 19	32	1	1092687	451803	16928	4938
Europäisches Parlament Österreich		124468054313069	Facebook	w019	Week 19	34	1	1082548	445112	3647	1339
Katarina Barley	SPD	1522202731410785	Facebook	w019	Week 19	125	1	1068875	242000	12375	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w019	Week 19	11	1	1068489	433300	2194	300
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	w019	Week 19	11	1	1065546	433952	3573	815
Alfred Sant	Alfred Sant	537789116260209	Facebook	w019	Week 19	39	1	1064814	330193	4224	294
Ivan ŠTEFANEC		324560137683033	Facebook	w019	Week 19	5	1	1058965	527587	5355	1053
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	w019	Week 19	7	1	1057495	498750	2226	1011
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	w019	Week 19	29	1	1054578	442700	5233	775
Equipo Gabilondo	PSOE	2510416598973466	Facebook	w019	Week 19	5	1	1051496	525000	1646	525
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	w019	Week 19	12	1	1049989	358749	2977	487
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	w019	Week 19	15	1	1040877	418867	3261	794
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	w019	Week 19	30	1	1040546	321571	3489	257
Sme rodina		600235073447674	Facebook	w019	Week 19	2	1	1033331	506666	1331	566
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	w019	Week 19	3	1	1024997	512500	4685	937
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	w019	Week 19	29	1	1020398	292656	3659	353
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	w019	Week 19	19	1	1017702	320984	4502	1091
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	w019	Week 19	52	1	1016735	310372	5979	663
Reservix	Reservix GmbH	135158439833197	Facebook	w019	Week 19	45	1	1016670	226999	4327	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	w019	Week 19	10	1	1014158	427500	4017	1271
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	w019	Week 19	11	1	1012847	403000	4754	952
Παύλος Ελευθεριάδης		768996799785550	Facebook	w019	Week 19	4	1	1007615	503809	4734	913
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	w019	Week 19	32	1	1001891	262916	2817	83
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	w019	Week 19	27	1	988747	379652	4082	475
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	w019	Week 19	21	1	978039	334664	2196	421
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	w019	Week 19	101	1	977002	318027	6421	353
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	w019	Week 19	13	1	964989	447000	1800	589
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	w019	Week 19	15	1	962487	358500	4892	1363
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	w019	Week 19	78	1	955136	312163	7087	1101
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	w019	Week 19	18	1	948650	302333	1875	75
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	w019	Week 19	21	1	944983	348000	3396	1245
VVD		121264564551002	Facebook	w019	Week 19	6	1	933327	376666	2161	400
SF	SF	74796954245	Facebook	w019	Week 19	27	1	916973	225000	9516	2584
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	w019	Week 19	32	1	910476	261875	2355	0
TheArticle	TheArticle	607840469632004	Facebook	w019	Week 19	9	1	895717	412391	4474	1426
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	w019	Week 19	7	1	891327	391999	1920	333
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	w019	Week 19	119	1	890370	251333	12890	833
Lara Comi	Lara Comi	155619044465389	Facebook	w019	Week 19	29	1	888473	201500	3423	199
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	w019	Week 19	14	1	883821	326666	15537	4786
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	w019	Week 19	38	1	880316	195205	6915	1677
Othmar Karas	Volkspartei	395638503864459	Facebook	w019	Week 19	344	1	879298	178333	31206	750
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	w019	Week 19	27	1	877818	308337	1551	360
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	w019	Week 19	20	1	872388	270595	1763	476
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	w019	Week 19	977	1	869987	147962	38768	0
Evropa společně	Evropa společně	535611970260854	Facebook	w019	Week 19	43	1	865276	291235	2751	684
Pia Olsen Dyhr	SF	49348971479	Facebook	w019	Week 19	27	1	855141	310933	7041	1753
Greenpeace France		39435457457	Facebook	w019	Week 19	5	1	854995	361000	2195	700
Henk Jan Ormel	CDA	823537391322678	Facebook	w019	Week 19	19	1	846641	300080	4914	944
EU-kommissionen i Sverige		155824787799	Facebook	w019	Week 19	19	1	844883	407447	3796	998
Приоритети	БЗНС	1163987410423594	Facebook	w019	Week 19	57	1	835447	299346	2685	89
38 Degrees	38 Degrees	200006375787	Facebook	w019	Week 19	46	1	827416	248144	7614	1008
Plan International Sverige		382243262003	Facebook	w019	Week 19	148	1	822815	246576	4726	1240
pametno.org	pametno.org	144815235686385	Facebook	w019	Week 19	20	1	809388	266099	1592	56
Parlamento Europeu - Gabinete em Portugal	Parlamento Europeu - Gabinete em Portugal	170555122972051	Facebook	w019	Week 19	1	1	799999	400000	799	400
WWF UK		311627208673	Facebook	w019	Week 19	8	1	795449	337272	3086	1030
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	w019	Week 19	15	1	784986	212500	2158	522
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	w019	Week 19	55	1	781291	219866	4451	87
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	w019	Week 19	21	1	780994	290883	3173	670
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	w019	Week 19	11	1	779635	364107	2238	1041
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	w019	Week 19	58	1	779059	186066	5499	466
SP	SP	128393027527	Facebook	w019	Week 19	53	1	776496	277272	9460	1427
Pavel Poc	Poc Pavel	202974613060409	Facebook	w019	Week 19	15	1	774837	282314	1120	311
Ben & Jerry's		147006749798	Facebook	w019	Week 19	4	1	771426	364285	4926	1114
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	w019	Week 19	4	1	769163	325833	9082	2532
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	w019	Week 19	87	1	768796	169246	8282	857
Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	w019	Week 19	8	1	762492	339999	3217	625
Declic	Declic	686190454826244	Facebook	w019	Week 19	9	1	761732	363061	2357	586
Saco	Saco	133910158381	Facebook	w019	Week 19	25	1	754886	153230	4992	1122
School Cuts	National Education Union	871798409656672	Facebook	w019	Week 19	41	1	750305	170916	7629	1115
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	w019	Week 19	43	1	733559	234416	3508	265
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	w019	Week 19	16	1	731656	294353	2761	347
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	w019	Week 19	44	1	726613	223505	5115	742
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	w019	Week 19	114	1	725648	169446	2642	534
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	w019	Week 19	26	1	724015	169228	1629	0
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	w019	Week 19	64	1	721936	191000	7136	200
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	w019	Week 19	74	1	721440	155916	5854	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	w019	Week 19	64	1	710098	181616	4879	74
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	w019	Week 19	43	1	708460	239999	5335	1930
Aresel		292847028010932	Facebook	w019	Week 19	8	1	707125	279425	1071	158
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	w019	Week 19	10	1	695825	249499	965	295
Grüner Fisher Investments		138832469593845	Facebook	w019	Week 19	44	1	684956	152000	29156	6900
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	w019	Week 19	5	1	679400	285952	1284	250
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	w019	Week 19	69	1	673931	153000	8431	400
Roman Kriz	Kriz Roman	382745889213194	Facebook	w019	Week 19	116	1	672403	157048	2364	545
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	w019	Week 19	12	1	670345	194071	2022	254
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	w019	Week 19	2	1	666665	266666	769	154
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	w019	Week 19	7	1	656289	239335	1061	397
KDU-ČSL	KDU-ČSL	251656685576	Facebook	w019	Week 19	36	1	655064	255627	1684	413
PSOE	PSOE	189318235003	Facebook	w019	Week 19	7	1	653112	275596	1357	346
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	w019	Week 19	12	1	651655	194583	2005	500
Sandra Gómez	PSOE	228752914179024	Facebook	w019	Week 19	8	1	651492	309999	3642	1000
Kokoomus	Kokoomus	201285237101	Facebook	w019	Week 19	204	1	645365	117420	17239	883
