advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	u	unknown	LU	Luxembourg	30	1	15098	5219	84	14
European Parliament	European Parliament	178362315106	Facebook	u	unknown	LU	Luxembourg	23	1	7667	2309	43	5
CSV	CSV	56016549775	Facebook	u	unknown	LU	Luxembourg	24	1	6608	1486	44	6
Mischel Sylvie	Sylvie Suzette Renee Mischel	155913575037227	Facebook	u	unknown	LU	Luxembourg	18	1	6157	1330	60	10
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	u	unknown	LU	Luxembourg	24	1	5725	1786	25	2
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	u	unknown	LU	Luxembourg	10	1	5699	1668	33	5
ADR  - Alternativ Demokratesch Reformpartei	ADR	115916035102253	Facebook	u	unknown	LU	Luxembourg	13	1	5326	1065	46	8
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	u	unknown	LU	Luxembourg	11	1	4272	1745	26	7
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	u	unknown	LU	Luxembourg	12	1	2584	532	21	1
déi Lénk	déi Lénk	120444648033670	Facebook	u	unknown	LU	Luxembourg	13	1	2255	536	11	0
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	u	unknown	LU	Luxembourg	1	1	1021	510	25	5
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	u	unknown	LU	Luxembourg	3	1	700	139	1	0
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	u	unknown	LU	Luxembourg	7	1	661	203	4	0
Greenpeace Luxembourg	Greenpeace Luxembourg	67370457805	Facebook	u	unknown	LU	Luxembourg	5	1	562	139	4	0
Gary Diderich	Gary Diderich	73144437219	Facebook	u	unknown	LU	Luxembourg	2	1	444	88	4	0
Christopher Lilyblad	Christopher Lilyblad	163909507424327	Facebook	u	unknown	LU	Luxembourg	1	1	432	86	4	0
Friddens- a Solidaritéitsplattform		110747949801520	Facebook	u	unknown	LU	Luxembourg	1	1	411	82	0	0
Julia Elisabetta Pitterman	Volt Luxembourg	2235333396715580	Facebook	u	unknown	LU	Luxembourg	4	1	243	48	4	0
Marc ANGEL	Marc Angel	1404458223105541	Facebook	u	unknown	LU	Luxembourg	4	1	242	66	6	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	u	unknown	LU	Luxembourg	3	1	204	102	1	0
Piraten Bezierk Osten		141480992729926	Facebook	u	unknown	LU	Luxembourg	1	1	169	33	1	0
European Commission	European Commission	107898832590939	Facebook	u	unknown	LU	Luxembourg	22	1	152	70	0	0
JSL	Amir Vesali	64281432571	Facebook	u	unknown	LU	Luxembourg	5	1	125	23	3	0
EPP Group in the European Parliament	EPP Group in the European Parliament	291699857688	Facebook	u	unknown	LU	Luxembourg	1	1	89	44	0	0
Marc Spautz		143237373145276	Facebook	u	unknown	LU	Luxembourg	1	1	75	37	0	0
